flight_id,carrier,route_type,origin,destination,cabin_class,booking_channel,customer_segment,aircraft_family,departure_time,distance_miles,base_fare_usd,ancillary_revenue_usd,passenger_count,available_seats,delay_minutes,fuel_gallons,crew_size,baggage_weight_lbs,advance_booking_days,customer_age,loyalty_status,satisfaction_rating,on_time,cancelled,year,month,day_of_week,load_factor,total_revenue_usd,fuel_cost_usd,operating_margin,revenue_per_mile,performance_category
FL000081,Spirit,Regional,PHX,BWI,Economy,Call Center,Leisure,A350,Afternoon,630.7616862028893,98.2416294582593,4.695187689323083,98,130,1.09550595773486,1999.7265767105064,6,2761.6281843604647,1,34,None,4.525778858571252,1,0,2024,3,Wed,75.38461538461539,9632.374874598734,5739.96524400492,40.40965682158382,15.271020870948092,Excellent
FL000082,Alaska,Domestic,DEN,LAS,Economy,Website,Leisure,B737,Evening,2168.2720794170345,350.8512570464828,17.307146437068234,221,289,19.606580161504098,6072.2526932449,5,6508.749224188406,6,27,Gold,3.3706351247935045,0,0,2024,4,Thu,76.47058823529412,77555.43495370976,17755.5455266306,77.10599452220428,35.76831325271755,Poor
FL000083,Southwest,International,JFK,ORD,Economy,Mobile App,Leisure,A320,Morning,1873.3625846443229,332.727489419461,31.973412099799503,379,455,0.32431728841827234,6551.009479050606,13,13831.073395403675,6,65,Gold,2.591908918128163,1,0,2025,8,Sat,83.2967032967033,126135.69190207552,19107.571168364004,84.85157461759673,67.33116852871473,Good
FL000084,American,Regional,MSP,MCO,Economy,Website,Leisure,B777,Afternoon,997.5160740172691,214.87075074956874,36.26314827984564,81,108,40.5405216287719,3186.864430700463,6,2439.6870875297896,0,31,None,4.273103544846444,0,0,2023,6,Sun,75.0,17440.793958994913,9435.653129515074,45.89894730882517,17.48422347597476,Good
FL000085,Hawaiian,Regional,LAX,JFK,Economy,Call Center,Leisure,B757,Morning,504.61723140819737,85.96100834297923,9.50659314154743,61,108,47.304165488047204,1561.3451107024725,5,2394.40103742888,1,51,None,2.578263360435831,0,0,2025,10,Tue,56.481481481481474,5253.1281020632805,4558.302389705272,13.226894506629314,10.410124298379131,Poor
FL000086,Spirit,Domestic,MCO,LAX,Economy,Call Center,Group,A350,Morning,1010.4147583982921,220.67444179956294,81.99473461322812,197,265,3.6624600245302386,3372.1494487121463,4,8745.322523409524,1,23,Gold,3.1296679184946568,1,0,2024,1,Wed,74.33962264150942,43554.85976912713,10272.858920247456,76.41397774048365,43.105922005900055,Good
FL000087,Delta,Regional,FLL,DTW,Economy,Website,Leisure,A320,Evening,969.0339704969182,185.80694007528288,80.34196844317944,86,164,7.747460660279478,3258.387819574881,5,3721.9158948373115,38,54,None,3.174231554143723,1,0,2025,1,Tue,52.4390243902439,16059.738814917508,10065.581532791162,37.324126819288715,16.572936866890345,Good
FL000088,American,Regional,MIA,DTW,Premium Economy,Website,Leisure,A321,Morning,241.46147251129065,79.13640899316498,9.973472826101977,61,79,45.88627238619852,692.3909863004998,4,1628.8119411983746,30,27,None,4.531211541983822,0,0,2024,4,Thu,77.21518987341773,4837.294421409166,2003.3996976390026,58.584292724208694,20.033400654354807,Good
FL000089,Hawaiian,International,LGA,LAS,Premium Economy,Website,Leisure,A321,Morning,855.6647490308534,208.5264153466157,22.612657735678592,315,344,,2628.2021554296784,11,12066.036994971202,8,39,None,4.578912782495771,1,0,2023,9,Tue,91.56976744186046,65708.43349191963,7756.308247683868,88.1958710084944,76.79226422070394,Excellent
FL000090,Southwest,Regional,PHL,IAH,Economy,Website,Frequent Flyer,B737,Morning,870.8607292881206,183.04206426777333,55.57105727149635,76,139,16.15697906848666,2859.9206413820325,4,3148.672644739478,129,39,None,3.977344180108895,0,0,2024,4,Sat,54.67625899280576,13966.767941622269,8529.536561032575,38.92977533038433,16.037889265071477,Good
FL000091,American,International,FLL,DTW,Economy,Travel Agent,Frequent Flyer,B737,Morning,1139.4211247140297,206.55514307678916,14.398391971262125,332,370,34.93548753324512,3842.386052016628,12,9725.957498191332,2,85,Silver,4.772620263037538,0,0,2023,12,Sun,89.72972972972974,68590.70589346526,11910.249140831827,82.63576823464864,60.19785345886058,Good
FL000092,Southwest,Domestic,BOS,LAS,Economy,Website,Leisure,B757,Afternoon,1733.7134034235112,274.33242749657677,5.02119301043086,202,256,1.1918119346011917,5625.512279952635,5,6908.124442784714,44,57,Silver,1.9971206812042916,1,0,2025,8,Sun,78.90625,55420.17154731894,16517.99941494216,70.19496881051923,31.966166632779334,Good
FL000093,Southwest,Regional,SFO,DTW,Premium Economy,Website,Frequent Flyer,B787,Evening,819.5859383871228,202.5406800978268,43.27780701546155,63,102,40.64534354297214,2434.7840386711505,4,2673.9445131130874,53,62,None,3.964765427473875,0,0,2024,4,Sat,61.76470588235294,12803.34065317855,7588.73454738237,40.72848053528596,15.621718301285723,Good
FL000094,United,Domestic,DEN,FLL,Business,Mobile App,Leisure,A350,Afternoon,1721.02818808514,270.50631661168114,47.50111835605223,228,242,6.856952796706744,4922.299841709579,6,6343.827530300122,22,39,Silver,2.2288934718298727,1,0,2023,2,Fri,94.21487603305785,61722.94130581935,14560.3773484023,76.41010450837098,35.86399207934756,Good
FL000095,Alaska,Regional,DEN,LAS,Economy,Website,Frequent Flyer,A350,Night,400.1888717706635,163.0295448612921,0.6729420840803149,105,142,9.1797631512867,1256.0916573727247,5,3657.367022944727,9,31,Silver,4.8570662996741,1,0,2024,12,Mon,73.94366197183099,17118.775152519753,3978.1205908912843,76.76165172187721,42.77673958492784,Excellent
FL000096,Frontier,Regional,PHL,ORD,Premium Economy,Website,Leisure,A321,Morning,772.0378972081371,109.58369484596368,19.22458552966488,65,91,0.47993796726441196,2400.569632804434,6,1731.489105710115,2,48,Silver,3.0532522535575706,1,0,2025,10,Wed,71.42857142857143,7142.164750517304,7669.115198882366,-7.378021465087246,9.251054613180234,Good
FL000097,Delta,Regional,ATL,BWI,Economy,Website,Business,A321,Morning,775.0670090926628,172.52717442639295,97.05301093116,50,106,10.244714640672722,2241.0624587827983,6,2041.5362422492315,11,48,Silver,2.7672982366341135,1,0,2023,7,Sun,47.16981132075472,8723.411732250808,7024.921727935155,19.470478483048854,11.255041989805406,Good
FL000098,Delta,Regional,FLL,LAX,Economy,Website,Business,B757,Morning,731.0044365211953,189.19504724721116,19.505488681224143,54,124,25.461483626209347,2407.2226920409507,5,1755.6046593495585,6,40,Silver,3.5760877008038108,0,0,2024,4,Sat,43.54838709677419,10236.038040030628,7394.790237488968,27.75730015295213,14.002703032478566,Good
FL000099,Alaska,International,ATL,MSP,Economy,Mobile App,Frequent Flyer,B787,Morning,1766.6349503578958,272.83477957873,17.4506699422464,226,283,15.40933984704547,5937.527905222466,8,8198.523917316006,13,20,Silver,4.226050986791904,0,0,2025,5,Wed,79.85865724381625,61678.11085473523,17548.910717648374,71.54758718375842,34.91276499553011,Good
FL000100,United,Domestic,LAS,DEN,Economy,Airport,Frequent Flyer,A330,Night,1113.312031689811,187.41713389749515,25.7544752692855,233,305,42.5469533755845,3461.6250389123484,6,7461.557833769046,37,22,None,3.989172735463982,0,0,2024,2,Sat,76.39344262295083,43693.94667338565,10128.941878726504,76.81843218594825,39.2468108038552,Good
FL000101,Delta,Regional,DFW,BOS,Premium Economy,Website,Leisure,B757,Morning,220.27223841326435,75.0,13.042913719557161,90,140,36.90175240432067,743.708546498108,5,2911.8630953106976,12,35,Silver,4.397540504902166,0,0,2024,12,Mon,64.28571428571429,6763.042913719557,2336.0450017432195,65.45866954349347,30.703110670855654,Good
FL000102,American,Domestic,JFK,DEN,Economy,Travel Agent,Leisure,A350,Morning,1372.1317307143067,265.0947668290556,2.4428118976097997,141,198,11.8580756454022,4747.954989438835,5,4765.307729394524,2,18,None,4.054753165818717,1,0,2023,3,Tue,71.21212121212122,37380.80493479444,15156.170101867361,59.45467164683807,27.242868959334302,Excellent
FL000103,Delta,Domestic,SFO,MSP,Premium Economy,Website,Leisure,A320,Afternoon,1110.696961714516,244.90991355804584,40.475390361223496,165,188,45.461830972792875,3117.19122712109,5,4767.014481046012,18,35,Silver,4.762645404512261,0,0,2024,11,Mon,87.7659574468085,40450.61112743879,9801.239439492318,75.76986066140331,36.419124677353594,Good
FL000104,Delta,Regional,LGA,ORD,Premium Economy,Call Center,Business,B787,Afternoon,476.54001387671065,177.1537642705574,30.000549630716232,99,177,32.707645033048586,1340.5193317093706,7,2688.259840655011,17,30,None,4.702281715406086,0,0,2025,5,Sat,55.932203389830505,17568.223212415898,4025.4457773488175,77.08677918832488,36.86620787517144,Good
FL000105,Alaska,Regional,LAX,IAH,Premium Economy,Travel Agent,Business,B737,Evening,221.47362630691416,75.0,17.701564107041953,98,145,15.625840106546207,740.9188951409142,5,3182.0216620881047,21,65,None,4.204066089228357,0,0,2023,10,Fri,67.58620689655173,7367.701564107042,2140.433980921067,70.94841637793068,33.266722033516594,Good
FL000106,JetBlue,Domestic,FLL,LAX,Economy,Airport,Business,B787,Evening,1668.545115413157,303.6516483487419,11.923192338018627,229,282,3.5241458348653385,5310.890157283223,5,7045.419355877305,29,34,None,3.5441010693351425,1,0,2024,11,Sat,81.20567375886525,69548.15066419991,16221.66731750197,76.67563096562378,41.681911997314344,Good
FL000107,JetBlue,Regional,DTW,DEN,Economy,Call Center,Leisure,A321,Night,573.6022966941576,145.02649583399648,28.28466831813997,71,128,10.408194767240223,1717.718875697477,5,3106.7131316775212,2,63,None,4.8774354555157515,1,1,2024,8,Tue,55.46875,10325.16587253189,5468.95289172076,47.03278417763871,18.000565778831298,Excellent
FL000108,Southwest,Regional,DEN,PHX,Economy,Travel Agent,Leisure,B777,Evening,241.41470474593427,101.39439023922726,17.637662472701173,93,147,11.340639442231017,708.1193699039538,7,3222.5141784848824,21,52,None,3.6380826077993316,1,0,2024,6,Thu,63.26530612244898,9447.315954720838,2166.4009151049004,77.0686094813803,39.133142136736154,Good
FL000109,Alaska,Domestic,DFW,IAH,Economy,Travel Agent,Leisure,A320,Morning,1038.4237123130422,256.83240382392665,51.66311453638463,203,266,26.54119435108426,3053.2473039721253,4,7436.11347604842,22,32,None,3.802135946116713,0,0,2023,8,Sun,76.31578947368422,52188.6410907935,9722.510881047376,81.37044636948306,50.25755909843935,Good
FL000110,American,Domestic,DTW,DEN,Economy,Call Center,Leisure,B737,Morning,1502.8536298785739,302.64139864498975,14.181502005022558,145,203,42.02068853644387,4384.0730314484845,4,6211.258443807607,17,31,Platinum,4.9593243937879645,0,0,2023,10,Tue,71.42857142857143,43897.184305528535,12612.368104401183,71.26838929663937,29.20922133253609,Good
FL000111,Spirit,Regional,LGA,FLL,Business,Mobile App,Leisure,A321,Afternoon,548.5942223710377,138.414571837656,0.2122381703049632,81,139,14.04215178561217,1672.1279005518095,6,2879.2328860122193,12,18,Gold,3.326591534063229,1,0,2024,9,Tue,58.27338129496403,11211.792557020442,4883.770299940846,56.44077184711382,20.43731432052419,Good
FL000112,United,Regional,LAX,MSP,Business,Website,Business,B757,Afternoon,331.9897663228731,126.7949327776243,12.68774745113774,79,93,0.45800893692298594,1026.1142605703392,4,3150.8446721620658,0,45,None,4.5423779686781,1,0,2023,12,Thu,84.94623655913979,10029.487436883457,3258.4707033897866,67.51109442136838,30.210230718766756,Excellent
FL000113,Delta,Domestic,ORD,MIA,Economy,Airport,Leisure,B757,Morning,3269.9993015087925,560.4548909503912,2.073387973600358,164,179,10.02985168927841,9174.310828045864,5,5686.354742515756,0,37,Silver,3.7733057473899874,1,0,2025,7,Sat,91.62011173184358,91916.67550383777,27317.50820933728,70.28013898501291,28.10908108189106,Good
FL000114,Southwest,Domestic,BOS,ATL,Economy,Website,Group,A330,Afternoon,1005.1484698680018,236.5865120809626,39.04723632857171,161,173,9.259925089880914,2944.3572871406886,7,4085.186775747416,23,18,None,4.194913342481947,1,0,2025,12,Wed,93.0635838150289,38129.475681363554,9284.901939969433,75.6490175276457,37.93417273606435,Excellent
FL000115,American,Regional,IAH,ATL,Economy,Mobile App,Business,B737,Evening,282.9665401849687,117.46814446024175,131.88540526034333,80,120,8.393750696973543,811.6695726464233,6,3314.4055819763216,8,45,Gold,4.4063670001501585,1,0,2023,4,Thu,66.66666666666666,9529.336962079684,2406.053795354137,74.75108913738066,33.67655043543514,Excellent
FL000116,Southwest,Regional,MSP,PHL,Economy,Website,Leisure,B757,Afternoon,859.5551381513346,160.71989681369394,45.223646900723196,51,117,1.5989125767246772,2811.7523736416683,7,1850.1092908787923,33,31,Gold,3.0928332316676226,1,0,2024,1,Sat,43.58974358974359,8241.938384399115,8439.152713127407,-2.392814888080124,9.588609291691565,Good
FL000117,Hawaiian,International,JFK,SFO,Business,Website,Frequent Flyer,A321,Evening,2293.020775602712,478.65542283411406,8.19993692954803,226,301,85.83710126628213,6902.403322598336,13,5872.1142197986455,15,25,Gold,4.096059775884067,0,0,2025,1,Fri,75.08305647840533,108184.32549743933,20598.0862802887,80.96019346094991,47.17982787094613,Good
FL000118,Delta,Regional,JFK,PHX,First,Website,Leisure,B757,Evening,200.0,75.0,21.549381022348825,86,161,1.6942559530573094,611.2074196628745,6,3811.8695050614338,0,40,None,3.0550294087369823,1,0,2025,5,Thu,53.41614906832298,6471.549381022349,1882.3773771152182,70.91303386117642,32.357746905111746,Good
FL000119,JetBlue,Domestic,FLL,IAH,Premium Economy,Mobile App,Leisure,A320,Afternoon,1481.6239318250255,272.9116831899069,19.85509953070213,220,287,1.8899507703922147,4166.826947011014,6,9287.783667772,25,54,None,2.159181932676554,1,0,2024,2,Tue,76.65505226480836,60060.42540131022,12111.492189554312,79.83448816982556,40.53688936255866,Good
FL000120,Spirit,Domestic,IAH,ORD,Economy,Call Center,Business,B737,Evening,1899.3224787110187,361.03717674238675,5.300823432665893,176,216,4.819370335636276,6613.1295879114605,5,5531.733088212897,0,77,Gold,4.500247509234578,1,0,2024,3,Tue,81.48148148148148,63547.84393009273,20102.09526123401,68.366990887452,33.45816449938489,Excellent
FL000121,United,Regional,LAS,IAH,Economy,Mobile App,Business,B777,Afternoon,426.31500351415986,101.26600474387489,2.1590112442240095,53,73,19.106915184450006,1373.4949131892538,4,1781.2280103165729,110,53,Silver,4.252699566377151,0,0,2024,1,Mon,72.6027397260274,5369.257262669593,4070.5159025359876,24.18847331386523,12.59457729240171,Good
FL000122,Alaska,Domestic,BOS,BWI,Economy,Website,Leisure,B737,Evening,1505.922370704502,227.90140221021045,0.8800218918348609,235,296,4.92891476783483,4997.308608557511,7,9207.434718811195,22,18,None,4.801722510539884,1,0,2024,7,Sun,79.3918918918919,53557.70954129129,15719.060284311343,70.6502379975894,35.56472138483199,Excellent
FL000123,Hawaiian,International,SEA,SFO,Business,Mobile App,Leisure,B787,Afternoon,3880.9677714746317,645.9509118711186,33.13426000942255,204,277,15.459884823988155,13330.585430111905,10,7245.05199624849,42,24,Gold,,0,0,2025,4,Thu,73.6462093862816,131807.12028171762,37380.20521111349,71.64022312966173,33.96243618679563,Poor
FL000124,Hawaiian,Regional,LAX,PHL,Economy,Call Center,Group,A320,Morning,538.1573481569089,101.53475827738815,48.28707926154955,90,158,22.58969197390863,1830.095884830274,6,3798.0330027984437,29,53,Silver,3.328796771594709,0,0,2025,8,Sat,56.9620253164557,9186.415324226484,5774.591431770483,37.13988288182784,17.070128942191882,Poor
FL000125,Southwest,Regional,DTW,MSP,First,Website,Leisure,A321,Morning,893.7871364113032,231.1029243755032,44.66654254691618,106,172,18.09929221575253,2805.8977922345975,4,3165.3666019101606,12,23,Silver,,0,0,2023,6,Mon,61.627906976744185,24541.576526350254,8230.847630407652,66.46161821930957,27.457965690677277,Poor
FL000126,United,International,DTW,PHX,Premium Economy,Travel Agent,Leisure,A321,Morning,3227.8478928220875,535.6508131649725,2.6194736149809206,372,390,7.286157513255608,9227.20716462029,13,12036.960029322257,4,19,None,4.71224250089865,1,0,2024,2,Fri,95.38461538461539,199264.72197098477,27643.81611356772,86.12708971255184,61.732996283405676,Excellent
FL000127,JetBlue,Domestic,FLL,ATL,Economy,Website,Leisure,A350,Morning,1564.1794038591897,328.6482681850683,1.2947356987876386,226,270,18.358170879776267,4865.899143414356,6,5882.713983493775,10,18,None,4.413486504174669,0,0,2023,2,Wed,83.7037037037037,74275.80334552421,13845.503852698432,81.35933476439101,47.48547587461435,Good
FL000128,Delta,Regional,MIA,ATL,Business,Travel Agent,Leisure,B787,Afternoon,262.09725253730875,75.0,18.42339714393325,75,125,12.474802322315922,906.9579934585428,4,2329.029142973875,86,44,None,3.617586932465268,1,0,2023,10,Sat,60.0,5643.4233971439335,2576.645764182383,54.34250484402089,21.53179151063634,Good
FL000129,American,Domestic,SFO,MCO,Premium Economy,Travel Agent,Group,A321,Morning,2375.494637031887,425.93935916654857,20.10604263270929,203,265,9.635095897860063,7623.5671050989695,5,7647.920968254333,9,40,None,3.6028345714435748,1,0,2023,6,Wed,76.60377358490567,86485.79595344207,23561.43385533817,72.75687458779704,36.407489457228834,Good
FL000130,Delta,International,BOS,SFO,Economy,Website,Group,A350,Morning,2302.340539746083,371.4295941826032,1.7183929776524105,267,316,15.258934513414696,7949.237395497704,12,9961.521714905019,30,63,None,2.9242674924321674,0,0,2023,7,Fri,84.49367088607595,99173.42003973271,22264.180063466058,77.55025484192622,43.07504399443455,Poor
FL000131,United,International,SEA,FLL,First,Mobile App,Business,B737,Morning,3407.1780386995883,551.1795103625522,6.0891115108194525,362,439,,10848.690820459291,10,9684.65433326117,39,57,None,,0,0,2023,12,Tue,82.46013667425967,199533.07186275467,33260.264695714504,83.33095141311112,58.56256103919657,Poor
FL000132,Southwest,International,IAH,IAH,Economy,Website,Group,A350,Afternoon,1468.8265564456278,268.1861089168899,1.0242691017370888,313,350,21.667317278482,4245.082542451057,13,12177.070724972382,95,80,None,2.28363185011045,0,0,2024,3,Mon,89.42857142857143,83943.27636008828,12724.261315770855,84.84183383409044,57.14989015668416,Poor
