,FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
656,2017-09-18,DL,2491.0,ATL,SDF,1.0,321.0
657,2017-09-30,OO,4748.0,DEN,LAX,1.0,862.0
658,2017-09-06,AA,2021.0,PBI,CLT,1.0,590.0
659,2017-09-12,AA,445.0,CLT,DEN,1.0,1337.0
660,2017-09-25,UA,523.0,PHX,ORD,1.0,1440.0
661,2017-09-07,WN,148.0,PHX,MDW,1.0,1444.0
662,2017-09-01,WN,1170.0,ATL,MCO,1.0,404.0
663,2017-09-17,UA,627.0,DCA,ORD,1.0,612.0
664,2017-09-27,OO,4923.0,AZO,MSP,1.0,426.0
665,2017-09-20,UA,1853.0,PDX,SFO,1.0,550.0
666,2017-09-28,UA,1831.0,EWR,MIA,1.0,1085.0
667,2017-09-23,NK,199.0,IAH,LAS,1.0,1222.0
668,2017-09-08,WN,1823.0,IAD,DEN,1.0,1452.0
669,2017-09-21,WN,1982.0,ATL,LGA,1.0,762.0
670,2017-09-06,WN,5632.0,ONT,OAK,1.0,362.0
671,2017-09-30,OO,5213.0,AVP,ORD,1.0,632.0
672,2017-09-06,AA,1550.0,FLL,DFW,1.0,1119.0
673,2017-09-28,UA,2406.0,EWR,TYS,1.0,631.0
674,2017-09-13,WN,1946.0,MDW,DEN,1.0,895.0
675,2017-09-20,AA,472.0,LAX,MCO,1.0,2218.0
676,2017-09-11,EV,5401.0,OMA,LGA,1.0,1148.0
677,2017-09-07,AA,2330.0,SAN,DFW,1.0,1171.0
678,2017-09-27,B6,1184.0,MCO,JFK,1.0,944.0
679,2017-09-29,OO,5146.0,ORD,SPI,1.0,174.0
680,2017-09-05,DL,1252.0,ORF,ATL,1.0,516.0
681,2017-09-10,F9,438.0,SEA,DEN,1.0,1024.0
682,2017-09-13,NK,713.0,MCO,IAH,1.0,854.0
683,2017-09-02,F9,1008.0,AUS,PHL,1.0,1430.0
684,2017-09-29,EV,4353.0,ORD,LAN,1.0,179.0
685,2017-09-16,OO,3368.0,SEA,BOI,1.0,399.0
686,2017-09-03,OO,5245.0,ORD,BUF,1.0,474.0
687,2017-09-08,UA,1175.0,SFO,HNL,1.0,2398.0
688,2017-09-05,OO,5097.0,SMF,SFO,1.0,86.0
689,2017-09-23,OO,5661.0,DEN,SDF,1.0,1024.0
690,2017-09-21,AA,443.0,CLT,SEA,1.0,2279.0
691,2017-09-28,DL,2395.0,PBI,LGA,1.0,1035.0
692,2017-09-12,OO,5478.0,IAH,ICT,1.0,542.0
693,2017-09-18,AA,96.0,DFW,STL,1.0,550.0
694,2017-09-25,UA,581.0,EWR,PHX,1.0,2133.0
695,2017-09-26,OO,5519.0,SAT,LAX,1.0,1211.0
696,2017-09-18,AA,1423.0,PBI,DFW,1.0,1102.0
697,2017-09-18,DL,2678.0,BOS,LGA,1.0,184.0
698,2017-09-27,WN,1971.0,MDW,MCI,1.0,405.0
699,2017-09-23,WN,2282.0,TPA,ATL,1.0,406.0
700,2017-09-04,WN,1696.0,CLE,STL,1.0,487.0
701,2017-09-10,EV,4006.0,MHT,EWR,1.0,209.0
702,2017-09-01,DL,1986.0,BOS,CVG,1.0,752.0
703,2017-09-23,OO,4671.0,SLC,IAH,1.0,1195.0
704,2017-09-02,OO,5663.0,SMF,LAX,1.0,373.0
705,2017-09-21,DL,1750.0,SEA,DTW,1.0,1927.0
706,2017-09-19,EV,2815.0,BTR,DFW,1.0,383.0
707,2017-09-23,UA,238.0,SAN,IAD,1.0,2253.0
708,2017-09-18,NK,786.0,MCO,BWI,1.0,787.0
709,2017-09-18,OO,3471.0,FAT,SAN,1.0,314.0
710,2017-09-08,WN,580.0,BDL,FLL,1.0,1173.0
711,2017-09-28,DL,447.0,MCO,JFK,1.0,944.0
712,2017-09-15,OO,3491.0,GEG,PDX,1.0,279.0
713,2017-09-25,OO,5462.0,SFO,RNO,1.0,192.0
714,2017-09-05,AA,2514.0,DFW,OKC,1.0,175.0
715,2017-09-15,EV,2875.0,DFW,VPS,1.0,641.0
716,2017-09-04,DL,2425.0,MSP,OMA,1.0,282.0
717,2017-09-27,VX,1366.0,LAX,BOS,1.0,2611.0
718,2017-09-17,UA,2122.0,DEN,SJC,1.0,948.0
719,2017-09-26,EV,5613.0,LGA,CLT,1.0,544.0
720,2017-09-26,EV,3871.0,CLE,LGA,1.0,419.0
721,2017-09-04,OO,5905.0,DEN,PSC,1.0,852.0
722,2017-09-04,WN,5376.0,DEN,LAS,1.0,628.0
723,2017-09-20,AA,590.0,SMF,PHX,1.0,647.0
724,2017-09-19,EV,4101.0,LCH,IAH,1.0,127.0
725,2017-09-07,OO,4552.0,MSP,MSO,1.0,1013.0
726,2017-09-06,AA,1938.0,RIC,CLT,1.0,257.0
727,2017-09-24,NK,327.0,IAH,LAX,1.0,1379.0
728,2017-09-24,WN,4316.0,SAN,LAS,1.0,258.0
729,2017-09-26,AA,2533.0,DFW,FAT,1.0,1313.0
730,2017-09-11,UA,313.0,ATL,SFO,1.0,2139.0
731,2017-09-27,WN,1981.0,FLL,AUS,1.0,1105.0
732,2017-09-19,OO,3251.0,PHX,LBB,1.0,588.0
733,2017-09-08,WN,784.0,BWI,SAN,1.0,2295.0
734,2017-09-26,UA,616.0,ORD,DCA,1.0,612.0
735,2017-09-17,DL,2649.0,MCO,LGA,1.0,950.0
736,2017-09-01,DL,2022.0,SLC,OAK,1.0,588.0
737,2017-09-10,OO,5703.0,SFO,STS,1.0,66.0
738,2017-09-30,WN,876.0,LGA,HOU,1.0,1428.0
739,2017-09-17,WN,4809.0,LAX,HOU,1.0,1390.0
740,2017-09-04,DL,1890.0,DFW,ATL,1.0,731.0
741,2017-09-25,NK,330.0,MSY,DFW,1.0,447.0
742,2017-09-20,EV,5385.0,TYS,ATL,1.0,152.0
743,2017-09-20,DL,2103.0,DTW,DEN,1.0,1123.0
744,2017-09-13,AS,507.0,SNA,SEA,1.0,978.0
745,2017-09-06,WN,1828.0,OAK,RNO,1.0,181.0
746,2017-09-22,DL,791.0,PHL,DTW,1.0,453.0
747,2017-09-01,AA,2430.0,DFW,CMH,1.0,926.0
748,2017-09-26,UA,1250.0,CHS,ORD,1.0,760.0
749,2017-09-17,WN,24.0,DAL,ATL,1.0,721.0
750,2017-09-15,AA,2318.0,DFW,MCI,1.0,460.0
751,2017-09-23,AA,2269.0,BDL,ORD,1.0,783.0
752,2017-09-10,UA,682.0,DEN,ORD,1.0,888.0
753,2017-09-20,WN,366.0,PIT,TPA,1.0,873.0
754,2017-09-15,DL,6.0,LAX,SLC,1.0,590.0
755,2017-09-02,OO,4471.0,BOI,SLC,1.0,290.0
756,2017-09-25,F9,543.0,DEN,SAT,1.0,794.0
757,2017-09-14,WN,6734.0,PDX,SAN,1.0,933.0
758,2017-09-22,WN,5739.0,BWI,ATL,1.0,577.0
759,2017-09-27,WN,193.0,ATL,IAD,1.0,534.0
760,2017-09-15,B6,566.0,FLL,ORD,1.0,1182.0
761,2017-09-08,AA,415.0,PHX,MEM,1.0,1264.0
762,2017-09-17,WN,4690.0,TPA,ATL,1.0,406.0
763,2017-09-03,WN,4028.0,MDW,BHM,1.0,570.0
764,2017-09-03,WN,2389.0,MCO,MCI,1.0,1072.0
765,2017-09-02,AA,1942.0,CLT,BUF,1.0,546.0
766,2017-09-18,WN,5513.0,DEN,MDW,1.0,895.0
767,2017-09-04,WN,751.0,AUS,LBB,1.0,341.0
768,2017-09-25,WN,1769.0,PHX,SFO,1.0,651.0
769,2017-09-28,DL,2010.0,ATL,SAV,1.0,214.0
770,2017-09-11,DL,1724.0,SLC,EWR,1.0,1969.0
771,2017-09-26,OO,4569.0,CVG,ORD,1.0,264.0
772,2017-09-07,UA,245.0,ORD,DEN,1.0,888.0
773,2017-09-24,OO,5313.0,IAH,LIT,1.0,374.0
774,2017-09-26,OO,3132.0,SGU,PHX,1.0,262.0
775,2017-09-26,WN,6268.0,ONT,DEN,1.0,819.0
776,2017-09-24,WN,1421.0,MCO,LAS,1.0,2039.0
777,2017-09-25,UA,788.0,MCO,IAH,1.0,854.0
778,2017-09-29,UA,491.0,BZN,DEN,1.0,524.0
779,2017-09-17,DL,2335.0,RSW,ATL,1.0,515.0
780,2017-09-01,WN,5948.0,MCO,MEM,1.0,684.0
781,2017-09-14,AS,60.0,JNU,KTN,1.0,234.0
782,2017-09-22,WN,1396.0,LAX,SMF,1.0,373.0
783,2017-09-30,DL,1273.0,ATL,JAX,1.0,270.0
784,2017-09-17,AA,1633.0,SAV,DFW,1.0,925.0
785,2017-09-21,DL,1433.0,ATL,GRR,1.0,640.0
786,2017-09-10,EV,5343.0,ATL,TUL,1.0,674.0
787,2017-09-27,B6,732.0,LGA,BOS,1.0,184.0
788,2017-09-28,OO,5662.0,TVC,ORD,1.0,224.0
789,2017-09-12,UA,1201.0,AUS,IAD,1.0,1297.0
790,2017-09-13,AS,365.0,SMF,SEA,1.0,605.0
791,2017-09-27,WN,1672.0,LAS,MCI,1.0,1139.0
792,2017-09-17,B6,89.0,JFK,SAN,1.0,2446.0
793,2017-09-17,UA,618.0,SFO,SEA,1.0,679.0
794,2017-09-30,WN,1727.0,STL,PDX,1.0,1708.0
795,2017-09-14,AA,1022.0,ORD,SAN,1.0,1723.0
796,2017-09-22,WN,1371.0,BUR,OAK,1.0,325.0
797,2017-09-26,HA,296.0,HNL,OGG,1.0,100.0
798,2017-09-11,AA,2116.0,BOS,DCA,1.0,399.0
799,2017-09-01,DL,2130.0,ATL,TPA,1.0,406.0
800,2017-09-17,UA,1639.0,ORD,MCI,1.0,403.0
801,2017-09-14,WN,5952.0,HOU,ECP,1.0,571.0
802,2017-09-06,DL,2541.0,DEN,SLC,1.0,391.0
803,2017-09-01,OO,4914.0,BIL,SLC,1.0,387.0
804,2017-09-01,EV,3800.0,MOB,IAH,1.0,427.0
805,2017-09-25,WN,1835.0,HOU,MCO,1.0,849.0
806,2017-09-25,DL,2182.0,DTW,ATL,1.0,594.0
807,2017-09-17,WN,1379.0,BUR,OAK,1.0,325.0
808,2017-09-18,OO,5603.0,PHX,SFO,1.0,651.0
809,2017-09-22,AA,40.0,SFO,ORD,1.0,1846.0
810,2017-09-10,AA,1277.0,BOS,CLT,1.0,728.0
811,2017-09-26,UA,1954.0,DCA,IAH,1.0,1208.0
812,2017-09-02,AA,1699.0,DEN,PHL,1.0,1558.0
813,2017-09-07,OO,5326.0,PHX,LAX,1.0,370.0
814,2017-09-06,DL,835.0,MSY,LAX,1.0,1670.0
815,2017-09-01,OO,5486.0,SFO,TUS,1.0,751.0
816,2017-09-01,EV,4206.0,EWR,BGR,1.0,393.0
817,2017-09-18,AA,2551.0,BNA,DFW,1.0,631.0
818,2017-09-27,WN,411.0,SJC,LAX,1.0,308.0
819,2017-09-29,AS,682.0,SEA,DEN,1.0,1024.0
820,2017-09-01,OO,5875.0,DEN,ASE,1.0,125.0
821,2017-09-02,WN,2333.0,SLC,DEN,1.0,391.0
822,2017-09-24,WN,4732.0,MSP,MDW,1.0,349.0
823,2017-09-19,WN,166.0,ATL,PIT,1.0,526.0
824,2017-09-18,AA,2628.0,SLC,DFW,1.0,989.0
825,2017-09-18,WN,6014.0,LAS,BWI,1.0,2106.0
826,2017-09-17,AA,53.0,ORD,TPA,1.0,1012.0
827,2017-09-21,UA,481.0,LAS,DEN,1.0,628.0
828,2017-09-18,DL,1299.0,BUF,DTW,1.0,241.0
829,2017-09-07,WN,1519.0,DEN,MSY,1.0,1062.0
830,2017-09-16,WN,2106.0,BWI,DAL,1.0,1209.0
831,2017-09-05,EV,5362.0,HPN,DTW,1.0,505.0
832,2017-09-05,WN,1949.0,IND,LAS,1.0,1590.0
833,2017-09-09,DL,1768.0,OGG,SEA,1.0,2640.0
834,2017-09-05,B6,504.0,LGB,BOS,1.0,2602.0
835,2017-09-06,AA,2631.0,SEA,ORD,1.0,1721.0
836,2017-09-11,OO,5821.0,TUL,DEN,1.0,541.0
837,2017-09-24,EV,4049.0,MCI,IAH,1.0,643.0
838,2017-09-28,AS,50.0,ANC,SCC,1.0,627.0
839,2017-09-26,B6,680.0,LGB,LAS,1.0,231.0
840,2017-09-01,UA,1513.0,SFO,EUG,1.0,451.0
841,2017-09-24,DL,2948.0,MSP,CLT,1.0,930.0
842,2017-09-07,EV,2844.0,DFW,SAF,1.0,551.0
843,2017-09-20,AA,1037.0,MIA,EWR,1.0,1085.0
844,2017-09-03,DL,669.0,GSO,ATL,1.0,306.0
845,2017-09-29,DL,2565.0,ATL,PDX,1.0,2172.0
846,2017-09-01,WN,6129.0,LAX,LAS,1.0,236.0
847,2017-09-03,NK,303.0,ACY,MCO,1.0,852.0
848,2017-09-11,WN,1450.0,PHX,ABQ,1.0,328.0
849,2017-09-22,WN,2226.0,LAS,ONT,1.0,197.0
850,2017-09-29,WN,1782.0,LAS,SAN,1.0,258.0
851,2017-09-06,UA,786.0,ATL,ORD,1.0,606.0
852,2017-09-11,UA,1877.0,TPA,EWR,1.0,997.0
853,2017-09-02,WN,2362.0,LAS,LBB,1.0,775.0
854,2017-09-16,OO,3336.0,SAN,AUS,1.0,1164.0
855,2017-09-20,NK,214.0,LAS,DFW,1.0,1055.0
856,2017-09-15,WN,1412.0,PDX,SFO,1.0,550.0
857,2017-09-05,WN,1881.0,IND,BOS,1.0,818.0
858,2017-09-20,UA,244.0,AVL,EWR,1.0,583.0
859,2017-09-29,DL,1875.0,LGA,TPA,1.0,1010.0
860,2017-09-08,EV,4070.0,TYS,EWR,1.0,631.0
861,2017-09-20,WN,1224.0,LAS,RNO,1.0,345.0
862,2017-09-14,DL,2580.0,ATL,AGS,1.0,143.0
863,2017-09-30,WN,622.0,ATL,RDU,1.0,356.0
864,2017-09-20,AA,853.0,ORD,PHX,1.0,1440.0
865,2017-09-02,WN,2238.0,DAL,PIT,1.0,1060.0
866,2017-09-22,EV,4366.0,IAH,BHM,1.0,562.0
867,2017-09-18,WN,1735.0,LAS,SJC,1.0,386.0
868,2017-09-09,AS,346.0,SEA,SJC,1.0,696.0
869,2017-09-05,AA,2521.0,AMA,DFW,1.0,312.0
870,2017-09-05,EV,4376.0,ALB,EWR,1.0,143.0
871,2017-09-27,DL,2784.0,ATL,LGA,1.0,762.0
872,2017-09-24,WN,4502.0,SMF,SNA,1.0,404.0
873,2017-09-04,B6,2036.0,DTW,BOS,1.0,632.0
874,2017-09-03,WN,4001.0,BWI,MHT,1.0,377.0
875,2017-09-26,WN,5771.0,AUS,PHX,1.0,872.0
876,2017-09-18,AA,1702.0,TPA,CLT,1.0,507.0
877,2017-09-20,WN,5990.0,MSY,DAL,1.0,436.0
878,2017-09-18,EV,5457.0,LGA,MCI,1.0,1107.0
879,2017-09-16,UA,704.0,LAS,IAH,1.0,1222.0
880,2017-09-12,DL,1088.0,ANC,MSP,1.0,2519.0
881,2017-09-07,UA,725.0,ORD,PHX,1.0,1440.0
882,2017-09-19,DL,1414.0,DTW,SEA,1.0,1927.0
883,2017-09-14,DL,2543.0,EYW,ATL,1.0,646.0
884,2017-09-22,DL,2235.0,DTW,SLC,1.0,1481.0
885,2017-09-28,WN,1510.0,PHX,OAK,1.0,646.0
886,2017-09-08,WN,1985.0,SJC,MDW,1.0,1838.0
887,2017-09-13,WN,5794.0,OAK,SEA,1.0,672.0
888,2017-09-15,OO,7359.0,DTW,ITH,1.0,353.0
889,2017-09-27,UA,384.0,SAN,SFO,1.0,447.0
890,2017-09-26,UA,805.0,SFO,PDX,1.0,550.0
891,2017-09-26,WN,167.0,LAX,OAK,1.0,337.0
892,2017-09-07,WN,1650.0,PHX,SMF,1.0,647.0
893,2017-09-17,WN,2446.0,OAK,PHX,1.0,646.0
894,2017-09-24,OO,3520.0,MBS,DTW,1.0,98.0
895,2017-09-06,WN,5560.0,LAX,PHX,1.0,370.0
896,2017-09-09,DL,1845.0,DTW,LAX,1.0,1979.0
897,2017-09-07,WN,1740.0,DAL,ATL,1.0,721.0
898,2017-09-29,DL,935.0,AGS,ATL,1.0,143.0
899,2017-09-15,NK,478.0,FLL,ORD,1.0,1182.0
900,2017-09-18,OO,7381.0,COD,SLC,1.0,298.0
901,2017-09-29,DL,1725.0,ATL,SRQ,1.0,444.0
902,2017-09-23,B6,97.0,JFK,DEN,1.0,1626.0
903,2017-09-09,WN,2281.0,BUR,OAK,1.0,325.0
904,2017-09-20,WN,408.0,MHT,BWI,1.0,377.0
905,2017-09-19,WN,6339.0,SMF,LAX,1.0,373.0
906,2017-09-04,UA,426.0,SFO,IAH,1.0,1635.0
907,2017-09-19,UA,1748.0,ORD,AUS,1.0,977.0
908,2017-09-21,AA,625.0,IND,PHX,1.0,1488.0
909,2017-09-18,AA,1310.0,MSY,ORD,1.0,837.0
910,2017-09-29,WN,1069.0,PHX,ELP,1.0,347.0
911,2017-09-17,B6,1100.0,MSY,BOS,1.0,1368.0
912,2017-09-06,UA,240.0,IAD,SAN,1.0,2253.0
913,2017-09-01,WN,1700.0,LBB,DAL,1.0,293.0
914,2017-09-28,WN,1732.0,SAN,DEN,1.0,853.0
915,2017-09-17,DL,870.0,LGA,MCO,1.0,950.0
916,2017-09-10,AA,1224.0,MCI,DFW,1.0,460.0
917,2017-09-16,VX,1260.0,LAS,JFK,1.0,2248.0
918,2017-09-05,WN,565.0,ONT,SJC,1.0,333.0
919,2017-09-14,DL,1576.0,ATL,GSP,1.0,153.0
920,2017-09-19,AA,330.0,MIA,CLT,1.0,650.0
921,2017-09-26,WN,1769.0,SFO,DAL,1.0,1476.0
922,2017-09-23,DL,2378.0,SLC,SAN,1.0,626.0
923,2017-09-01,OO,4555.0,SLC,RDM,1.0,525.0
924,2017-09-12,WN,31.0,PHX,ABQ,1.0,328.0
925,2017-09-25,UA,237.0,DFW,DEN,1.0,641.0
926,2017-09-26,EV,5280.0,LGA,CLE,1.0,419.0
927,2017-09-25,UA,607.0,EWR,ATL,1.0,746.0
928,2017-09-14,WN,279.0,MDW,PVD,1.0,842.0
929,2017-09-08,VX,1370.0,LAX,BOS,1.0,2611.0
930,2017-09-26,UA,1286.0,EWR,AVL,1.0,583.0
931,2017-09-26,EV,3961.0,ORD,BHM,1.0,584.0
932,2017-09-05,AS,50.0,SCC,BRW,1.0,204.0
933,2017-09-12,AS,158.0,ANC,SEA,1.0,1448.0
934,2017-09-09,B6,2626.0,FLL,RDU,1.0,680.0
935,2017-09-14,AA,637.0,CLT,LAS,1.0,1916.0
936,2017-09-30,AA,233.0,ORD,MIA,1.0,1197.0
937,2017-09-06,B6,1507.0,JFK,IAD,1.0,228.0
938,2017-09-07,AA,2673.0,BNA,DFW,1.0,631.0
939,2017-09-19,EV,3853.0,SBN,EWR,1.0,637.0
940,2017-09-23,DL,2841.0,SLC,PDX,1.0,630.0
941,2017-09-25,UA,2005.0,ORD,SMF,1.0,1781.0
942,2017-09-06,B6,701.0,FLL,LAX,1.0,2343.0
943,2017-09-30,WN,981.0,MCO,MDW,1.0,990.0
944,2017-09-27,UA,325.0,TPA,IAD,1.0,811.0
945,2017-09-16,DL,1069.0,ATL,CMH,1.0,447.0
946,2017-09-24,WN,4265.0,TPA,HOU,1.0,781.0
947,2017-09-26,DL,2427.0,SFO,LAX,1.0,337.0
948,2017-09-11,WN,1876.0,ROC,BWI,1.0,277.0
949,2017-09-27,AS,432.0,SEA,SBA,1.0,908.0
950,2017-09-15,WN,1276.0,STL,PHX,1.0,1262.0
951,2017-09-05,WN,402.0,LGA,MKE,1.0,738.0
952,2017-09-20,WN,5669.0,DTW,LAS,1.0,1749.0
953,2017-09-04,WN,6812.0,MDW,BNA,1.0,395.0
954,2017-09-13,AA,687.0,BNA,CLT,1.0,328.0
955,2017-09-19,AA,2618.0,ORD,ORF,1.0,717.0
956,2017-09-06,WN,465.0,JAX,BWI,1.0,663.0
957,2017-09-28,UA,1121.0,IAH,LAX,1.0,1379.0
958,2017-09-26,DL,2100.0,LGA,TPA,1.0,1010.0
959,2017-09-27,WN,680.0,AUS,HRL,1.0,273.0
960,2017-09-22,WN,6135.0,SFO,SAN,1.0,447.0
961,2017-09-22,OO,5007.0,ORD,AVL,1.0,536.0
962,2017-09-18,DL,861.0,DTW,GRR,1.0,120.0
963,2017-09-14,AA,1054.0,DFW,IAH,1.0,224.0
964,2017-09-01,NK,199.0,IAH,LAS,1.0,1222.0
965,2017-09-01,AA,605.0,PHX,CLT,1.0,1773.0
966,2017-09-28,WN,1731.0,BOS,MCI,1.0,1256.0
967,2017-09-11,B6,1371.0,LGA,FLL,1.0,1076.0
968,2017-09-19,WN,411.0,BWI,MEM,1.0,787.0
969,2017-09-09,VX,1486.0,LAX,LAS,1.0,236.0
970,2017-09-19,OO,3080.0,PHX,ROW,1.0,433.0
971,2017-09-09,UA,294.0,SEA,SFO,1.0,679.0
972,2017-09-13,WN,291.0,PHX,ELP,1.0,347.0
973,2017-09-10,OO,3180.0,ORD,CAK,1.0,343.0
974,2017-09-05,WN,1930.0,SAN,MCI,1.0,1334.0
975,2017-09-11,WN,1656.0,TPA,BHM,1.0,459.0
976,2017-09-01,DL,1444.0,SEA,DTW,1.0,1927.0
977,2017-09-30,AS,10.0,SEA,MCO,1.0,2554.0
978,2017-09-16,NK,761.0,ORD,MSP,1.0,334.0
979,2017-09-22,OO,3149.0,ORD,OMA,1.0,416.0
980,2017-09-15,WN,1375.0,STL,MCO,1.0,882.0
981,2017-09-30,AA,2401.0,DFW,LAX,1.0,1235.0
982,2017-09-27,WN,533.0,ALB,BWI,1.0,289.0
983,2017-09-11,DL,2933.0,SFO,LAX,1.0,337.0
984,2017-09-19,OO,4495.0,MSP,MDW,1.0,349.0
985,2017-09-20,UA,295.0,DEN,RNO,1.0,804.0
986,2017-09-19,OO,3086.0,LAX,PHX,1.0,370.0
987,2017-09-11,WN,531.0,MCI,BWI,1.0,967.0
988,2017-09-28,HA,341.0,ITO,HNL,1.0,216.0
989,2017-09-10,OO,5417.0,SFO,SBA,1.0,262.0
990,2017-09-10,DL,2448.0,PBI,ATL,1.0,545.0
991,2017-09-13,HA,332.0,HNL,ITO,1.0,216.0
992,2017-09-12,B6,631.0,BOS,LGA,1.0,184.0
993,2017-09-14,OO,5944.0,LAX,SAN,1.0,109.0
994,2017-09-04,WN,872.0,RNO,DEN,1.0,804.0
995,2017-09-03,UA,344.0,PHX,DEN,1.0,602.0
996,2017-09-06,WN,1513.0,BWI,RDU,1.0,255.0
997,2017-09-09,WN,2499.0,PHL,MDW,1.0,668.0
998,2017-09-25,UA,560.0,IAD,SFO,1.0,2419.0
999,2017-09-22,DL,808.0,MSP,BOS,1.0,1124.0
1000,2017-09-15,B6,640.0,CLE,BOS,1.0,563.0
1001,2017-09-30,AA,1907.0,MIA,PHL,1.0,1013.0
1002,2017-09-01,DL,2584.0,RSW,ATL,1.0,515.0
1003,2017-09-13,AA,499.0,PHX,MSP,1.0,1276.0
1004,2017-09-07,WN,390.0,MCI,MDW,1.0,405.0
1005,2017-09-17,AS,44.0,BET,ANC,1.0,399.0
1006,2017-09-06,OO,3436.0,PDX,ONT,1.0,838.0
1007,2017-09-03,WN,6556.0,LAX,AUS,1.0,1242.0
1008,2017-09-09,NK,355.0,FLL,DEN,1.0,1703.0
1009,2017-09-20,OO,5999.0,FCA,DEN,1.0,752.0
1010,2017-09-26,WN,24.0,HOU,DAL,1.0,239.0
1011,2017-09-28,EV,4174.0,IAH,LIT,1.0,374.0
1012,2017-09-06,WN,202.0,MDW,ATL,1.0,591.0
1013,2017-09-29,WN,374.0,LAS,DAL,1.0,1067.0
1014,2017-09-23,F9,1099.0,MKE,LAS,1.0,1524.0
1015,2017-09-19,DL,898.0,LGA,PBI,1.0,1035.0
1016,2017-09-01,UA,411.0,ORD,LAX,1.0,1744.0
1017,2017-09-08,OO,4503.0,SLC,GEG,1.0,546.0
1018,2017-09-30,DL,2115.0,LEX,ATL,1.0,304.0
1019,2017-09-12,EV,5502.0,ATL,BTR,1.0,448.0
1020,2017-09-16,AA,947.0,JFK,MIA,1.0,1089.0
1021,2017-09-07,WN,113.0,BNA,FLL,1.0,793.0
1022,2017-09-12,DL,2247.0,MKE,DTW,1.0,237.0
1023,2017-09-22,HA,47.0,OAK,HNL,1.0,2409.0
1024,2017-09-22,WN,154.0,ATL,LGA,1.0,762.0
1025,2017-09-11,WN,1513.0,SAN,PHX,1.0,304.0
1026,2017-09-13,DL,934.0,LAX,SFO,1.0,337.0
1027,2017-09-23,UA,679.0,PDX,ORD,1.0,1739.0
1028,2017-09-11,DL,1336.0,MSP,SLC,1.0,991.0
1029,2017-09-25,WN,1198.0,SMF,SEA,1.0,605.0
1030,2017-09-28,WN,193.0,LAX,ATL,1.0,1947.0
1031,2017-09-27,DL,2446.0,ATL,LGA,1.0,762.0
1032,2017-09-27,DL,1475.0,SAV,ATL,1.0,214.0
1033,2017-09-09,EV,3954.0,CMH,IAH,1.0,986.0
1034,2017-09-25,WN,1994.0,BWI,ORF,1.0,159.0
1035,2017-09-05,EV,4270.0,TUL,IAH,1.0,429.0
1036,2017-09-19,WN,6387.0,OAK,BOI,1.0,512.0
1037,2017-09-03,WN,3315.0,AUS,EWR,1.0,1504.0
1038,2017-09-01,DL,1957.0,SEA,SLC,1.0,689.0
1039,2017-09-16,UA,292.0,SFO,MCO,1.0,2446.0
1040,2017-09-06,B6,1285.0,BOS,PIT,1.0,496.0
1041,2017-09-03,WN,2985.0,HOU,STL,1.0,687.0
1042,2017-09-09,DL,1651.0,ATL,MYR,1.0,317.0
1043,2017-09-07,DL,696.0,SLC,FCA,1.0,531.0
1044,2017-09-18,WN,801.0,IND,DEN,1.0,977.0
1045,2017-09-28,OO,4844.0,AVP,DTW,1.0,399.0
1046,2017-09-06,UA,912.0,EWR,SFO,1.0,2565.0
1047,2017-09-06,DL,803.0,CVG,MCO,1.0,757.0
1048,2017-09-12,WN,795.0,STL,OKC,1.0,462.0
1049,2017-09-02,AA,2283.0,VPS,DFW,1.0,641.0
1050,2017-09-09,AS,543.0,LAX,PDX,1.0,834.0
1051,2017-09-28,UA,488.0,LAX,EWR,1.0,2454.0
1052,2017-09-30,AA,1323.0,ORD,STL,1.0,258.0
1053,2017-09-19,WN,5386.0,DCA,TPA,1.0,814.0
1054,2017-09-19,WN,539.0,BWI,BNA,1.0,587.0
1055,2017-09-04,AA,2263.0,LGA,DFW,1.0,1389.0
1056,2017-09-23,AA,472.0,LAX,MCO,1.0,2218.0
1057,2017-09-02,UA,1858.0,SFO,DEN,1.0,967.0
1058,2017-09-02,DL,1224.0,ATL,BHM,1.0,134.0
1059,2017-09-30,UA,1963.0,IAH,DEN,1.0,862.0
1060,2017-09-02,B6,826.0,LGB,SJC,1.0,324.0
1061,2017-09-26,B6,124.0,LAX,JFK,1.0,2475.0
1062,2017-09-20,AA,292.0,LAX,JFK,1.0,2475.0
1063,2017-09-11,EV,3810.0,IND,EWR,1.0,645.0
1064,2017-09-02,UA,430.0,MSY,ORD,1.0,837.0
1065,2017-09-14,B6,575.0,JFK,MSY,1.0,1182.0
1066,2017-09-30,WN,505.0,DTW,DAL,1.0,981.0
1067,2017-09-30,WN,749.0,FLL,MDW,1.0,1167.0
1068,2017-09-12,AA,2146.0,BOS,LGA,1.0,184.0
1069,2017-09-15,F9,1776.0,MCO,TTN,1.0,896.0
1070,2017-09-24,UA,117.0,DEN,SAT,1.0,794.0
1071,2017-09-15,OO,5706.0,GSP,ORD,1.0,577.0
1072,2017-09-18,DL,503.0,PDX,ATL,1.0,2172.0
1073,2017-09-24,AA,1834.0,DCA,TPA,1.0,814.0
1074,2017-09-08,DL,2607.0,ATL,TPA,1.0,406.0
1075,2017-09-25,AA,159.0,DFW,SFO,1.0,1464.0
1076,2017-09-12,AA,854.0,BOS,PHL,1.0,280.0
