,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
194,108006,Female,Loyal Customer,38,Personal Travel,Eco,271,4,0,5,3,2,5,2,2,4,2,4,3,5,2,0,0,satisfied
195,19578,Male,Loyal Customer,45,Personal Travel,Eco,173,2,5,0,1,2,0,5,2,5,5,4,4,4,2,0,0,neutral or dissatisfied
196,59508,Male,Loyal Customer,43,Business travel,Business,1950,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0,satisfied
197,56446,Female,Loyal Customer,52,Personal Travel,Eco,719,1,5,2,2,3,5,5,3,3,2,3,3,3,3,0,17,neutral or dissatisfied
198,48800,Female,Loyal Customer,57,Business travel,Business,153,3,4,4,4,5,3,4,2,2,2,3,4,2,2,0,0,neutral or dissatisfied
199,129592,Female,Loyal Customer,13,Personal Travel,Business,337,2,3,2,3,1,2,1,1,4,5,2,5,5,1,0,18,neutral or dissatisfied
200,114039,Female,Loyal Customer,45,Business travel,Business,3732,5,5,5,5,5,5,5,5,5,5,5,3,5,4,17,0,satisfied
201,66800,Female,Loyal Customer,43,Business travel,Business,3854,5,5,5,5,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
202,106799,Male,Loyal Customer,53,Business travel,Eco,977,2,4,2,4,2,2,2,2,3,2,3,2,3,2,20,17,neutral or dissatisfied
203,47057,Male,Loyal Customer,23,Business travel,Business,3073,4,4,1,4,5,5,5,5,1,3,1,3,3,5,0,3,satisfied
204,61824,Female,Loyal Customer,16,Personal Travel,Eco,1379,2,5,2,2,2,2,2,2,5,2,4,3,5,2,2,0,neutral or dissatisfied
205,68207,Male,Loyal Customer,23,Business travel,Eco,631,2,2,2,2,2,1,1,2,3,5,4,3,4,2,0,8,neutral or dissatisfied
206,125512,Male,Loyal Customer,45,Personal Travel,Eco,666,2,5,2,4,4,2,4,4,4,5,5,4,5,4,0,0,neutral or dissatisfied
207,93019,Female,Loyal Customer,46,Business travel,Business,2820,2,2,2,2,2,1,2,5,5,5,5,2,5,3,1,0,satisfied
208,87296,Female,Loyal Customer,49,Personal Travel,Eco,577,2,5,2,2,3,4,5,1,1,2,1,4,1,3,23,2,neutral or dissatisfied
209,76748,Female,Loyal Customer,40,Business travel,Business,2808,4,3,3,3,3,3,4,3,3,3,4,4,3,3,7,2,neutral or dissatisfied
210,85879,Female,Loyal Customer,19,Business travel,Business,2172,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0,satisfied
211,63961,Female,Loyal Customer,48,Personal Travel,Eco,1192,4,2,4,3,4,3,3,1,1,4,2,3,1,1,0,0,neutral or dissatisfied
212,94760,Female,Loyal Customer,64,Business travel,Business,1773,2,4,3,4,5,3,3,2,2,3,2,4,2,4,0,0,neutral or dissatisfied
213,49608,Female,Loyal Customer,38,Business travel,Eco,109,5,3,3,3,5,5,5,5,5,2,4,1,1,5,31,,satisfied
214,80520,Male,Loyal Customer,23,Personal Travel,Eco,1749,2,1,1,4,3,1,3,3,1,1,4,2,3,3,97,89,neutral or dissatisfied
215,23328,Female,Loyal Customer,38,Business travel,Business,3753,2,2,2,2,1,1,5,4,4,4,4,4,4,1,0,0,satisfied
216,13560,Male,Loyal Customer,41,Personal Travel,Eco,214,1,4,1,2,2,1,1,2,4,3,5,4,5,2,16,34,neutral or dissatisfied
217,119121,Male,Loyal Customer,29,Personal Travel,Eco,1020,1,4,1,4,1,1,1,1,3,3,3,4,3,1,0,0,neutral or dissatisfied
218,42917,Male,Loyal Customer,47,Business travel,Eco Plus,368,5,1,2,1,4,5,4,4,5,5,2,4,3,4,0,0,satisfied
219,52954,Male,Loyal Customer,50,Personal Travel,Eco Plus,1448,2,3,2,5,4,2,4,4,4,3,4,3,1,4,20,4,neutral or dissatisfied
220,83112,Female,Loyal Customer,18,Personal Travel,Eco,1127,2,5,2,3,3,2,3,3,4,4,4,3,5,3,0,0,neutral or dissatisfied
221,88574,Female,Loyal Customer,20,Personal Travel,Eco,545,2,0,2,3,5,2,1,5,3,4,3,3,1,5,4,0,neutral or dissatisfied
222,111570,Female,Loyal Customer,41,Business travel,Business,3238,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0,satisfied
223,28662,Female,Loyal Customer,12,Personal Travel,Eco,2466,2,4,2,3,1,2,1,1,4,4,5,4,4,1,0,0,neutral or dissatisfied
224,27177,Female,Loyal Customer,36,Personal Travel,Eco,2715,2,3,2,3,2,3,2,4,5,3,3,2,3,2,0,0,neutral or dissatisfied
225,129585,Male,Loyal Customer,49,Business travel,Business,337,3,4,3,3,4,5,5,4,4,4,4,5,4,3,10,0,satisfied
226,35759,Female,Loyal Customer,55,Personal Travel,Eco,1608,2,2,2,4,2,3,4,5,5,2,5,3,5,2,0,0,neutral or dissatisfied
227,49475,Female,Loyal Customer,43,Business travel,Business,3004,3,3,3,3,2,4,3,2,2,2,3,1,2,2,0,0,neutral or dissatisfied
228,78904,Female,disloyal Customer,49,Business travel,Business,980,2,2,2,2,3,2,3,3,3,5,5,4,4,3,11,6,neutral or dissatisfied
229,29619,Female,disloyal Customer,35,Business travel,Eco,1462,1,1,1,1,3,1,3,3,1,5,1,3,2,3,0,0,neutral or dissatisfied
230,77512,Male,Loyal Customer,45,Business travel,Business,1521,1,1,3,1,3,5,4,5,5,5,5,4,5,4,0,0,satisfied
231,31631,Female,Loyal Customer,28,Business travel,Business,862,5,5,5,5,5,5,5,5,2,3,1,1,2,5,9,5,satisfied
232,38913,Male,Loyal Customer,60,Business travel,Business,1833,4,4,4,4,1,4,5,4,4,4,4,1,4,2,0,0,satisfied
233,35366,Male,Loyal Customer,35,Business travel,Business,2398,2,4,2,4,1,3,2,2,2,2,2,4,2,3,0,9,neutral or dissatisfied
234,111817,Female,disloyal Customer,38,Business travel,Business,349,3,3,3,5,4,3,4,4,5,4,4,5,5,4,29,28,neutral or dissatisfied
235,12259,Male,Loyal Customer,48,Business travel,Business,1722,4,5,4,4,4,2,3,4,4,4,4,2,4,1,0,0,satisfied
236,19790,Female,Loyal Customer,65,Personal Travel,Eco,578,2,4,3,4,2,4,4,3,3,3,3,4,3,3,99,101,neutral or dissatisfied
237,33260,Male,Loyal Customer,30,Personal Travel,Eco Plus,163,3,5,3,2,1,3,1,1,4,2,4,5,5,1,9,11,neutral or dissatisfied
238,107079,Female,Loyal Customer,51,Personal Travel,Eco,395,2,4,5,1,2,4,5,3,3,5,3,1,3,1,0,0,neutral or dissatisfied
239,15174,Male,disloyal Customer,23,Business travel,Eco,416,5,0,5,2,4,5,4,4,3,5,5,3,2,4,18,4,satisfied
240,23620,Female,Loyal Customer,37,Business travel,Eco,977,3,4,4,4,3,3,3,3,2,2,3,3,3,3,0,0,neutral or dissatisfied
241,18128,Male,Loyal Customer,23,Business travel,Business,3095,5,5,5,5,5,5,3,5,2,5,4,3,3,5,9,0,satisfied
242,105291,Male,Loyal Customer,32,Business travel,Business,738,4,4,4,4,4,4,4,4,4,2,4,3,3,4,0,3,neutral or dissatisfied
243,56451,Male,Loyal Customer,67,Personal Travel,Eco,719,3,3,3,4,1,3,1,1,2,2,3,1,5,1,24,14,neutral or dissatisfied
244,102068,Male,Loyal Customer,65,Personal Travel,Business,226,1,4,1,1,5,5,4,4,4,1,4,5,4,3,37,20,neutral or dissatisfied
245,57995,Female,Loyal Customer,48,Business travel,Business,1943,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
246,146,Male,Loyal Customer,60,Business travel,Business,2371,4,4,4,4,2,4,5,4,4,4,4,3,4,3,66,61,satisfied
247,18770,Female,Loyal Customer,31,Business travel,Business,551,3,1,1,1,3,3,3,3,3,4,3,4,4,3,53,48,neutral or dissatisfied
248,42774,Male,Loyal Customer,22,Business travel,Eco Plus,493,4,1,5,5,4,4,4,4,2,4,2,3,4,4,19,6,satisfied
249,13776,Male,disloyal Customer,27,Business travel,Eco,925,2,2,2,5,5,2,5,5,2,5,5,1,4,5,4,3,neutral or dissatisfied
250,103702,Female,Loyal Customer,19,Personal Travel,Eco,405,2,2,2,4,1,2,1,1,3,2,4,4,3,1,0,0,neutral or dissatisfied
251,69826,Female,disloyal Customer,26,Business travel,Eco,1055,3,3,3,4,4,3,4,4,3,5,4,2,4,4,0,0,neutral or dissatisfied
252,57906,Male,Loyal Customer,72,Business travel,Eco,305,4,3,3,3,4,4,4,4,2,3,3,1,3,4,0,0,neutral or dissatisfied
253,31358,Female,Loyal Customer,34,Business travel,Business,589,5,5,5,5,1,1,5,5,5,5,5,5,5,5,0,11,satisfied
254,92805,Female,Loyal Customer,45,Business travel,Business,1587,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0,satisfied
255,104375,Male,Loyal Customer,51,Business travel,Business,3090,2,4,4,4,3,3,4,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
256,109896,Female,disloyal Customer,26,Business travel,Eco,804,2,2,2,3,4,2,3,4,1,4,4,1,4,4,7,0,neutral or dissatisfied
257,102955,Female,Loyal Customer,12,Personal Travel,Eco,719,3,4,3,3,1,3,1,1,5,2,4,4,4,1,0,0,neutral or dissatisfied
258,44736,Female,Loyal Customer,72,Business travel,Eco Plus,67,2,5,3,5,2,3,4,3,3,2,3,4,3,3,28,18,neutral or dissatisfied
259,28135,Male,Loyal Customer,45,Business travel,Eco,550,4,2,4,4,4,4,4,4,4,4,3,5,5,4,0,0,satisfied
260,55871,Female,Loyal Customer,22,Business travel,Business,2809,2,2,2,2,5,5,5,5,3,4,4,5,4,5,36,28,satisfied
261,8818,Female,Loyal Customer,53,Personal Travel,Eco,552,4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0,neutral or dissatisfied
262,86148,Female,disloyal Customer,33,Business travel,Business,356,3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0,neutral or dissatisfied
263,120162,Female,Loyal Customer,46,Personal Travel,Business,119,4,0,4,1,5,5,4,4,4,4,4,3,4,3,13,32,neutral or dissatisfied
264,117547,Male,Loyal Customer,54,Business travel,Business,1545,2,2,2,2,5,5,5,5,5,5,5,4,5,4,1,0,satisfied
265,112385,Female,Loyal Customer,40,Business travel,Eco,819,4,2,3,3,4,4,4,4,1,2,3,1,3,4,23,6,neutral or dissatisfied
266,19908,Female,Loyal Customer,37,Business travel,Business,1801,2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
267,45098,Female,Loyal Customer,35,Business travel,Business,1658,2,2,5,2,1,2,1,5,5,5,3,3,5,3,6,6,satisfied
268,43810,Female,disloyal Customer,26,Business travel,Business,114,4,0,5,3,4,5,4,4,4,2,5,4,4,4,0,13,satisfied
269,22981,Female,Loyal Customer,62,Business travel,Eco,128,4,3,3,3,2,5,1,5,5,4,5,3,5,1,0,16,satisfied
270,68134,Male,Loyal Customer,58,Business travel,Business,813,1,1,1,1,5,5,5,3,3,3,3,5,3,3,0,0,satisfied
271,23518,Female,Loyal Customer,55,Personal Travel,Eco,349,2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0,neutral or dissatisfied
272,109188,Female,Loyal Customer,60,Business travel,Business,1508,3,1,1,1,2,2,2,3,3,3,3,2,3,2,15,15,neutral or dissatisfied
273,1150,Female,Loyal Customer,15,Personal Travel,Eco,89,3,5,3,4,5,3,1,5,5,5,4,3,5,5,0,0,neutral or dissatisfied
274,44586,Male,Loyal Customer,67,Personal Travel,Eco,157,4,1,4,3,5,4,5,5,4,5,3,4,3,5,45,33,neutral or dissatisfied
275,84299,Male,Loyal Customer,43,Business travel,Business,2828,0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41,satisfied
276,103793,Male,Loyal Customer,30,Business travel,Business,3131,1,1,1,1,5,4,5,5,5,5,4,5,5,5,7,0,satisfied
277,35032,Female,Loyal Customer,42,Business travel,Eco,718,5,1,4,1,3,3,3,5,5,5,5,3,5,1,0,0,satisfied
278,103291,Male,Loyal Customer,40,Business travel,Business,1959,3,3,3,3,4,4,4,4,3,5,5,4,5,4,209,191,satisfied
279,93909,Male,Loyal Customer,47,Business travel,Business,3496,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2,satisfied
280,127925,Male,Loyal Customer,38,Business travel,Business,2300,4,2,2,2,4,4,3,4,4,4,4,3,4,2,60,37,neutral or dissatisfied
281,128097,Female,Loyal Customer,25,Personal Travel,Eco,2845,3,0,3,5,3,3,3,1,1,3,2,3,3,3,0,1,neutral or dissatisfied
282,26149,Male,disloyal Customer,26,Business travel,Eco,406,3,5,3,4,3,3,3,5,5,4,1,3,4,3,149,138,neutral or dissatisfied
283,95886,Male,Loyal Customer,66,Personal Travel,Eco,580,2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13,neutral or dissatisfied
284,125425,Female,Loyal Customer,69,Business travel,Eco,735,1,4,4,4,3,3,4,1,1,1,1,4,1,2,12,4,neutral or dissatisfied
285,120078,Female,Loyal Customer,22,Business travel,Business,1722,2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,53,neutral or dissatisfied
286,60625,Male,Loyal Customer,8,Personal Travel,Eco Plus,1201,2,5,2,3,3,2,3,3,4,2,1,5,5,3,24,14,neutral or dissatisfied
287,115031,Female,disloyal Customer,37,Business travel,Business,372,5,5,5,4,4,5,4,4,4,4,5,3,4,4,11,0,satisfied
288,37077,Female,Loyal Customer,69,Personal Travel,Eco,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7,neutral or dissatisfied
289,69252,Male,Loyal Customer,28,Business travel,Eco,733,4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22,neutral or dissatisfied
290,12194,Male,Loyal Customer,51,Business travel,Eco Plus,1075,2,4,1,4,2,2,2,2,1,2,4,4,3,2,5,0,neutral or dissatisfied
291,80188,Female,Loyal Customer,46,Personal Travel,Eco,2586,3,1,3,3,3,4,4,2,4,4,3,4,1,4,59,57,neutral or dissatisfied
292,10430,Male,disloyal Customer,39,Business travel,Business,140,4,4,4,3,4,4,2,4,3,4,4,4,4,4,0,7,satisfied
293,21262,Female,disloyal Customer,21,Business travel,Eco Plus,903,4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28,neutral or dissatisfied
294,55236,Male,Loyal Customer,46,Business travel,Business,2423,4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,0,satisfied
295,126917,Female,Loyal Customer,36,Business travel,Business,3130,2,2,2,2,5,5,5,5,5,5,5,5,5,3,62,65,satisfied
296,112190,Male,Loyal Customer,60,Business travel,Business,2198,3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4,satisfied
297,16342,Male,Loyal Customer,23,Business travel,Eco Plus,602,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44,neutral or dissatisfied
298,2201,Male,Loyal Customer,52,Personal Travel,Eco,685,4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0,satisfied
299,53687,Male,Loyal Customer,36,Business travel,Eco,1208,4,5,5,5,4,4,4,4,2,1,2,2,3,4,3,0,satisfied
300,47168,Male,Loyal Customer,41,Business travel,Business,2789,3,3,2,3,4,3,3,4,4,3,4,3,4,5,10,0,satisfied
301,8782,Male,Loyal Customer,45,Business travel,Business,3305,2,2,2,2,3,5,5,4,4,4,4,4,4,3,8,0,satisfied
302,75468,Male,Loyal Customer,67,Personal Travel,Eco,2342,3,4,3,3,5,3,2,5,4,2,3,1,4,5,0,0,neutral or dissatisfied
303,663,Female,Loyal Customer,45,Business travel,Business,3712,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0,satisfied
304,74740,Female,Loyal Customer,56,Personal Travel,Eco,1431,3,5,3,3,4,5,5,1,1,3,1,2,1,5,91,76,neutral or dissatisfied
305,117904,Female,disloyal Customer,62,Business travel,Eco,255,3,3,2,2,2,2,2,2,1,5,3,1,3,2,113,107,neutral or dissatisfied
306,59599,Female,Loyal Customer,30,Business travel,Business,3720,2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,12,neutral or dissatisfied
307,29479,Male,Loyal Customer,48,Business travel,Eco,1107,4,5,5,5,4,4,4,4,3,5,4,1,2,4,0,0,satisfied
308,105096,Female,Loyal Customer,32,Business travel,Business,2999,2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11,satisfied
309,94421,Female,Loyal Customer,30,Business travel,Business,2438,0,1,1,1,2,2,2,2,5,3,5,3,4,2,38,28,satisfied
310,49058,Female,disloyal Customer,40,Business travel,Business,156,1,1,1,5,4,1,2,4,2,4,5,5,2,4,0,0,neutral or dissatisfied
311,47795,Male,Loyal Customer,42,Business travel,Business,3665,5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92,satisfied
312,125451,Female,Loyal Customer,52,Business travel,Business,2917,5,5,5,5,5,5,5,3,4,4,4,5,3,5,15,32,satisfied
313,96114,Male,Loyal Customer,50,Business travel,Business,1235,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
314,23241,Female,Loyal Customer,18,Personal Travel,Eco Plus,549,2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0,neutral or dissatisfied
315,106258,Male,Loyal Customer,30,Business travel,Business,1500,3,3,3,3,5,4,5,5,4,3,4,3,5,5,0,0,satisfied
316,64874,Female,disloyal Customer,26,Business travel,Eco,190,3,2,3,3,1,3,1,1,4,5,4,3,3,1,0,0,neutral or dissatisfied
317,100136,Male,disloyal Customer,37,Business travel,Business,468,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0,satisfied
318,51774,Male,Loyal Customer,64,Personal Travel,Eco,261,1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0,neutral or dissatisfied
319,124301,Male,disloyal Customer,21,Business travel,Business,255,5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0,satisfied
320,36127,Female,Loyal Customer,52,Business travel,Business,1609,3,2,4,4,3,4,4,3,3,3,3,1,3,3,0,8,neutral or dissatisfied
321,121855,Female,Loyal Customer,52,Business travel,Business,413,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,2,satisfied
322,52648,Female,Loyal Customer,29,Personal Travel,Eco,119,2,2,2,2,5,2,2,5,4,5,3,2,3,5,0,0,neutral or dissatisfied
323,38803,Female,Loyal Customer,13,Personal Travel,Eco,387,2,1,2,3,1,2,1,1,4,1,3,1,4,1,16,12,neutral or dissatisfied
324,39916,Male,Loyal Customer,28,Business travel,Business,1087,1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0,satisfied
325,95301,Male,Loyal Customer,13,Personal Travel,Eco,323,2,4,2,3,2,2,2,2,1,5,4,4,4,2,15,7,neutral or dissatisfied
326,16505,Male,Loyal Customer,16,Personal Travel,Eco,282,2,5,2,3,5,2,5,5,3,3,5,5,4,5,8,16,neutral or dissatisfied
327,63771,Male,Loyal Customer,58,Business travel,Business,1721,3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0,satisfied
328,51960,Male,disloyal Customer,24,Business travel,Eco,347,3,0,3,1,5,3,5,5,3,5,4,5,3,5,0,0,neutral or dissatisfied
329,111305,Male,Loyal Customer,25,Business travel,Business,3465,2,4,4,4,2,2,2,2,4,5,3,4,3,2,0,0,neutral or dissatisfied
330,114340,Male,Loyal Customer,34,Personal Travel,Eco,948,2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied
331,17379,Female,Loyal Customer,44,Business travel,Business,1707,5,5,5,5,5,5,3,5,5,5,5,2,5,3,0,0,satisfied
332,65992,Female,Loyal Customer,23,Personal Travel,Eco Plus,1372,3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0,neutral or dissatisfied
333,104578,Male,disloyal Customer,20,Business travel,Business,369,5,3,5,4,1,5,1,1,5,2,4,4,4,1,0,0,satisfied
334,7443,Male,Loyal Customer,8,Personal Travel,Eco,552,4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11,neutral or dissatisfied
335,67768,Female,Loyal Customer,26,Business travel,Eco,1188,1,5,5,5,1,1,4,1,2,3,4,3,3,1,0,13,neutral or dissatisfied
336,89581,Male,Loyal Customer,43,Business travel,Eco,1005,4,4,4,4,5,4,5,5,4,1,4,3,3,5,0,1,neutral or dissatisfied
337,47417,Female,Loyal Customer,72,Business travel,Business,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
338,30231,Female,Loyal Customer,48,Business travel,Eco,896,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8,satisfied
339,14343,Male,Loyal Customer,27,Personal Travel,Eco,429,4,5,4,3,3,4,1,3,5,3,4,4,4,3,0,0,neutral or dissatisfied
340,79924,Male,Loyal Customer,25,Business travel,Business,1796,4,2,2,2,4,4,4,1,5,3,3,4,2,4,176,164,neutral or dissatisfied
341,105654,Male,disloyal Customer,26,Business travel,Eco,842,1,1,1,2,5,1,5,5,1,3,3,4,2,5,38,28,neutral or dissatisfied
342,29495,Male,disloyal Customer,16,Business travel,Business,1107,3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0,neutral or dissatisfied
343,98183,Female,disloyal Customer,36,Business travel,Business,327,2,2,2,3,5,2,5,5,5,4,5,3,4,5,0,0,neutral or dissatisfied
344,87554,Male,Loyal Customer,55,Personal Travel,Business,432,4,4,2,1,5,4,4,3,3,2,2,4,3,5,0,0,neutral or dissatisfied
345,83683,Female,disloyal Customer,23,Business travel,Eco,577,0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0,satisfied
346,74603,Male,Loyal Customer,50,Business travel,Business,1877,2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
347,83191,Female,Loyal Customer,45,Business travel,Business,1123,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5,satisfied
348,110103,Male,Loyal Customer,57,Business travel,Business,1749,1,1,1,1,4,5,5,5,5,5,5,4,5,4,19,5,satisfied
349,57026,Female,Loyal Customer,50,Business travel,Business,2454,3,3,3,3,5,3,5,3,3,3,3,3,3,5,46,24,satisfied
350,91205,Female,Loyal Customer,42,Personal Travel,Eco,270,1,2,1,4,3,3,3,4,4,1,4,1,4,4,0,0,neutral or dissatisfied
351,55470,Female,Loyal Customer,34,Business travel,Business,1825,2,2,2,2,3,3,5,5,5,4,5,3,5,3,13,0,satisfied
352,53922,Female,disloyal Customer,17,Business travel,Eco Plus,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34,neutral or dissatisfied
353,129138,Male,Loyal Customer,45,Business travel,Business,679,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,6,satisfied
354,2034,Female,Loyal Customer,59,Business travel,Business,812,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3,satisfied
355,37286,Male,Loyal Customer,39,Business travel,Eco,1056,5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9,satisfied
356,32818,Male,Loyal Customer,28,Business travel,Business,101,2,1,1,1,2,2,2,2,2,2,3,2,4,2,0,0,neutral or dissatisfied
357,46695,Female,Loyal Customer,44,Personal Travel,Eco,73,2,3,2,3,4,3,4,1,1,2,1,2,1,1,0,32,neutral or dissatisfied
358,121598,Male,Loyal Customer,9,Personal Travel,Eco,936,5,5,4,2,4,4,4,4,5,4,5,5,5,4,22,22,satisfied
359,44039,Female,Loyal Customer,24,Business travel,Eco,287,1,1,0,3,5,0,5,5,2,2,2,2,2,5,0,8,neutral or dissatisfied
360,102733,Female,Loyal Customer,37,Personal Travel,Eco,255,3,1,3,4,3,3,3,3,1,4,4,1,3,3,0,0,neutral or dissatisfied
361,85600,Female,disloyal Customer,25,Business travel,Eco,317,0,4,0,4,5,0,5,5,5,1,2,4,3,5,9,5,satisfied
362,10833,Male,Loyal Customer,22,Business travel,Business,2027,2,2,2,2,4,4,4,4,5,3,4,4,4,4,7,2,satisfied
363,81553,Male,Loyal Customer,55,Business travel,Business,936,3,3,3,3,5,5,5,3,3,3,3,5,3,5,0,0,satisfied
364,24745,Male,Loyal Customer,53,Business travel,Eco,432,4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,5,satisfied
365,58871,Female,Loyal Customer,46,Business travel,Business,888,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
366,68900,Male,Loyal Customer,62,Personal Travel,Eco,1061,0,5,0,3,5,0,5,5,4,4,5,5,5,5,0,0,satisfied
367,31952,Female,Loyal Customer,53,Business travel,Business,216,5,5,4,5,5,5,4,5,5,5,5,5,5,4,0,0,satisfied
368,98758,Female,Loyal Customer,50,Business travel,Business,1814,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
369,59963,Male,Loyal Customer,57,Business travel,Business,2993,5,5,5,5,2,4,2,4,4,4,4,4,4,3,0,6,satisfied
370,38236,Female,Loyal Customer,54,Business travel,Business,2632,3,3,3,3,2,5,4,3,3,4,3,3,3,5,0,0,satisfied
371,43811,Female,Loyal Customer,42,Business travel,Business,199,1,1,1,1,5,4,5,5,5,5,4,5,5,5,0,0,satisfied
372,58215,Male,Loyal Customer,17,Personal Travel,Eco,802,2,5,2,2,4,2,4,4,2,5,3,1,4,4,0,5,neutral or dissatisfied
373,88293,Female,Loyal Customer,53,Business travel,Business,581,1,1,1,1,3,4,4,4,4,4,4,3,4,3,1,0,satisfied
374,37225,Male,Loyal Customer,49,Business travel,Business,1938,2,2,2,2,3,4,5,4,4,4,4,5,4,4,22,21,satisfied
375,43935,Female,Loyal Customer,37,Business travel,Eco Plus,174,5,3,5,3,5,5,5,5,5,1,5,3,5,5,0,0,satisfied
376,48899,Male,Loyal Customer,35,Business travel,Eco,326,4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0,satisfied
377,99082,Male,Loyal Customer,30,Business travel,Business,1821,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7,neutral or dissatisfied
378,75859,Female,Loyal Customer,16,Personal Travel,Eco,1437,1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0,neutral or dissatisfied
379,85109,Male,Loyal Customer,46,Business travel,Business,3995,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0,satisfied
380,118135,Female,Loyal Customer,51,Business travel,Business,1488,2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62,neutral or dissatisfied
381,89169,Male,Loyal Customer,70,Personal Travel,Eco,1892,1,4,1,3,1,1,1,1,4,4,4,4,3,1,0,0,neutral or dissatisfied
382,4988,Male,disloyal Customer,26,Business travel,Business,502,2,2,2,5,5,2,2,5,4,3,4,4,4,5,53,52,neutral or dissatisfied
383,81441,Male,Loyal Customer,46,Business travel,Business,2491,3,3,3,3,4,4,5,4,4,4,4,5,4,3,0,0,satisfied
384,37707,Female,Loyal Customer,12,Personal Travel,Eco,944,2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15,neutral or dissatisfied
385,94317,Male,Loyal Customer,25,Business travel,Business,496,4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0,satisfied
386,42242,Female,Loyal Customer,63,Business travel,Business,329,2,2,2,2,5,1,5,4,4,4,4,4,4,3,0,0,satisfied
387,8085,Female,Loyal Customer,48,Business travel,Business,402,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4,satisfied
388,42926,Female,Loyal Customer,43,Business travel,Business,3946,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
389,114663,Female,Loyal Customer,35,Business travel,Business,337,5,5,5,5,2,4,5,4,4,4,4,3,4,5,54,40,satisfied
390,63597,Female,Loyal Customer,32,Business travel,Business,2133,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0,satisfied
