FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
2017-09-28,WN,1537,BDL,DEN,1.0,1671.0
2017-09-09,UA,303,DEN,LGA,1.0,1620.0
2017-09-25,WN,2007,SAN,DEN,1.0,853.0
2017-09-19,DL,1327,CMH,LAX,1.0,1995.0
2017-09-26,AA,2504,ORD,TPA,1.0,1012.0
2017-09-10,UA,1916,IAH,SAN,1.0,1303.0
2017-09-25,WN,5886,DEN,ATL,1.0,1199.0
2017-09-04,EV,3903,CLE,ORD,1.0,316.0
2017-09-19,WN,1984,MCI,DEN,1.0,533.0
2017-09-19,OO,3483,SAN,BOI,1.0,749.0
2017-09-06,WN,1101,OAK,BUR,1.0,325.0
2017-09-19,OO,4674,GEG,SEA,1.0,224.0
2017-09-02,UA,1519,EWR,STT,1.0,1634.0
2017-09-21,WN,1678,OAK,BUR,1.0,325.0
2017-09-11,DL,236,SLC,DTW,1.0,1481.0
2017-09-25,DL,1680,ATL,SFO,1.0,2139.0
2017-09-30,WN,35,STL,MDW,1.0,251.0
2017-09-16,OO,5269,COU,DEN,1.0,670.0
2017-09-08,DL,1361,MSP,BWI,1.0,936.0
2017-09-29,AA,1375,DCA,LAS,1.0,2089.0
2017-09-10,F9,1623,IAD,MCO,1.0,758.0
2017-09-09,F9,967,COS,SAN,1.0,816.0
2017-09-27,DL,1608,MSP,ROC,1.0,783.0
2017-09-24,F9,423,ATL,DEN,1.0,1199.0
2017-09-24,WN,1363,LAX,OAK,1.0,337.0
2017-09-04,AS,709,OMA,SEA,1.0,1368.0
2017-09-23,DL,74,DAL,ATL,1.0,721.0
2017-09-23,AS,937,PSP,SEA,1.0,987.0
2017-09-29,UA,1958,SFO,IAH,1.0,1635.0
2017-09-28,F9,1025,PHL,BNA,1.0,675.0
2017-09-04,OO,5303,ASE,DEN,1.0,125.0
2017-09-28,OO,4287,DTW,ERI,1.0,164.0
2017-09-22,DL,1531,MSP,MCO,1.0,1310.0
2017-09-21,OO,5575,DEN,MOT,1.0,604.0
2017-09-25,WN,5536,PDX,SFO,1.0,550.0
2017-09-05,OO,5044,MBS,ORD,1.0,222.0
2017-09-22,WN,6364,LAX,OAK,1.0,337.0
2017-09-15,WN,863,DEN,MSP,1.0,680.0
2017-09-06,UA,74,DEN,SEA,1.0,1024.0
2017-09-19,WN,6382,SMF,LAX,1.0,373.0
2017-09-02,AA,1301,EWR,MIA,1.0,1085.0
2017-09-12,WN,37,HOU,HRL,1.0,277.0
2017-09-24,EV,4049,MCI,IAH,1.0,643.0
2017-09-25,OO,5327,SFO,BOI,1.0,522.0
2017-09-08,WN,188,ATL,CMH,1.0,447.0
2017-09-20,DL,2105,LIT,ATL,1.0,453.0
2017-09-20,WN,658,SJC,BUR,1.0,296.0
2017-09-12,WN,266,SJC,AUS,1.0,1476.0
2017-09-01,AA,1921,PVD,CLT,1.0,683.0
2017-09-20,EV,4180,AEX,IAH,1.0,190.0
2017-09-11,F9,1191,CVG,SFO,1.0,2036.0
2017-09-28,DL,2209,LGA,ATL,1.0,762.0
2017-09-10,WN,4766,MDW,DAL,1.0,793.0
2017-09-29,DL,972,ORD,ATL,1.0,606.0
2017-09-17,DL,2631,ATL,HSV,1.0,151.0
2017-09-14,AA,2729,CLT,MSP,1.0,930.0
2017-09-26,AA,260,LAX,MIA,1.0,2342.0
2017-09-28,WN,690,RSW,CMH,1.0,930.0
2017-09-30,B6,1885,BOS,PIT,1.0,496.0
2017-09-07,DL,507,MCO,SLC,1.0,1931.0
2017-09-14,DL,1964,ATL,JAX,1.0,270.0
2017-09-17,EV,4383,IAH,ELP,1.0,667.0
2017-09-07,WN,1903,DEN,LAX,1.0,862.0
2017-09-26,WN,1856,OAK,DEN,1.0,957.0
2017-09-01,WN,5783,OAK,GEG,1.0,723.0
2017-09-20,AA,2098,LAS,DFW,1.0,1055.0
2017-09-04,DL,420,SLC,JFK,1.0,1990.0
2017-09-28,B6,95,BOS,PDX,1.0,2537.0
2017-09-12,WN,1283,BHM,BWI,1.0,682.0
2017-09-18,WN,148,HOU,ELP,1.0,677.0
2017-09-15,WN,310,MSY,OAK,1.0,1903.0
2017-09-01,EV,4421,ORF,EWR,1.0,284.0
2017-09-07,F9,520,DEN,CLE,1.0,1201.0
2017-09-03,AA,2614,SJC,PHX,1.0,621.0
2017-09-16,WN,5714,SFO,STL,1.0,1735.0
2017-09-27,WN,5455,DEN,IND,1.0,977.0
2017-09-18,DL,1230,IAD,ATL,1.0,534.0
2017-09-22,WN,444,LAS,ABQ,1.0,486.0
2017-09-13,EV,5473,SGF,ATL,1.0,563.0
2017-09-12,WN,5705,IAD,DEN,1.0,1452.0
2017-09-19,WN,1541,GEG,OAK,1.0,723.0
2017-09-14,AA,2021,CLT,PHL,1.0,449.0
2017-09-11,EV,5401,OMA,LGA,1.0,1148.0
2017-09-07,UA,1960,EWR,LAX,1.0,2454.0
2017-09-04,UA,742,SEA,DEN,1.0,1024.0
2017-09-29,OO,4619,IDA,SLC,1.0,188.0
2017-09-10,UA,1154,LAS,SFO,1.0,414.0
2017-09-13,DL,2363,ATL,MCI,1.0,692.0
2017-09-26,AA,1057,ORD,PHX,1.0,1440.0
2017-09-04,DL,2605,ATL,SDF,1.0,321.0
2017-09-23,OO,4917,MKE,SEA,1.0,1694.0
2017-09-12,UA,2023,IAH,FLL,1.0,966.0
2017-09-14,B6,632,LGA,BOS,1.0,184.0
2017-09-15,DL,1902,PBI,LGA,1.0,1035.0
2017-09-21,AA,431,DFW,LAS,1.0,1055.0
2017-09-21,DL,2306,ATL,DAY,1.0,432.0
2017-09-29,AA,2250,DFW,LAX,1.0,1235.0
2017-09-23,AA,1274,PHX,SMF,1.0,647.0
2017-09-02,OO,5336,DEN,OMA,1.0,472.0
2017-09-28,UA,1973,LGA,IAH,1.0,1416.0
2017-09-14,OO,5212,LIT,DEN,1.0,771.0
2017-09-25,AA,1049,BWI,MIA,1.0,946.0
2017-09-06,DL,1942,ATL,EWR,1.0,746.0
2017-09-20,WN,948,BNA,LAS,1.0,1587.0
2017-09-26,UA,763,DEN,SAN,1.0,853.0
2017-09-23,AA,1105,JFK,BOS,1.0,187.0
2017-09-09,UA,1419,SFO,BUR,1.0,326.0
2017-09-18,WN,6110,OAK,ONT,1.0,362.0
2017-09-26,WN,1981,EWR,FLL,1.0,1065.0
2017-09-26,B6,118,JFK,BOS,1.0,187.0
2017-09-11,AA,1702,TPA,CLT,1.0,507.0
2017-09-09,UA,981,IAH,TPA,1.0,787.0
2017-09-26,EV,5336,FSM,ATL,1.0,579.0
2017-09-26,EV,5416,ATL,HPN,1.0,780.0
2017-09-20,WN,6322,OAK,LAS,1.0,407.0
2017-09-26,EV,5508,STL,LGA,1.0,888.0
2017-09-15,AS,130,ANC,SEA,1.0,1448.0
2017-09-26,DL,1829,DTW,MIA,1.0,1145.0
2017-09-29,AS,279,SNA,SEA,1.0,978.0
2017-09-22,OO,3567,FAR,MSP,1.0,223.0
2017-09-15,WN,561,SDF,LAS,1.0,1624.0
2017-09-26,AA,1727,IAH,CLT,1.0,912.0
2017-09-18,WN,1848,MCO,PVD,1.0,1072.0
2017-09-11,AA,2094,PHX,DSM,1.0,1150.0
2017-09-06,EV,4015,ICT,IAH,1.0,542.0
2017-09-14,WN,1660,DAL,LAS,1.0,1067.0
2017-09-28,UA,2064,SFO,PHL,1.0,2521.0
2017-09-07,OO,5010,AVL,ORD,1.0,536.0
2017-09-12,OO,4986,MSP,ICT,1.0,545.0
2017-09-10,UA,212,SFO,EWR,1.0,2565.0
2017-09-01,UA,717,LAX,AUS,1.0,1242.0
2017-09-07,DL,2264,DTW,MHT,1.0,610.0
2017-09-14,AA,623,CLT,ORD,1.0,599.0
2017-09-16,AA,1406,MIA,JFK,1.0,1089.0
2017-09-24,WN,3685,MDW,MCI,1.0,405.0
2017-09-08,AA,1942,CLT,BUF,1.0,546.0
2017-09-11,AA,2472,CLT,LAS,1.0,1916.0
2017-09-14,AA,1407,ORD,MIA,1.0,1197.0
2017-09-17,DL,1898,ATL,IND,1.0,432.0
2017-09-06,EV,5377,RIC,MSP,1.0,970.0
2017-09-28,DL,2610,SFO,BOS,1.0,2704.0
2017-09-07,OO,5362,BUR,SFO,1.0,326.0
2017-09-14,F9,1132,LAS,STL,1.0,1371.0
2017-09-01,DL,2913,BOS,TPA,1.0,1185.0
2017-09-19,AA,2475,DFW,DCA,1.0,1192.0
2017-09-25,EV,3975,SAV,ORD,1.0,773.0
2017-09-07,F9,794,PDX,DEN,1.0,991.0
2017-09-22,WN,5600,PHL,DEN,1.0,1558.0
2017-09-01,UA,2420,DEN,CID,1.0,692.0
2017-09-25,B6,418,JFK,BOS,1.0,187.0
2017-09-09,DL,1680,ATL,SFO,1.0,2139.0
2017-09-06,NK,646,TPA,DTW,1.0,983.0
2017-09-12,DL,2853,JFK,MIA,1.0,1089.0
2017-09-12,AA,1819,DCA,MCO,1.0,759.0
2017-09-07,UA,552,ORD,CLE,1.0,316.0
2017-09-03,DL,1631,LAX,DCA,1.0,2311.0
2017-09-08,NK,813,TPA,DFW,1.0,929.0
2017-09-06,WN,1703,PHX,MDW,1.0,1444.0
2017-09-26,UA,1768,MCO,IAH,1.0,854.0
2017-09-10,DL,1727,MSP,STL,1.0,448.0
2017-09-21,EV,4046,BTV,EWR,1.0,266.0
2017-09-07,DL,1790,ATL,SAT,1.0,874.0
2017-09-06,DL,2647,DTW,SAT,1.0,1214.0
2017-09-27,WN,1602,BWI,MCO,1.0,787.0
2017-09-27,AA,1052,RDU,DFW,1.0,1061.0
2017-09-30,OO,4748,DEN,LAX,1.0,862.0
2017-09-10,WN,4858,SJC,SAN,1.0,417.0
2017-09-28,F9,658,SFO,DEN,1.0,967.0
2017-09-10,UA,313,ATL,SFO,1.0,2139.0
2017-09-04,AA,733,CLT,MSY,1.0,651.0
2017-09-23,WN,2990,RNO,DAL,1.0,1356.0
2017-09-16,UA,147,DEN,EUG,1.0,996.0
2017-09-26,NK,985,MSP,DTW,1.0,528.0
2017-09-15,EV,4112,TUL,IAH,1.0,429.0
2017-09-14,F9,1614,MCO,CLE,1.0,895.0
2017-09-24,AA,1261,DFW,IAD,1.0,1172.0
2017-09-24,OO,5601,ORD,OKC,1.0,693.0
2017-09-16,F9,648,DEN,CVG,1.0,1069.0
2017-09-26,WN,5715,DEN,IND,1.0,977.0
2017-09-27,DL,1161,DAY,ATL,1.0,432.0
2017-09-04,WN,1585,DAL,AMA,1.0,323.0
2017-09-23,DL,2253,MSP,OMA,1.0,282.0
2017-09-22,OO,4687,SBN,ATL,1.0,566.0
2017-09-01,OO,7380,SLC,CDC,1.0,221.0
2017-09-28,B6,161,JFK,SMF,1.0,2521.0
2017-09-02,B6,679,LAS,LGB,1.0,231.0
2017-09-11,DL,1655,SLC,SFO,1.0,599.0
2017-09-11,OO,5483,DFW,SFO,1.0,1464.0
2017-09-15,EV,5373,ATL,PHF,1.0,508.0
2017-09-07,AA,2673,BNA,DFW,1.0,631.0
2017-09-04,B6,1586,MCO,BUF,1.0,1011.0
2017-09-17,UA,2024,SAT,IAH,1.0,191.0
2017-09-13,DL,2161,PIT,ATL,1.0,526.0
2017-09-20,WN,5466,SJC,PDX,1.0,569.0
2017-09-13,OO,3162,ORD,COS,1.0,911.0
2017-09-18,OO,5312,MCI,SFO,1.0,1499.0
2017-09-26,UA,1891,DTW,ORD,1.0,235.0
2017-09-07,DL,843,ATL,JFK,1.0,760.0
2017-09-22,AA,2327,OMA,DFW,1.0,583.0
2017-09-06,UA,221,MCO,IAD,1.0,758.0
2017-09-16,AA,1170,DFW,LGA,1.0,1389.0
2017-09-23,WN,2852,BWI,CMH,1.0,337.0
2017-09-09,DL,2139,SLC,CLT,1.0,1727.0
2017-09-08,OO,2946,BMI,ORD,1.0,116.0
2017-09-10,AA,1570,MIA,SJU,1.0,1045.0
2017-09-12,DL,2537,MSP,EWR,1.0,1008.0
2017-09-29,DL,1120,MSP,FSD,1.0,196.0
2017-09-05,WN,149,MSP,MDW,1.0,349.0
2017-09-14,DL,1783,SLC,LAS,1.0,368.0
2017-09-17,DL,1324,BNA,ATL,1.0,214.0
2017-09-17,WN,4232,TPA,SDF,1.0,727.0
2017-09-22,DL,2372,ATL,TPA,1.0,406.0
2017-09-24,WN,3388,DAL,BWI,1.0,1209.0
2017-09-11,UA,741,LGA,ORD,1.0,733.0
2017-09-09,WN,3367,OAK,SNA,1.0,371.0
2017-09-16,OO,5384,SEA,LAX,1.0,954.0
2017-09-18,DL,2814,JFK,BGR,1.0,382.0
2017-09-13,AA,243,SNA,DFW,1.0,1205.0
2017-09-26,EV,4220,IAH,LBB,1.0,458.0
2017-09-03,OO,3111,ORD,CHO,1.0,566.0
2017-09-26,NK,610,TPA,FLL,1.0,197.0
2017-09-03,EV,4292,BDL,EWR,1.0,116.0
2017-09-19,OO,5006,SBA,LAX,1.0,89.0
2017-09-15,UA,1857,EWR,RSW,1.0,1068.0
2017-09-22,OO,5706,GSP,ORD,1.0,577.0
2017-09-09,VX,1110,LAX,IAD,1.0,2288.0
2017-09-29,NK,734,DFW,DTW,1.0,986.0
2017-09-01,OO,3320,DAL,LGA,1.0,1381.0
2017-09-02,UA,430,MSY,ORD,1.0,837.0
2017-09-19,OO,5219,BIS,DEN,1.0,516.0
2017-09-08,OO,7372,MSP,BJI,1.0,199.0
2017-09-27,WN,1611,RDU,STL,1.0,667.0
2017-09-05,WN,1881,IND,BOS,1.0,818.0
2017-09-28,OO,5687,ORD,DCA,1.0,612.0
2017-09-22,DL,2463,ATL,ICT,1.0,782.0
2017-09-27,DL,198,SEA,LAS,1.0,867.0
2017-09-29,UA,1694,EWR,BNA,1.0,748.0
2017-09-08,UA,2033,DEN,ONT,1.0,819.0
2017-09-24,WN,4208,MDW,SAT,1.0,1036.0
2017-09-14,WN,5868,DEN,LAX,1.0,862.0
2017-09-20,WN,795,MSP,MDW,1.0,349.0
2017-09-01,AA,1634,DEN,LAX,1.0,862.0
2017-09-17,WN,3771,CMH,LAS,1.0,1771.0
2017-09-20,AA,1497,DFW,RNO,1.0,1345.0
2017-09-02,AA,1760,CLT,FLL,1.0,632.0
2017-09-21,DL,1183,ORF,ATL,1.0,516.0
2017-09-10,DL,2640,BNA,ATL,1.0,214.0
2017-09-14,AA,1203,MIA,LGA,1.0,1096.0
2017-09-21,WN,1100,BWI,CMH,1.0,337.0
2017-09-05,WN,1513,SAN,PHX,1.0,304.0
2017-09-12,DL,1957,SEA,SLC,1.0,689.0
2017-09-29,DL,2339,SEA,ATL,1.0,2182.0
2017-09-07,AA,1614,EWR,MIA,1.0,1085.0
2017-09-12,OO,4690,SLC,RAP,1.0,508.0
2017-09-13,WN,1816,HOU,SAT,1.0,192.0
2017-09-20,DL,2170,SLC,LAX,1.0,590.0
2017-09-16,UA,1651,SFO,LAX,1.0,337.0
2017-09-29,OO,7418,WYS,SLC,1.0,273.0
2017-09-09,AA,425,PHL,DFW,1.0,1303.0
2017-09-29,DL,2340,MSP,OMA,1.0,282.0
2017-09-24,WN,4916,TUS,LAS,1.0,365.0
2017-09-01,DL,836,HNL,ATL,1.0,4502.0
2017-09-06,DL,2095,ATL,ORF,1.0,516.0
2017-09-16,B6,1281,BOS,RIC,1.0,474.0
2017-09-07,WN,5577,PBI,BWI,1.0,883.0
2017-09-30,UA,352,IAD,BOS,1.0,413.0
2017-09-09,DL,668,SLC,SNA,1.0,588.0
2017-09-24,UA,1930,ORD,OMA,1.0,416.0
2017-09-27,DL,2375,SAT,ATL,1.0,874.0
2017-09-15,UA,2429,EWR,DEN,1.0,1605.0
2017-09-10,AA,1257,ORD,BOS,1.0,867.0
2017-09-12,DL,2423,LAS,JFK,1.0,2248.0
2017-09-30,NK,925,DFW,OAK,1.0,1457.0
2017-09-02,WN,2600,GEG,PHX,1.0,1020.0
2017-09-18,EV,5450,ATL,CHA,1.0,106.0
2017-09-17,AA,493,PHX,OAK,1.0,646.0
2017-09-09,DL,2297,ATL,JAX,1.0,270.0
2017-09-18,NK,185,CLE,LAX,1.0,2052.0
2017-09-20,WN,1428,DEN,AUS,1.0,775.0
2017-09-25,B6,5,EWR,FLL,1.0,1065.0
2017-09-16,UA,552,ORD,CLE,1.0,316.0
2017-09-09,WN,3074,DCA,CMH,1.0,323.0
2017-09-12,OO,5370,DEN,MSO,1.0,679.0
2017-09-08,B6,688,LAX,BOS,1.0,2611.0
2017-09-03,OO,5353,ORD,OKC,1.0,693.0
2017-09-13,DL,2323,TPA,ATL,1.0,406.0
2017-09-30,WN,1814,SJC,LAS,1.0,386.0
2017-09-10,B6,1680,FLL,DCA,1.0,899.0
2017-09-06,WN,1961,MCI,MDW,1.0,405.0
2017-09-24,EV,5364,ATL,FSM,1.0,579.0
2017-09-27,UA,322,CID,DEN,1.0,692.0
2017-09-30,UA,1147,KOA,LAX,1.0,2504.0
2017-09-24,AA,2386,DFW,IAH,1.0,224.0
2017-09-12,HA,136,HNL,OGG,1.0,100.0
2017-09-11,AS,16,SEA,MCO,1.0,2554.0
2017-09-25,AA,1072,SNA,PHX,1.0,338.0
2017-09-14,AA,1859,MCO,CLT,1.0,468.0
2017-09-28,DL,1528,LAS,MSP,1.0,1299.0
2017-09-12,AA,2352,DFW,SFO,1.0,1464.0
2017-09-05,UA,498,ORF,ORD,1.0,717.0
2017-09-13,WN,1628,DAL,HOU,1.0,239.0
2017-09-08,AA,2125,LGA,DCA,1.0,214.0
2017-09-25,B6,290,DCA,BOS,1.0,399.0
2017-09-20,OO,3050,PHX,YUM,1.0,160.0
2017-09-29,NK,404,FLL,ATL,1.0,581.0
2017-09-21,UA,569,PDX,SFO,1.0,550.0
2017-09-01,DL,2521,PHL,DTW,1.0,453.0
2017-09-01,DL,1995,DCA,MSP,1.0,931.0
2017-09-19,B6,1678,JAX,JFK,1.0,828.0
2017-09-16,OO,5223,SLC,SFO,1.0,599.0
2017-09-06,UA,1479,DEN,LGA,1.0,1620.0
2017-09-02,OO,3138,ORD,COS,1.0,911.0
2017-09-05,VX,488,LAX,LAS,1.0,236.0
2017-09-06,UA,805,SFO,PDX,1.0,550.0
2017-09-01,UA,631,SFO,SNA,1.0,372.0
2017-09-21,DL,2546,SLC,SAN,1.0,626.0
2017-09-05,WN,212,ATL,MSP,1.0,907.0
2017-09-25,DL,2507,SAV,ATL,1.0,214.0
2017-09-04,AA,1176,PHL,DEN,1.0,1558.0
2017-09-04,OO,5167,DLH,ORD,1.0,397.0
2017-09-28,F9,1479,ATL,LAX,1.0,1947.0
2017-09-01,WN,1745,RDU,LAS,1.0,2026.0
2017-09-09,UA,1936,ORD,DTW,1.0,235.0
2017-09-06,AS,710,SEA,SLC,1.0,689.0
2017-09-14,WN,1322,LGA,MDW,1.0,725.0
2017-09-26,WN,450,RDU,MDW,1.0,632.0
2017-09-05,WN,1526,OAK,SNA,1.0,371.0
2017-09-08,WN,1577,STL,HOU,1.0,687.0
2017-09-20,EV,5539,SGF,ATL,1.0,563.0
2017-09-06,WN,20,OKC,HOU,1.0,419.0
2017-09-18,DL,2513,MCI,SLC,1.0,920.0
2017-09-13,DL,969,TPA,ATL,1.0,406.0
2017-09-09,UA,2021,IAD,SJU,1.0,1571.0
2017-09-08,UA,210,ORD,MSN,1.0,108.0
2017-09-18,AA,2124,DCA,BOS,1.0,399.0
2017-09-16,WN,2547,SNA,OAK,1.0,371.0
2017-09-28,AA,1656,BUF,CLT,1.0,546.0
2017-09-23,UA,1955,IAH,DCA,1.0,1208.0
2017-09-22,VX,1351,BOS,SFO,1.0,2704.0
2017-09-02,WN,3174,CVG,MDW,1.0,249.0
2017-09-16,WN,2541,OAK,SEA,1.0,672.0
2017-09-28,WN,6153,MHT,MCO,1.0,1142.0
2017-09-24,WN,4505,PVD,MCO,1.0,1072.0
2017-09-13,OO,7408,PLN,APN,1.0,69.0
2017-09-29,WN,1866,DEN,PIT,1.0,1290.0
2017-09-01,AA,1641,DFW,MCO,1.0,985.0
2017-09-17,DL,968,FAR,MSP,1.0,223.0
2017-09-14,AA,1537,PHL,ORD,1.0,678.0
2017-09-28,WN,193,LAX,ATL,1.0,1947.0
2017-09-14,AS,328,SEA,SJC,1.0,696.0
2017-09-25,UA,482,IAH,SFO,1.0,1635.0
2017-09-13,WN,156,MDW,FLL,1.0,1167.0
2017-09-29,AS,638,SEA,LAS,1.0,867.0
2017-09-08,OO,5126,MRY,LAX,1.0,266.0
2017-09-05,OO,5260,SFO,BFL,1.0,238.0
2017-09-11,AA,1684,DFW,CLT,1.0,936.0
2017-09-28,EV,5432,ATW,ATL,1.0,765.0
2017-09-06,EV,4033,EWR,SBN,1.0,637.0
2017-09-14,DL,2538,MSP,EWR,1.0,1008.0
2017-09-29,AA,2394,MIA,ORD,1.0,1197.0
2017-09-17,EV,2822,DFW,SHV,1.0,190.0
2017-09-17,WN,3521,DEN,LAX,1.0,862.0
2017-09-18,DL,1470,ORD,MSP,1.0,334.0
2017-09-12,WN,382,BWI,BOS,1.0,369.0
2017-09-21,DL,2378,SLC,SAN,1.0,626.0
2017-09-29,UA,491,BZN,DEN,1.0,524.0
2017-09-13,WN,1760,LGA,TPA,1.0,1010.0
2017-09-07,OO,4833,DTW,AVP,1.0,399.0
2017-09-08,WN,1874,MDW,IND,1.0,162.0
2017-09-30,UA,687,EWR,IAH,1.0,1400.0
2017-09-04,DL,2888,PHX,DTW,1.0,1671.0
2017-09-07,OO,4581,SEA,BOI,1.0,399.0
2017-09-12,EV,4052,MKE,IAH,1.0,984.0
2017-09-01,UA,233,SFO,EWR,1.0,2565.0
2017-09-24,WN,3547,MDW,FNT,1.0,221.0
2017-09-04,OO,5614,LAX,DFW,1.0,1235.0
2017-09-30,OO,5247,LAX,LAS,1.0,236.0
2017-09-22,WN,664,SLC,BUR,1.0,574.0
2017-09-01,AA,2130,BOS,DCA,1.0,399.0
2017-09-10,WN,3927,CHS,BWI,1.0,472.0
2017-09-21,AA,1505,ONT,DFW,1.0,1188.0
2017-09-12,WN,1801,BOS,ATL,1.0,946.0
2017-09-17,AA,1811,DCA,MIA,1.0,919.0
2017-09-26,AA,253,LAX,OGG,1.0,2486.0
2017-09-10,OO,5417,SFO,SBA,1.0,262.0
2017-09-11,WN,1321,CLE,MDW,1.0,307.0
2017-09-19,EV,5267,ATL,HPN,1.0,780.0
2017-09-11,F9,972,LAX,COS,1.0,833.0
2017-09-04,WN,392,BOS,MDW,1.0,861.0
2017-09-23,UA,449,ORD,ATL,1.0,606.0
2017-09-23,DL,863,ABE,ATL,1.0,692.0
2017-09-29,WN,1566,HOU,SAT,1.0,192.0
2017-09-25,DL,1871,SAT,ATL,1.0,874.0
2017-09-23,WN,4209,STL,MKE,1.0,317.0
2017-09-16,NK,245,ORD,LAS,1.0,1514.0
2017-09-09,OO,4648,SFO,LAX,1.0,337.0
2017-09-18,AA,2077,CLT,IAH,1.0,912.0
2017-09-07,AA,751,PHL,LAX,1.0,2402.0
2017-09-17,UA,1729,EWR,SJC,1.0,2548.0
2017-09-10,B6,397,BOS,ATL,1.0,946.0
2017-09-04,WN,5963,SEA,MKE,1.0,1694.0
2017-09-21,UA,2382,IAH,SFO,1.0,1635.0
2017-09-27,DL,748,MSP,CLT,1.0,930.0
2017-09-21,B6,563,FLL,SJU,1.0,1046.0
2017-09-23,F9,1168,MSP,CVG,1.0,596.0
2017-09-04,B6,1235,SFO,LGB,1.0,354.0
2017-09-18,AA,1310,MSY,ORD,1.0,837.0
2017-09-16,OO,5013,ORD,AVL,1.0,536.0
2017-09-28,DL,164,MCI,MSP,1.0,393.0
2017-09-19,DL,1684,SJC,SLC,1.0,584.0
2017-09-07,UA,448,BOS,DEN,1.0,1754.0
2017-09-27,DL,2905,ATL,MYR,1.0,317.0
2017-09-29,EV,4246,ORD,RST,1.0,268.0
2017-09-18,AA,88,MIA,LGA,1.0,1096.0
2017-09-30,WN,1168,SMF,PHX,1.0,647.0
2017-09-05,WN,5794,MSY,AUS,1.0,444.0
2017-09-10,AA,463,CLT,PVD,1.0,683.0
2017-09-25,EV,5345,ATL,HSV,1.0,151.0
2017-09-04,OO,5367,COS,LAX,1.0,833.0
2017-09-26,DL,490,JFK,SFO,1.0,2586.0
2017-09-18,VX,1717,DAL,SFO,1.0,1476.0
2017-09-15,OO,4611,SEA,SAN,1.0,1050.0
2017-09-19,NK,972,PHX,DFW,1.0,868.0
2017-09-12,EV,4138,ORD,IND,1.0,177.0
2017-09-11,AA,627,ATL,PHX,1.0,1587.0
2017-09-14,AA,2602,BOS,PHX,1.0,2300.0
2017-09-15,WN,1756,DAL,BNA,1.0,623.0
2017-09-22,AA,88,MIA,LGA,1.0,1096.0
2017-09-20,WN,1050,HOU,SAT,1.0,192.0
2017-09-01,WN,248,DAL,BNA,1.0,623.0
2017-09-24,OO,4760,SLC,GTF,1.0,463.0
2017-09-26,EV,5279,RIC,BOS,1.0,474.0
2017-09-07,WN,964,DAL,ABQ,1.0,580.0
2017-09-11,WN,585,MDW,FLL,1.0,1167.0
2017-09-24,OO,5812,ABQ,SFO,1.0,896.0
2017-09-11,EV,5580,ATL,AGS,1.0,143.0
2017-09-22,OO,4533,SLC,RNO,1.0,422.0
2017-09-03,AA,330,MIA,CLT,1.0,650.0
2017-09-16,WN,2613,DAL,LBB,1.0,293.0
2017-09-19,WN,1826,DEN,DAL,1.0,651.0
2017-09-21,OO,5008,DEN,SGU,1.0,517.0
2017-09-17,EV,4444,MEM,EWR,1.0,946.0
2017-09-27,WN,1981,FLL,AUS,1.0,1105.0
2017-09-21,OO,5906,BNA,ORD,1.0,409.0
2017-09-19,DL,1984,AUS,ATL,1.0,813.0
2017-09-07,AS,125,SEA,FAI,1.0,1533.0
2017-09-29,AS,7,JFK,SEA,1.0,2422.0
2017-09-18,DL,1251,ATL,SNA,1.0,1919.0
2017-09-29,WN,127,ALB,BWI,1.0,289.0
2017-09-03,WN,3274,MKE,LAS,1.0,1524.0
2017-09-04,WN,4721,SLC,LAS,1.0,368.0
2017-09-26,WN,1357,DEN,RDU,1.0,1436.0
2017-09-17,AA,228,PIT,DFW,1.0,1067.0
2017-09-22,AA,766,MIA,BOS,1.0,1258.0
2017-09-27,AA,10,LAX,JFK,1.0,2475.0
2017-09-20,UA,737,DEN,SFO,1.0,967.0
2017-09-09,WN,3709,BWI,RDU,1.0,255.0
2017-09-24,EV,4171,BNA,EWR,1.0,748.0
2017-09-18,WN,210,ATL,PHX,1.0,1587.0
2017-09-09,WN,3238,SJC,SAN,1.0,417.0
2017-09-24,AA,149,LGA,DFW,1.0,1389.0
2017-09-14,UA,622,LGA,ORD,1.0,733.0
2017-09-11,DL,1795,ATL,SLC,1.0,1590.0
2017-09-06,WN,35,ECP,BNA,1.0,401.0
2017-09-25,WN,1985,BWI,HOU,1.0,1246.0
2017-09-28,WN,735,PHX,DAL,1.0,879.0
2017-09-26,WN,5701,BNA,TPA,1.0,612.0
2017-09-10,AA,2608,PDX,ORD,1.0,1739.0
2017-09-27,DL,2386,ATL,EWR,1.0,746.0
2017-09-26,NK,906,IAH,DTW,1.0,1075.0
2017-09-08,DL,729,ATL,ORD,1.0,606.0
2017-09-07,UA,1274,MSP,DEN,1.0,680.0
2017-09-09,OO,4659,SBN,DTW,1.0,157.0
2017-09-12,OO,4769,SLC,TUS,1.0,601.0
2017-09-01,UA,742,SEA,DEN,1.0,1024.0
2017-09-12,WN,206,JAX,HOU,1.0,816.0
2017-09-21,AA,2516,STL,DFW,1.0,550.0
2017-09-12,AA,100,CLT,JFK,1.0,541.0
2017-09-06,AA,2026,PHX,PHL,1.0,2075.0
2017-09-09,WN,1355,SAT,PHX,1.0,843.0
2017-09-08,AA,2364,CLE,DFW,1.0,1021.0
