Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
MIA,MAD,AA,AA,520,3842.0,1
GRU,JFK,AA,AA,595,4170.0,0
GRU,MIA,AA,AA,509,3577.0,1
FCO,ORD,AA,AA,655,4194.0,0
JFK,GRU,AA,AA,593,4170.0,0
ORD,FCO,AA,AA,575,4194.0,0
SCL,MIA,AA,AA,518,3634.0,0
ORD,MAN,AA,AA,460,3321.0,0
CDG,DFW,AA,AA,665,4302.0,0
CDG,ORD,AA,AA,570,3611.0,1
CDG,JFK,AA,AA,520,3166.0,0
CDG,MIA,AA,AA,635,3996.0,0
DFW,CDG,AA,AA,575,4302.0,1
OGG,DFW,AA,AA,421,3226.0,1
DFW,OGG,AA,AA,502,3226.0,1
EWR,AMS,SQ,SQ,420,3180.0,1
NRT,PDX,DL,DL,525,4181.0,0
PDX,NRT,DL,DL,640,4181.0,0
JNB,SIN,SQ,SQ,605,4688.0,1
SIN,JNB,SQ,SQ,615,4688.0,0
FRA,SIN,SQ,SQ,710,5566.0,0
SIN,ZRH,SQ,SQ,795,5575.0,1
AMS,SIN,SQ,SQ,730,5690.0,1
AMS,EWR,SQ,SQ,495,3180.0,1
SIN,AMS,SQ,SQ,820,5690.0,1
LGW,STL,TW,TW,585,3659.0,1
STL,LGW,TW,TW,500,3659.0,0
JFK,TLV,TW,TW,645,4936.0,0
TLV,JFK,TW,TW,715,4936.0,1
BOM,CDG,AF,AF,595,3783.0,0
FRA,IAD,UA,UA,535,3549.0,1
MIA,SCL,LA,LA,505,3634.0,1
MIA,SCL,LA,LA,505,3634.0,0
SCL,MIA,LA,LA,510,3634.0,0
LAX,LIM,LA,LA,515,3656.0,0
LIM,LAX,LA,LA,520,3656.0,1
JFK,SCL,LA,LA,645,4488.0,0
SCL,JFK,LA,LA,635,4488.0,1
IAD,MAD,JK,JK,440,3312.0,0
MAD,IAD,JK,JK,500,3312.0,1
CVG,CDG,AF,AF,460,3612.0,1
CAY,CDG,AF,AF,515,3867.0,0
PHL,CDG,AF,AF,415,3247.0,0
CDG,CAY,AF,AF,545,3867.0,1
CDG,PHL,AF,AF,515,3247.0,0
CDG,CVG,AF,AF,555,3612.0,1
MAD,JFK,DL,DL,510,3118.0,0
CDG,JFK,DL,DL,520,3166.0,1
AMS,JFK,DL,DL,500,3173.0,1
NCE,JFK,DL,DL,555,3470.0,0
MXP,JFK,DL,DL,560,3475.0,1
CDG,CVG,DL,DL,570,3612.0,0
ARN,JFK,DL,DL,530,3409.0,0
BOM,FRA,DL,DL,580,3558.0,0
FCO,JFK,DL,DL,585,3723.0,0
JFK,BRU,DL,DL,440,3191.0,0
JFK,MXP,DL,DL,495,3475.0,0
JFK,AMS,DL,DL,425,3173.0,0
FRA,CVG,DL,DL,580,3788.0,0
FRA,BOM,DL,DL,475,3558.0,1
FRA,JFK,DL,DL,530,3355.0,0
ATL,BRU,DL,DL,510,3853.0,0
ATL,MAD,DL,DL,505,3767.0,1
BRU,ATL,DL,DL,605,3853.0,1
BRU,JFK,DL,DL,510,3191.0,0
MAD,ATL,DL,DL,595,3767.0,1
ATL,STR,DL,DL,530,4075.0,0
STR,ATL,DL,DL,625,4075.0,1
JFK,NCE,DL,DL,460,3470.0,1
JFK,ARN,DL,DL,485,3409.0,0
SVO,JFK,DL,DL,630,4054.0,0
ATL,ZRH,DL,DL,530,4084.0,1
ZRH,ATL,DL,DL,635,4084.0,0
ZRH,JFK,DL,DL,535,3422.0,0
SCL,ATL,DL,DL,575,4135.0,1
LGW,CVG,DL,DL,550,3452.0,1
ATH,JFK,DL,DL,660,4301.0,1
JFK,ATH,DL,DL,570,4301.0,1
JFK,CDG,DL,DL,445,3166.0,0
CVG,LGW,DL,DL,470,3452.0,1
IST,JFK,DL,DL,675,4349.0,1
ATL,FCO,DL,DL,575,4384.0,0
MUC,JFK,DL,DL,550,3513.0,1
MUC,ATL,DL,DL,645,4175.0,0
ATL,SCL,DL,DL,560,4135.0,0
ATL,MUC,DL,DL,545,4175.0,0
FCO,ATL,DL,DL,685,4384.0,0
JFK,FRA,DL,DL,475,3355.0,1
JFK,SVO,DL,DL,560,4054.0,0
JFK,LYS,DL,DL,465,3339.0,1
JFK,IST,DL,DL,580,4349.0,0
JFK,FCO,DL,DL,520,3723.0,0
CVG,CDG,DL,DL,480,3612.0,1
LYS,JFK,DL,DL,525,3339.0,0
JFK,ZRH,DL,DL,450,3422.0,0
JFK,MAD,DL,DL,455,3118.0,1
CVG,FRA,DL,DL,520,3788.0,1
JFK,MUC,DL,DL,465,3513.0,1
LAX,MXP,AZ,RD,685,5246.0,0
MXP,LAX,AZ,RD,765,5246.0,1
HKG,YVR,CX,CX,675,5550.0,0
YVR,HKG,CX,CX,845,5550.0,1
HKG,JNB,CX,CX,770,5787.0,1
JNB,HKG,CX,CX,775,5787.0,0
DEL,ZRH,SR,SR,525,3322.0,1
ZRH,DEL,SR,SR,465,3322.0,1
ZRH,JFK,SR,SR,535,3422.0,0
ZRH,EWR,SR,SR,550,3430.0,0
ZRH,BOS,SR,SR,515,3256.0,0
GRU,MIA,JJ,JJ,481,3577.0,1
MIA,GRU,JJ,JJ,477,3577.0,1
MIA,GRU,JJ,JJ,480,3577.0,1
IAD,ZRH,SR,SR,475,3617.0,0
BOS,ZRH,SR,SR,430,3256.0,1
ZRH,IAD,SR,SR,570,3617.0,1
GVA,JFK,SR,SR,525,3363.0,1
JFK,VIE,OS,OS,510,3687.0,1
JFK,GVA,SR,SR,445,3363.0,1
JFK,ZRH,SR,SR,460,3422.0,1
JFK,ZRH,SR,SR,460,3422.0,0
VIE,JFK,OS,OS,595,3687.0,1
EWR,ZRH,SR,SR,450,3430.0,0
CDG,GRU,JJ,JJ,695,5115.0,0
GRU,CDG,JJ,JJ,690,5115.0,0
GRU,MIA,JJ,JJ,490,3577.0,0
GMP,SFO,KE,KE,620,4901.0,1
SFO,GMP,KE,KE,765,4901.0,1
CDG,GMP,KE,KE,655,4834.0,1
GMP,ORD,KE,KE,755,5678.0,1
ORD,GMP,KE,KE,835,5678.0,0
NRT,KOA,JL,JO,415,3451.0,1
BWI,LGW,BA,BA,430,3168.0,0
LGW,BWI,BA,BA,530,3168.0,0
TPE,YVR,AC,AC,605,5186.0,0
HKG,YVR,AC,AC,655,5550.0,1
MIA,LHR,AA,AA,510,3849.0,1
NRT,SEA,AA,AA,515,4136.0,1
SEA,NRT,AA,AA,620,4136.0,1
DFW,LGW,AA,AA,525,4138.0,1
LHR,YYZ,AC,AC,475,3091.0,1
BKK,KWI,KU,KU,460,3071.0,0
KWI,BKK,KU,KU,420,3071.0,0
CDG,YYZ,AC,AC,525,3264.0,0
CDG,JFK,TW,TW,510,3166.0,0
YYZ,CDG,AC,AC,445,3264.0,0
BCN,JFK,IB,IB,510,3335.0,0
JFK,BCN,IB,IB,455,3335.0,0
JFK,BRU,SN,SN,440,3191.0,1
JFK,CDG,TW,TW,435,3166.0,0
AMS,ATL,KL,KL,610,3833.0,0
BRU,JFK,SN,SN,510,3191.0,1
AMS,EWR,KL,KL,515,3180.0,1
ATL,AMS,KL,KL,510,3833.0,1
YVR,AMS,KL,KL,575,4171.0,0
EWR,AMS,KL,KL,455,3180.0,0
GMP,SYD,OZ,OZ,605,4543.0,0
AMS,YVR,KL,KL,610,4171.0,0
PHL,LGW,US,US,430,3093.0,0
KBP,JFK,HY,HY,650,4083.0,1
ARN,ORD,SK,SK,540,3709.0,1
ORD,CPH,SK,SK,490,3712.0,1
ORD,ARN,SK,SK,495,3709.0,0
OSL,EWR,SK,SK,505,3211.0,0
YYZ,HNL,AC,AC,610,4045.0,1
LHR,YYZ,AC,AC,495,3091.0,0
LHR,YYZ,AC,AC,495,3091.0,1
YYZ,LHR,AC,AC,430,3091.0,1
YYZ,LHR,AC,AC,430,3091.0,1
YYZ,LHR,AC,AC,430,3091.0,0
LHR,YYZ,AC,AC,495,3091.0,0
SEA,CPH,SK,SK,570,4235.0,1
HNL,SYD,AC,AC,645,4438.0,0
HNL,YYZ,AC,AC,525,4045.0,1
SYD,HNL,AC,AC,590,4438.0,1
PEK,YVR,AC,AC,640,4590.0,1
EWR,OSL,SK,SK,440,3211.0,0
BKK,CPH,SK,SK,710,4678.0,1
CPH,NRT,SK,SK,650,4714.0,1
CPH,ORD,SK,SK,550,3712.0,1
CPH,EWR,SK,SK,525,3362.0,0
CPH,SEA,SK,SK,600,4235.0,1
CPH,BKK,SK,SK,635,4678.0,1
NRT,CPH,SK,SK,700,4714.0,0
BOM,ZRH,AI,SR,565,3538.0,1
ZRH,BOM,AI,SR,475,3538.0,1
EZE,JFK,AR,AR,650,4652.0,1
JFK,EZE,AR,AR,655,4652.0,0
LIM,MAD,IB,IB,685,5167.0,1
MAD,SCL,IB,IB,815,5817.0,1
MAD,LIM,IB,IB,715,5167.0,1
SCL,MAD,IB,IB,770,5817.0,1
FCO,EWR,CO,CO,575,3732.0,0
HKG,MEL,CX,CX,540,4035.0,1
LHR,MBJ,JM,JM,615,4093.0,1
CDG,PEK,CA,CA,575,4425.0,1
PEK,CDG,CA,CA,675,4425.0,1
MEL,HKG,CX,CX,545,4035.0,1
MAD,PHL,US,US,545,3198.0,1
LGW,PIT,US,US,545,3247.0,1
PIT,CDG,US,US,455,3406.0,1
PIT,LGW,US,US,450,3247.0,0
PHL,MUC,US,US,500,3594.0,1
PHL,MAD,US,US,450,3198.0,0
MUC,PHL,US,US,590,3594.0,0
CDG,CLT,US,US,585,3633.0,0
CDG,PIT,US,US,555,3406.0,0
CLT,CDG,US,US,490,3633.0,1
CLT,FRA,US,US,525,3824.0,1
FRA,CLT,US,US,595,3824.0,0
BKK,MUC,TG,TG,705,4766.0,0
MUC,BKK,TG,TG,620,4766.0,1
HKG,EWR,CO,CO,940,7002.0,0
EWR,GRU,CO,CO,570,4183.0,1
ORY,PTP,AF,AF,510,3666.0,1
PTP,ORY,AF,AF,480,3666.0,1
SID,ATL,SA,SA,530,3451.0,0
JNB,SID,SA,SA,540,3969.0,0
ATL,JNB,SA,SA,925,7365.0,1
SYD,SIN,QF,QF,465,3422.0,0
FRA,SIN,QF,QF,725,5566.0,0
SIN,FRA,QF,QF,810,5566.0,1
SIN,SYD,QF,QF,440,3422.0,0
AKL,LAX,QF,QF,710,5690.0,1
JFK,MAD,UX,UX,425,3118.0,1
MAD,JFK,UX,UX,530,3118.0,0
BNE,SIN,QF,QF,460,3332.0,1
JFK,TLV,LY,LY,610,4936.0,0
IST,ORD,TK,TK,705,4755.0,1
ORD,IST,TK,TK,645,4755.0,0
ORD,LHR,AA,AA,465,3434.0,0
GIG,MIA,AA,AA,517,3652.0,0
AMS,GMP,KL,KL,620,4632.0,1
GMP,AMS,KL,KL,705,4632.0,1
ORY,RUN,IW,IW,595,5090.0,1
RUN,ORY,IW,IW,735,5090.0,0
HKG,DXB,CX,CX,520,3206.0,1
BAH,HKG,CX,CX,450,3450.0,0
OGG,STL,TW,TW,448,3536.0,0
STL,OGG,TW,TW,532,3536.0,1
HNL,STL,TW,TW,478,3590.0,0
STL,HNL,TW,TW,538,3590.0,1
BOS,BRU,SN,SN,405,3025.0,0
BRU,BOS,SN,SN,480,3025.0,0
DEL,ZRH,AI,SR,525,3322.0,0
ZRH,DEL,AI,SR,465,3322.0,1
KUL,LHR,BA,BA,840,5744.0,1
LHR,KUL,BA,BA,770,5744.0,0
SCL,MIA,LA,LA,510,3634.0,1
BUD,JFK,MA,MA,585,3802.0,1
JFK,BUD,MA,MA,530,3802.0,1
CAN,LAX,CZ,CZ,830,6274.0,0
LAX,CAN,CZ,CZ,820,6274.0,1
MIA,GRU,TR,TR,512,3577.0,1
GRU,MCO,TR,Q9,522,3740.0,1
CVG,LGW,DL,DL,460,3452.0,1
IAD,CDG,AF,AF,445,3361.0,1
ORY,PTP,IJ,IJ,515,3666.0,1
PTP,ORY,IJ,IJ,480,3666.0,1
CDG,GIG,AF,AF,700,5002.0,1
CDG,IAD,AF,AF,535,3361.0,0
CDG,BOM,AF,AF,520,3783.0,0
GIG,CDG,AF,AF,665,5002.0,1
ZRH,JFK,SR,SR,545,3422.0,0
IAD,VIE,OS,OS,550,3880.0,0
VIE,IAD,OS,OS,610,3880.0,0
AKL,LAX,NZ,NZ,720,5690.0,0
AKL,LAX,NZ,NZ,720,5690.0,1
AKL,LAX,NZ,NZ,720,5690.0,0
BRU,IAD,UA,UA,550,3385.0,0
MIA,SCL,UA,UA,500,3634.0,0
MIA,GIG,UA,UA,450,3652.0,0
MXP,IAD,UA,UA,590,3670.0,0
IAD,BRU,UA,UA,460,3385.0,1
IAD,MXP,UA,UA,500,3670.0,0
DUS,ORD,UA,UA,575,3672.0,1
ORD,DUS,UA,UA,495,3672.0,0
IAD,MUC,UA,UA,515,3707.0,0
MUC,IAD,UA,UA,590,3707.0,0
GRU,JFK,UA,UA,590,4170.0,1
LHR,JFK,UA,UA,485,3002.0,0
GIG,MIA,UA,UA,515,3652.0,1
LHR,ORD,UA,UA,535,3434.0,1
LHR,JFK,UA,UA,490,3002.0,1
JFK,EZE,UA,UA,645,4652.0,1
JFK,LHR,UA,UA,420,3002.0,1
JFK,GRU,UA,UA,525,4170.0,0
JFK,LHR,UA,UA,420,3002.0,0
EZE,ORD,UA,UA,685,4932.0,0
EZE,JFK,UA,UA,650,4652.0,1
ORD,EZE,UA,UA,685,4932.0,1
SCL,MIA,UA,UA,510,3634.0,0
ORD,LHR,UA,UA,475,3434.0,1
JFK,LGW,BA,BA,430,3012.0,1
LGW,JFK,BA,BA,505,3012.0,0
MIA,MXP,AZ,RD,565,4288.0,1
KIX,MXP,AZ,RD,770,5204.0,0
MXP,KIX,AZ,RD,700,5204.0,0
MXP,NRT,AZ,RD,715,5269.0,1
MXP,MIA,AZ,RD,640,4288.0,0
NRT,MXP,AZ,RD,760,5269.0,1
ANC,GMP,OZ,OZ,540,3291.0,1
GMP,JFK,OZ,OZ,830,5991.0,1
JNB,MXP,AZ,RD,610,4477.0,0
MXP,JNB,AZ,RD,615,4477.0,1
JNB,LHR,VS,VS,680,4936.0,1
LHR,JNB,VS,VS,675,4936.0,1
ZRH,YYZ,AC,AC,560,3517.0,1
YYZ,MUC,AC,AC,480,3598.0,0
MXP,ORD,AZ,RD,600,3929.0,0
ORD,MXP,AZ,RD,515,3929.0,0
MEL,BKK,QF,QF,530,3987.0,0
BKK,FCO,QF,QF,725,4806.0,0
BKK,FRA,QF,QF,705,4873.0,1
BKK,MEL,QF,QF,515,3987.0,0
FRA,BKK,QF,QF,635,4873.0,0
MEL,BKK,QF,QF,530,3987.0,0
JFK,LHR,AI,AI,395,3002.0,0
LHR,JFK,AI,AI,460,3002.0,1
DEL,LHR,AI,AI,580,3645.0,0
LHR,DEL,AI,AI,495,3645.0,1
EWR,CPH,SK,SK,450,3362.0,0
CPH,PEK,SK,SK,525,3893.0,1
CPH,EWR,SK,SK,520,3362.0,1
PEK,CPH,SK,SK,595,3893.0,0
EWR,CPH,SK,SK,460,3362.0,1
GMP,YVR,AC,AC,595,4424.0,1
GRU,YYZ,AC,AC,635,4452.0,0
YYZ,GRU,AC,AC,550,4452.0,0
YVR,PEK,AC,AC,665,4590.0,0
AKL,HKG,NZ,NZ,690,4979.0,1
HKG,AKL,NZ,NZ,680,4979.0,1
LGW,DFW,AA,AA,625,4138.0,1
MXP,BOS,AZ,RD,520,3310.0,0
PPT,LAX,AF,AF,475,3601.0,0
LAX,CDG,AF,AF,630,4930.0,1
BKK,CDG,AF,AF,770,5111.0,0
LAX,PPT,AF,AF,495,3601.0,1
CDG,BKK,AF,AF,665,5111.0,1
CDG,LAX,AF,AF,705,4930.0,1
MXP,SFO,AZ,RD,745,5167.0,1
BOS,MXP,AZ,RD,445,3310.0,1
SFO,MXP,AZ,RD,690,5167.0,1
NGO,DTW,NW,NW,700,5688.0,1
MIA,MUC,NG,NG,570,4355.0,1
MUC,MIA,NG,NG,650,4355.0,0
EWR,DUS,CO,CO,445,3267.0,0
EWR,ZRH,CO,CO,470,3430.0,0
ZRH,EWR,CO,CO,560,3430.0,0
DUS,EWR,CO,CO,530,3267.0,1
GRU,JFK,JL,JL,560,4170.0,0
JFK,GRU,JL,JL,570,4170.0,0
NRT,LAS,JL,JL,560,4781.0,1
CDG,KIX,JL,JL,730,5207.0,0
DFW,NRT,JL,JL,820,5574.0,0
KIX,CDG,JL,JL,755,5207.0,0
JFK,NRT,JL,JL,840,5852.0,0
NRT,JFK,JL,JL,735,5852.0,0
NRT,DFW,JL,JL,685,5574.0,0
FCO,BKK,TG,TG,610,4806.0,1
FCO,BKK,TG,TG,610,4806.0,1
FRA,BKK,TG,TG,610,4873.0,1
KIX,LAX,TG,TG,605,4981.0,0
BKK,LHR,TG,TG,755,5188.0,0
BKK,FCO,TG,TG,716,4806.0,0
BKK,FCO,TG,TG,716,4806.0,1
BKK,FRA,TG,TG,710,4873.0,1
LAX,KIX,TG,TG,760,4981.0,1
LHR,BKK,TG,TG,680,5188.0,0
KUL,MEL,MH,MH,450,3434.0,0
KUL,MEL,VS,MH,450,3434.0,0
MEL,KUL,MH,MH,470,3434.0,0
MEL,KUL,VS,MH,470,3434.0,0
LAX,NRT,MH,MH,700,4728.0,1
NRT,LAX,MH,MH,570,4728.0,1
CDG,KUL,MH,MH,720,5650.0,0
KUL,MAN,MH,MH,840,5786.0,0
KUL,CDG,MH,MH,815,5650.0,0
MAN,KUL,MH,MH,750,5786.0,0
JFK,ZRH,SR,SR,445,3422.0,0
ATL,ZRH,SR,SR,520,4084.0,1
SFO,ZRH,SR,SR,660,5076.0,0
NRT,ZRH,SR,SR,765,5183.0,1
ZRH,NRT,SR,SR,710,5183.0,1
ZRH,PEK,SR,SR,575,4305.0,0
ZRH,SFO,SR,SR,720,5076.0,0
AMS,EWR,CO,CO,525,3180.0,1
BRU,EWR,CO,CO,520,3198.0,1
LIM,EWR,CO,CO,460,3206.0,0
CLE,LGW,CO,CO,440,3265.0,1
EWR,AMS,CO,CO,440,3180.0,0
EWR,LIM,CO,CO,480,3206.0,1
EWR,BRU,CO,CO,435,3198.0,0
LGW,CLE,CO,CO,550,3265.0,1
AKL,GMP,KE,KE,710,5244.0,0
LHR,JFK,VS,VS,460,3002.0,0
CCS,MAD,IB,IB,510,3793.0,1
MIA,MAD,IB,IB,495,3842.0,1
PBM,AMS,KL,KL,540,4088.0,0
JFK,LHR,VS,VS,400,3002.0,0
MAA,FRA,LH,LH,605,4116.0,1
AMS,LAX,KL,KL,690,4850.0,1
MAD,MIA,IB,IB,560,3842.0,1
LAX,AMS,KL,KL,625,4850.0,1
BKK,FRA,LH,LH,715,4873.0,1
SDQ,CDG,AF,AF,510,3895.0,1
NGO,FRA,LH,LH,735,5029.0,1
AMS,NRT,KL,KL,670,5038.0,0
AMS,PBM,KL,KL,555,4088.0,1
MAD,CCS,IB,IB,550,3793.0,0
SDQ,CDG,AF,AF,510,3895.0,1
NRT,AMS,KL,KL,720,5038.0,1
FRA,NRT,LH,LH,670,5066.0,1
FRA,BKK,LH,LH,615,4873.0,0
FRA,NGO,LH,LH,675,5029.0,0
SYD,PVG,CA,CA,630,4284.0,0
FRA,MAA,LH,LH,530,4116.0,1
YVR,PEK,CA,CA,660,4590.0,0
FRA,DTW,LH,LH,555,3622.0,1
DTW,FRA,LH,LH,490,3622.0,1
PEK,YVR,CA,CA,630,4590.0,0
SYD,NGO,QF,QF,565,4251.0,1
NRT,FRA,LH,LH,715,5066.0,0
NRT,MSP,NW,NW,665,5159.0,0
HKG,JNB,SA,SA,780,5787.0,1
CDG,SXM,AF,AF,525,3659.0,0
CDG,SXM,AF,AF,525,3659.0,1
JNB,HKG,SA,SA,785,5787.0,1
PTP,CDG,AF,AF,485,3679.0,1
FRA,BKK,GA,GA,645,4873.0,0
LGW,BGI,BA,BA,530,3664.0,0
LGW,HRE,BA,BA,590,4509.0,0
HRE,LGW,BA,BA,610,4509.0,0
SFO,LHR,BA,BA,615,4666.0,1
BKK,LHR,BA,BA,775,5188.0,0
BGI,LGW,BA,BA,500,3664.0,1
MEX,LHR,BA,BA,610,4824.0,0
LHR,BKK,BA,BA,680,5188.0,0
LHR,MEX,BA,BA,720,4824.0,1
HKG,LHR,BA,BA,820,5217.0,1
LHR,HKG,BA,BA,705,5217.0,1
AMS,SIN,SQ,SQ,730,5690.0,0
SIN,AMS,SQ,SQ,820,5690.0,1
CDG,SIN,SQ,SQ,750,5802.0,0
JFK,CDG,AA,AA,435,3166.0,1
KHV,DME,E3,E3,515,3337.0,1
VVO,DME,E3,E3,560,3474.0,1
DME,UUS,E3,E3,540,3609.0,0
DME,VVO,E3,E3,515,3474.0,0
DME,KHV,E3,E3,465,3337.0,1
ARN,ORD,AA,AA,575,3709.0,1
CDG,JFK,AA,AA,515,3166.0,1
ORD,ARN,AA,AA,510,3709.0,0
GIG,JFK,AA,AA,613,4205.0,0
JFK,GIG,AA,AA,605,4205.0,1
NRT,BRU,SN,SN,770,5119.0,1
UUS,DME,E3,E3,560,3609.0,0
GRU,LAX,RG,RG,724,5382.0,1
LHR,JFK,AA,AA,500,3002.0,1
LAX,GRU,RG,RG,647,5382.0,0
BRU,NRT,SN,SN,710,5119.0,1
GRU,EWR,CO,CO,575,4183.0,0
FRA,PHL,US,US,550,3436.0,1
CLT,LGW,US,US,460,3481.0,1
BKK,LHR,TG,TG,755,5188.0,0
LHR,BKK,TG,TG,680,5188.0,0
BNE,BKK,TG,TG,550,3939.0,1
BKK,MEL,TG,TG,550,3987.0,0
DXB,SIN,SQ,SQ,430,3163.0,0
SIN,DXB,SQ,SQ,440,3163.0,0
SFO,GMP,OZ,OZ,755,4901.0,0
GMP,LAX,OZ,OZ,640,5190.0,1
LAX,GMP,OZ,OZ,800,5190.0,1
GMP,SFO,OZ,OZ,610,4901.0,1
FRA,PEK,CA,CA,550,4212.0,1
HKG,ZRH,CX,CX,810,5019.0,0
ZRH,HKG,CX,CX,700,5019.0,1
FCO,HKG,CX,CX,680,5027.0,0
HKG,FCO,CX,CX,860,5027.0,0
NRT,LAX,RG,RG,580,4728.0,0
GRU,LAX,RG,RG,730,5382.0,1
LHR,GRU,RG,RG,640,5140.0,1
GRU,LHR,RG,RG,680,5140.0,0
LAX,GRU,RG,RG,700,5382.0,0
LAX,NRT,RG,RG,690,4728.0,1
HKG,MEL,QF,QF,550,4035.0,1
HNL,SYD,QF,QF,645,4438.0,1
SYD,HNL,QF,QF,600,4438.0,0
SYD,SIN,QF,QF,480,3422.0,0
GRU,LAX,KE,KE,720,5382.0,0
LAX,GRU,KE,KE,700,5382.0,0
LAX,GMP,KE,KE,815,5190.0,0
GMP,CDG,KE,KE,745,4834.0,1
ORD,GMP,KE,KE,835,5678.0,0
GMP,BOS,KE,KE,810,5919.0,0
DFW,GMP,KE,KE,875,5927.0,1
GMP,DFW,KE,KE,765,5927.0,0
GMP,ORD,KE,KE,755,5678.0,1
GMP,LAX,KE,KE,650,5190.0,1
IAD,GMP,KE,KE,880,6039.0,1
LHR,ORD,AA,AA,545,3434.0,0
ORD,FRA,AA,AA,530,3774.0,0
ORD,LHR,AA,AA,465,3434.0,0
GIG,MIA,RG,RG,515,3652.0,0
MIA,GIG,RG,RG,440,3652.0,0
YVR,TPE,AC,AC,755,5186.0,0
HKG,YVR,AC,AC,655,5550.0,0
KUL,ZRH,MH,MH,810,5421.0,0
ZRH,KUL,MH,MH,715,5421.0,1
HHA,SZX,CZ,CZ,65,6736.0,1
SZX,HHA,CZ,CZ,55,6736.0,0
MEX,SCL,LA,LA,495,3591.0,1
SCL,MEX,LA,LA,525,3591.0,1
BNE,TPE,BR,BR,510,3681.0,0
TPE,BNE,BR,BR,525,3681.0,0
SDQ,MAD,UX,UX,470,3615.0,1
BKK,AMS,BR,BR,765,4982.0,0
AMS,BKK,BR,BR,650,4982.0,1
MAD,MEX,AM,AM,760,4906.0,0
CDG,MEX,AM,AM,775,4988.0,1
MEX,CDG,AM,AM,655,4988.0,1
MEX,MAD,AM,AM,640,4906.0,1
MAD,MEX,AM,AM,760,4906.0,0
LGW,CVG,DL,DL,550,3452.0,1
JFK,VCE,DL,DL,500,3614.0,1
VCE,JFK,DL,DL,535,3614.0,1
BKK,IST,TK,TK,650,4067.0,1
IST,BKK,TK,TK,540,4067.0,1
MAD,CCS,VE,VE,540,3793.0,0
SEA,KIX,NW,NW,675,4373.0,0
CDG,GMP,AF,AF,655,4834.0,0
LAX,AMS,KL,KL,625,4850.0,0
AMS,KUL,KL,KL,710,5540.0,0
GMP,CDG,AF,AF,735,4834.0,0
YUL,ZRH,SR,SR,430,3253.0,1
AMS,LAX,KL,KL,690,4850.0,1
KUL,AMS,KL,KL,785,5540.0,1
CCS,MAD,VE,VE,520,3793.0,1
CDG,SIN,AF,AF,750,5802.0,0
SIN,CDG,AF,AF,835,5802.0,0
KIX,SEA,NW,NW,560,4373.0,1
ZRH,YUL,SR,SR,505,3253.0,1
FRA,YUL,AC,AC,490,3175.0,1
YUL,FRA,AC,AC,435,3175.0,1
DXB,SIN,EK,EK,435,3163.0,0
SIN,DXB,EK,EK,435,3163.0,0
SIN,SYD,EK,EK,445,3422.0,0
SYD,SIN,EK,EK,475,3422.0,0
DEN,LGW,BA,BA,550,4070.0,1
NRT,YVR,AC,AC,520,4054.0,0
YVR,TPE,AC,AC,800,5186.0,0
HKG,YVR,AC,AC,690,5550.0,1
MEL,SIN,GF,GF,470,3282.0,0
SIN,SYD,GF,GF,470,3422.0,0
BAH,SIN,GF,GF,470,3430.0,0
SIN,BAH,GF,GF,505,3430.0,1
MXP,EWR,AZ,RD,555,3483.0,1
CPH,YYZ,AC,AC,535,3399.0,1
MUC,YYZ,AC,AC,560,3598.0,0
YYZ,ZRH,AC,AC,475,3517.0,0
YYZ,CPH,AC,AC,465,3399.0,1
SYD,GMP,OZ,OZ,635,4543.0,0
EWR,MXP,AZ,RD,470,3483.0,1
IAH,GRU,CO,CO,590,4294.0,0
CPT,FLL,SA,SA,885,6695.0,1
IAD,CDG,AF,AF,445,3361.0,0
NOU,NRT,AF,AF,525,3809.0,0
NRT,NOU,AF,AF,500,3809.0,1
CCS,CDG,AF,AF,555,4145.0,1
CDG,CCS,AF,AF,605,4145.0,1
CDG,IAD,AF,AF,535,3361.0,1
CPH,DEL,AI,SK,450,3161.0,1
DEL,CPH,SK,SK,500,3161.0,0
DEL,CPH,AI,SK,500,3161.0,1
MEL,SIN,QF,QF,440,3282.0,0
EWR,ARN,SK,SK,475,3412.0,1
SYD,SIN,QF,QF,465,3422.0,1
MEL,SIN,QF,QF,440,3282.0,1
MXP,YYZ,AC,AC,545,3580.0,1
CPH,DEL,SK,SK,450,3161.0,1
FCO,YYZ,AC,AC,590,3840.0,0
YYZ,FCO,AC,AC,505,3840.0,1
YYZ,MXP,AC,AC,470,3580.0,1
TLV,YYZ,AC,AC,750,5031.0,1
MEL,SIN,QF,QF,440,3282.0,0
YYZ,TLV,AC,AC,660,5031.0,0
AKL,LAX,QF,QF,710,5690.0,0
CDG,SIN,QF,QF,755,5802.0,0
SIN,LHR,QF,QF,840,5894.0,0
SIN,SYD,QF,QF,440,3422.0,1
SIN,CDG,QF,QF,845,5802.0,1
SIN,LHR,QF,QF,840,5894.0,0
KUL,VIE,NG,NG,740,5103.0,1
KUL,SYD,NG,NG,465,3579.0,0
VIE,KUL,NG,NG,650,5103.0,1
SYD,KUL,NG,NG,480,3579.0,1
JFK,LHR,VS,VS,400,3002.0,1
LHR,JFK,VS,VS,460,3002.0,0
EZE,FCO,AZ,RD,770,6059.0,1
FCO,EZE,AZ,RD,840,6059.0,0
JFK,LHR,AA,AA,425,3002.0,1
DXB,HKG,CX,CX,420,3206.0,1
