YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE
2016,1,9,5,OO,6391,N707SK,EUG,DEN,530,526,-4,156,144,996
2016,1,9,5,EV,4557,N14902,CRP,IAH,536,526,-10,62,62,201
2016,1,10,6,OO,6391,N702SK,EUG,DEN,530,526,-4,156,146,996
2016,1,10,6,EV,4557,N28529,CRP,IAH,536,526,-10,62,61,201
2016,1,12,1,DL,2511,N954AT,BNA,ATL,530,526,-4,72,60,214
2016,1,13,2,DL,1598,N663DN,JAX,ATL,530,526,-4,70,60,270
2016,1,13,2,DL,1906,N929DL,HSV,ATL,530,526,-4,65,50,151
2016,1,14,3,DL,2222,N993DL,TLH,ATL,530,526,-4,68,54,223
2016,1,14,3,DL,1598,N935DN,JAX,ATL,530,526,-4,70,67,270
2016,1,15,4,WN,141,N7704B,ALB,MDW,530,526,-4,160,136,717
2016,1,15,4,AA,328,N3HXAA,DEN,DFW,530,526,-4,117,111,641
2016,1,15,4,DL,1906,N906AT,HSV,ATL,530,526,-4,65,77,151
2016,1,15,4,OO,5435,N471CA,PSC,SFO,530,526,-4,126,106,620
2016,1,15,4,UA,334,N479UA,SEA,DEN,530,526,-4,157,147,1024
2016,1,15,4,AA,1433,N4YLAA,SAT,DFW,534,526,-8,66,53,247
2016,1,16,5,US,1901,N108UW,RDU,CLT,530,526,-4,57,55,130
2016,1,16,5,DL,844,N965DL,SAV,ATL,530,526,-4,68,57,214
2016,1,17,6,US,2091,N111US,RDU,CLT,530,526,-4,57,49,130
2016,1,17,6,WN,4096,N8324A,MHT,BWI,530,526,-4,120,87,377
2016,1,17,6,AA,328,N3ARAA,DEN,DFW,530,526,-4,117,119,641
2016,1,17,6,OO,6391,N789SK,EUG,DEN,530,526,-4,156,136,996
2016,1,18,7,EV,4741,N21537,SHV,IAH,530,526,-4,60,61,192
2016,1,18,7,MQ,3379,N696MQ,LEX,ORD,530,526,-4,98,86,323
2016,1,18,7,OO,5249,N738SK,DSM,IAH,530,526,-4,162,118,802
2016,1,19,1,DL,844,N958DL,SAV,ATL,530,526,-4,68,57,214
2016,1,19,1,DL,1991,N905DA,MSP,ATL,530,526,-4,160,130,907
2016,1,19,1,OO,7423,N442SW,BRD,MSP,530,526,-4,49,46,114
2016,1,19,1,AA,1433,N4XUAA,SAT,DFW,534,526,-8,66,65,247
2016,1,19,1,OO,5167,N709SK,SAT,IAH,535,526,-9,60,58,191
2016,1,20,2,OO,7423,N8884E,BRD,MSP,530,526,-4,49,55,114
2016,1,20,2,OO,5467,N702BR,ONT,SFO,530,526,-4,88,96,363
2016,1,21,3,US,1904,N819AW,DCA,CLT,535,526,-9,87,77,331
2016,1,22,4,DL,844,N969DL,SAV,ATL,530,526,-4,68,58,214
2016,1,22,4,DL,2222,N907DE,TLH,ATL,530,526,-4,68,61,223
2016,1,22,4,EV,5007,N843AS,AGS,ATL,530,526,-4,57,44,143
2016,1,22,4,OO,5435,N908SW,PSC,SFO,530,526,-4,126,131,620
2016,1,22,4,AA,1433,N4YFAA,SAT,DFW,534,526,-8,66,56,247
2016,1,23,5,WN,2418,N472WN,LAS,PHX,525,526,1,65,57,255
2016,1,23,5,US,1901,N123UW,RDU,CLT,530,526,-4,57,56,130
2016,1,23,5,DL,1598,N966DL,JAX,ATL,530,526,-4,70,66,270
2016,1,23,5,EV,5534,N232PQ,BTR,ATL,530,526,-4,86,88,448
2016,1,23,5,UA,1089,N14250,SEA,DEN,530,526,-4,158,143,1024
2016,1,23,5,OO,5167,N772SK,SAT,IAH,535,526,-9,60,57,191
2016,1,24,6,DL,1991,N386DA,MSP,ATL,530,526,-4,155,139,907
2016,1,24,6,DL,2222,N918DL,TLH,ATL,530,526,-4,68,56,223
2016,1,25,7,DL,2511,N949DL,BNA,ATL,530,526,-4,72,56,214
2016,1,26,1,EV,4208,N16918,SHV,IAH,530,526,-4,60,57,192
2016,1,27,2,AA,328,N3MFAA,DEN,DFW,530,526,-4,117,126,641
2016,1,27,2,DL,1906,N998AT,HSV,ATL,530,526,-4,65,58,151
2016,1,27,2,DL,2511,N961DL,BNA,ATL,530,526,-4,72,53,214
2016,1,27,2,EV,4557,N11165,CRP,IAH,536,526,-10,62,59,201
2016,1,28,3,US,1969,N127UW,RDU,CLT,530,526,-4,57,59,130
2016,1,28,3,AA,1287,N3DHAA,MSP,MIA,530,526,-4,225,195,1501
2016,1,28,3,OO,5249,N776SK,DSM,IAH,530,526,-4,162,150,802
2016,1,29,4,DL,1991,N951DN,MSP,ATL,530,526,-4,160,148,907
2016,1,29,4,OO,5467,N951SW,ONT,SFO,530,526,-4,88,81,363
2016,1,29,4,UA,1545,N77525,DFW,IAH,530,526,-4,68,59,224
2016,1,29,4,UA,334,N421UA,SEA,DEN,530,526,-4,157,144,1024
2016,1,29,4,B6,2001,N324JB,BUF,JFK,535,526,-9,88,98,301
2016,1,29,4,OO,5167,N796SK,SAT,IAH,535,526,-9,60,61,191
2016,1,30,5,EV,5534,N582CA,BTR,ATL,530,526,-4,86,79,448
2016,1,30,5,B6,2001,N358JB,BUF,JFK,535,526,-9,88,97,301
2016,1,31,6,EV,4287,N11109,IAD,IAH,527,526,-1,225,199,1190
2016,1,31,6,EV,4208,N15572,SHV,IAH,530,526,-4,60,53,192
2016,2,1,7,UA,1012,N87507,ORD,IAH,515,526,11,175,168,925
2016,2,1,7,NK,409,N608NK,ORD,FLL,530,526,-4,188,209,1182
2016,2,1,7,OO,6391,N916SW,EUG,DEN,530,526,-4,161,149,996
2016,2,2,1,DL,2294,N961DL,GSO,ATL,525,526,1,82,83,306
2016,2,2,1,DL,844,N966AT,SAV,ATL,530,526,-4,68,59,214
2016,2,3,2,AA,1433,N598AA,SAT,DFW,534,526,-8,66,61,247
2016,2,4,3,DL,1598,N939DN,JAX,ATL,530,526,-4,70,59,270
2016,2,4,3,US,1909,N947UW,BOS,PHL,530,526,-4,89,82,280
2016,2,4,3,WN,141,N430WN,ALB,MDW,530,526,-4,160,158,717
2016,2,4,3,EV,5534,N695CA,BTR,ATL,530,526,-4,86,83,448
2016,2,5,4,WN,141,N704SW,ALB,MDW,530,526,-4,160,149,717
2016,2,5,4,EV,5534,N131EV,BTR,ATL,530,526,-4,86,78,448
2016,2,6,5,AA,328,N3FCAA,DEN,DFW,530,526,-4,117,106,641
2016,2,6,5,DL,1598,N830DN,JAX,ATL,530,526,-4,70,66,270
2016,2,6,5,DL,1991,N905DA,MSP,ATL,530,526,-4,158,135,907
2016,2,6,5,EV,5007,N927EV,AGS,ATL,530,526,-4,57,48,143
2016,2,6,5,EV,5534,N137EV,BTR,ATL,530,526,-4,86,83,448
2016,2,6,5,MQ,3379,N843MQ,LEX,ORD,530,526,-4,98,135,323
2016,2,8,7,OO,7365,N440SW,ABR,MSP,515,526,11,70,86,257
2016,2,8,7,EV,5534,N135EV,BTR,ATL,530,526,-4,86,84,448
2016,2,10,2,DL,1598,N934DN,JAX,ATL,530,526,-4,70,64,270
2016,2,10,2,EV,5007,N900EV,AGS,ATL,530,526,-4,57,40,143
2016,2,11,3,OO,6391,N712SK,EUG,DEN,530,526,-4,156,146,996
2016,2,11,3,EV,5534,N166PQ,BTR,ATL,530,526,-4,86,162,448
2016,2,12,4,DL,2222,N978AT,TLH,ATL,530,526,-4,68,61,223
2016,2,12,4,US,1901,N117UW,RDU,CLT,530,526,-4,57,63,130
2016,2,12,4,US,1909,N957UW,BOS,PHL,530,526,-4,89,76,280
2016,2,12,4,WN,141,N228WN,ALB,MDW,530,526,-4,160,128,717
2016,2,12,4,OO,5435,N954SW,PSC,SFO,530,526,-4,126,102,620
2016,2,13,5,US,646,N640AW,PDX,PHX,520,526,6,150,147,1009
2016,2,13,5,DL,1221,N318US,MSO,MSP,530,526,-4,165,138,1013
2016,2,13,5,DL,2007,N907DE,SAV,ATL,530,526,-4,66,55,214
2016,2,13,5,DL,2023,N301DQ,CHS,ATL,530,526,-4,73,65,259
2016,2,13,5,EV,4568,N26549,LFT,IAH,530,526,-4,67,59,201
2016,2,13,5,US,1901,N107US,RDU,CLT,530,526,-4,57,49,130
2016,2,14,6,AA,1182,N3CGAA,MSP,MIA,522,526,4,223,233,1501
2016,2,14,6,OO,5467,N824AS,ONT,SFO,530,526,-4,88,76,363
2016,2,14,6,OO,2631,N955SW,ICT,ORD,533,526,-7,117,115,588
2016,2,15,7,UA,1101,N73276,SEA,IAH,530,526,-4,255,240,1874
2016,2,16,1,NK,409,N508NK,ORD,FLL,530,526,-4,181,176,1182
2016,2,16,1,OO,7423,N8903A,BRD,MSP,530,526,-4,49,60,114
2016,2,16,1,OO,5460,N295SW,RDD,SFO,530,526,-4,86,82,199
2016,2,17,2,OO,7423,N8965E,BRD,MSP,530,526,-4,49,64,114
2016,2,17,2,OO,6459,N795SK,DAY,ORD,530,526,-4,80,76,240
2016,2,18,3,AA,328,N3FUAA,DEN,DFW,523,526,3,116,108,641
2016,2,18,3,US,843,N722US,RIC,CLT,525,526,1,77,111,257
2016,2,18,3,DL,667,N901DE,BHM,ATL,530,526,-4,58,61,134
2016,2,18,3,DL,1991,N390DA,MSP,ATL,530,526,-4,158,149,907
2016,2,18,3,DL,2023,N303DQ,CHS,ATL,530,526,-4,73,63,259
2016,2,18,3,NK,409,N519NK,ORD,FLL,530,526,-4,181,197,1182
2016,2,18,3,OO,5460,N568SW,RDD,SFO,530,526,-4,86,77,199
2016,2,18,3,B6,2001,N296JB,BUF,JFK,535,526,-9,88,86,301
2016,2,18,3,EV,4557,N13968,CRP,IAH,535,526,-9,62,56,201
2016,2,18,3,UA,707,N413UA,ORD,DEN,536,526,-10,169,144,888
2016,2,19,4,DL,2294,N904DL,GSO,ATL,525,526,1,80,64,306
2016,2,19,4,DL,2007,N925AT,SAV,ATL,530,526,-4,66,62,214
2016,2,19,4,US,1909,N963UW,BOS,PHL,530,526,-4,89,106,280
2016,2,19,4,OO,6391,N701BR,EUG,DEN,530,526,-4,163,156,996
2016,2,19,4,B6,1403,N766JB,JFK,SJU,539,526,-13,225,256,1598
2016,2,20,5,DL,1991,N393DA,MSP,ATL,530,526,-4,158,164,907
2016,2,20,5,OO,5509,N106SY,DFW,SFO,530,526,-4,249,267,1464
2016,2,21,6,OO,5509,N110SY,DFW,SFO,530,526,-4,249,271,1464
2016,2,22,7,B6,2228,N197JB,MCO,EWR,530,526,-4,150,178,937
2016,2,22,7,OO,4971,N709SK,AUS,IAH,530,526,-4,56,52,140
2016,2,22,7,OO,5435,N973SW,PSC,SFO,530,526,-4,126,93,620
2016,2,22,7,EV,4557,N14570,CRP,IAH,535,526,-9,62,52,201
2016,2,23,1,US,560,N675AW,MSP,PHX,520,526,6,202,222,1276
2016,2,23,1,DL,2007,N955AT,SAV,ATL,530,526,-4,66,58,214
2016,2,23,1,OO,4997,N716SK,SBN,ORD,530,526,-4,59,64,84
2016,2,23,1,US,1909,N948UW,BOS,PHL,530,526,-4,89,95,280
2016,2,23,1,EV,4557,N14186,CRP,IAH,535,526,-9,62,58,201
2016,2,24,2,OO,4997,N774SK,SBN,ORD,530,526,-4,59,41,84
2016,2,24,2,US,1901,N112US,RDU,CLT,530,526,-4,57,50,130
2016,2,24,2,US,1909,N961UW,BOS,PHL,530,526,-4,89,81,280
2016,2,25,3,EV,5362,N868AS,SHV,ATL,530,526,-4,98,95,551
2016,2,25,3,OO,5467,N498CA,ONT,SFO,535,526,-9,88,89,363
2016,2,26,4,OO,5435,N905SW,PSC,SFO,530,526,-4,126,96,620
2016,2,27,5,DL,2520,N541US,JAX,ATL,530,526,-4,70,66,270
2016,2,27,5,OO,5435,N956SW,PSC,SFO,530,526,-4,126,106,620
2016,2,27,5,UA,1012,N78506,DFW,IAH,530,526,-4,70,57,224
2016,2,28,6,EV,4651,N12166,IAD,IAH,527,526,-1,225,230,1190
2016,2,28,6,DL,1221,N314US,MSO,MSP,530,526,-4,165,141,1013
2016,2,28,6,MQ,3379,N838MQ,LEX,ORD,530,526,-4,98,75,323
2016,2,28,6,OO,5435,N912SW,PSC,SFO,530,526,-4,126,121,620
2016,3,1,7,B6,1554,N746JB,SJU,FLL,529,526,-3,170,165,1046
2016,3,1,7,EV,5518,N838AS,BTR,ATL,530,526,-4,86,83,448
2016,3,1,7,OO,5460,N580SW,RDD,SFO,530,526,-4,86,60,199
2016,3,1,7,UA,457,N488UA,SEA,DEN,537,526,-11,158,155,1024
2016,3,2,1,WN,2418,N938WN,LAS,PHX,520,526,6,65,64,255
2016,3,2,1,WN,141,N964WN,ALB,MDW,530,526,-4,160,162,717
2016,3,2,1,OO,5435,N978SW,PSC,SFO,530,526,-4,126,104,620
2016,3,2,1,OO,4735,N614SK,GRB,ATL,535,526,-9,145,147,774
2016,3,3,2,US,1901,N104UW,RDU,CLT,530,526,-4,57,55,130
2016,3,3,2,OO,6391,N702BR,EUG,DEN,530,526,-4,163,172,996
2016,3,4,3,DL,1129,N934AT,HSV,ATL,530,526,-4,53,46,151
2016,3,4,3,US,1909,N947UW,BOS,PHL,530,526,-4,89,101,280
2016,3,4,3,WN,141,N957WN,ALB,MDW,530,526,-4,160,155,717
2016,3,5,4,OO,7423,N427SW,BRD,MSP,528,526,-2,47,62,114
2016,3,5,4,EV,4568,N21537,LFT,IAH,530,526,-4,67,85,201
2016,3,6,5,OO,5429,N947SW,PAH,ORD,529,526,-3,95,91,342
2016,3,6,5,DL,1129,N919AT,HSV,ATL,530,526,-4,53,67,151
2016,3,6,5,US,1909,N961UW,BOS,PHL,530,526,-4,89,81,280
2016,3,6,5,EV,5362,N980EV,SHV,ATL,530,526,-4,98,96,551
2016,3,6,5,OO,5505,N764SK,SAT,IAH,530,526,-4,58,51,191
2016,3,7,6,US,1933,N965UW,BOS,PHL,530,526,-4,89,80,280
2016,3,7,6,OO,5316,N961SW,MRY,LAX,530,526,-4,73,65,266
2016,3,7,6,OO,5460,N593ML,RDD,SFO,530,526,-4,75,64,199
2016,3,8,7,EV,4557,N16919,CRP,IAH,535,526,-9,60,57,201
2016,3,8,7,OO,5467,N909SW,ONT,SFO,535,526,-9,88,81,363
2016,3,9,1,UA,1067,N69840,PDX,DEN,525,526,1,154,143,991
2016,3,9,1,OO,5429,N928EV,PAH,ORD,529,526,-3,95,92,342
2016,3,9,1,DL,2007,N993AT,SAV,ATL,530,526,-4,67,67,214
2016,3,9,1,WN,4034,N7702A,PIT,MCO,530,526,-4,145,123,834
2016,3,9,1,OO,6411,N776SK,MSN,ORD,535,526,-9,60,62,108
2016,3,10,2,DL,2007,N934AT,SAV,ATL,530,526,-4,67,57,214
2016,3,10,2,US,1901,N122US,RDU,CLT,530,526,-4,57,48,130
2016,3,10,2,WN,3920,N703SW,BOS,BWI,530,526,-4,110,87,369
2016,3,10,2,WN,3267,N461WN,STL,MCO,530,526,-4,140,131,882
2016,3,10,2,EV,5362,N873AS,SHV,ATL,530,526,-4,98,84,551
2016,1,1,4,EV,5764,N832AS,SBN,ORD,530,527,-3,55,44,84
2016,1,2,5,DL,940,N919AT,BHM,ATL,530,527,-3,58,46,134
2016,1,2,5,EV,4155,N36915,SBN,ORD,530,527,-3,55,48,84
2016,1,2,5,B6,2023,N358JB,JFK,SJU,535,527,-8,225,207,1598
2016,1,3,6,DL,1991,N689DL,MSP,ATL,530,527,-3,155,170,907
2016,1,4,7,EV,4593,N11539,DSM,IAH,530,527,-3,162,162,802
2016,1,5,1,US,1852,N652AW,RDU,CLT,530,527,-3,61,54,130
2016,1,5,1,EV,4434,N14177,DSM,IAH,530,527,-3,162,164,802
2016,1,5,1,EV,4557,N14907,CRP,IAH,535,527,-8,61,63,201
2016,1,6,2,DL,844,N970AT,SAV,ATL,530,527,-3,68,56,214
2016,1,6,2,DL,2511,N950DL,BNA,ATL,530,527,-3,72,52,214
2016,1,6,2,DL,1991,N946DN,MSP,ATL,530,527,-3,160,149,907
2016,1,7,3,DL,2511,N899AT,BNA,ATL,530,527,-3,72,64,214
2016,1,7,3,UA,572,N829UA,AUS,IAH,535,527,-8,56,43,140
2016,1,7,3,EV,4557,N24103,CRP,IAH,536,527,-9,62,50,201
2016,1,8,4,UA,1487,N66831,PHL,IAH,520,527,7,234,209,1325
2016,1,8,4,AA,328,N3JPAA,DEN,DFW,530,527,-3,117,100,641
2016,1,8,4,DL,1906,N892AT,HSV,ATL,530,527,-3,65,73,151
2016,1,8,4,DL,2511,N926DL,BNA,ATL,530,527,-3,72,66,214
2016,1,8,4,NK,409,N521NK,ORD,FLL,530,527,-3,188,161,1182
2016,1,8,4,UA,572,N810UA,AUS,IAH,535,527,-8,56,43,140
2016,1,8,4,B6,2001,N296JB,BUF,JFK,535,527,-8,88,82,301
2016,1,9,5,UA,1545,N17233,DFW,IAH,530,527,-3,68,64,224
2016,1,9,5,DL,1906,N937AT,HSV,ATL,530,527,-3,65,46,151
2016,1,9,5,DL,844,N988DL,SAV,ATL,530,527,-3,68,52,214
2016,1,9,5,DL,2222,N942DL,TLH,ATL,530,527,-3,68,63,223
2016,1,9,5,DL,2511,N996DL,BNA,ATL,530,527,-3,72,53,214
2016,1,9,5,US,1904,N813AW,DCA,CLT,535,527,-8,87,93,331
2016,1,11,7,DL,1991,N900PC,MSP,ATL,530,527,-3,155,132,907
2016,1,11,7,OO,5435,N943SW,PSC,SFO,530,527,-3,126,104,620
2016,1,11,7,OO,6391,N910SW,EUG,DEN,530,527,-3,161,169,996
2016,1,12,1,US,1909,N963UW,BOS,PHL,530,527,-3,89,85,280
2016,1,12,1,AA,328,N3EXAA,DEN,DFW,530,527,-3,117,124,641
2016,1,12,1,NK,409,N516NK,ORD,FLL,530,527,-3,188,180,1182
2016,1,12,1,OO,5435,N973SW,PSC,SFO,530,527,-3,126,121,620
2016,1,12,1,OO,6391,N786SK,EUG,DEN,530,527,-3,156,160,996
2016,1,12,1,EV,4557,N27152,CRP,IAH,536,527,-9,62,59,201
2016,1,13,2,EV,5534,N722EV,BTR,ATL,530,527,-3,86,75,448
2016,1,14,3,US,1909,N959UW,BOS,PHL,530,527,-3,89,85,280
2016,1,14,3,US,1969,N105UW,RDU,CLT,530,527,-3,57,80,130
2016,1,14,3,AA,328,N3DXAA,DEN,DFW,530,527,-3,117,107,641
2016,1,14,3,DL,1906,N901DE,HSV,ATL,530,527,-3,65,51,151
2016,1,14,3,DL,844,N986DL,SAV,ATL,530,527,-3,68,61,214
2016,1,15,4,DL,2511,N980DL,BNA,ATL,530,527,-3,72,73,214
2016,1,15,4,OO,6391,N772SK,EUG,DEN,530,527,-3,156,161,996
2016,1,16,5,WN,141,N951WN,ALB,MDW,530,527,-3,160,134,717
2016,1,16,5,DL,1598,N900DE,JAX,ATL,530,527,-3,70,61,270
2016,1,16,5,DL,1906,N933AT,HSV,ATL,530,527,-3,65,79,151
2016,1,16,5,DL,2427,N954AT,ATW,ATL,535,527,-8,147,118,765
2016,1,17,6,DL,2222,N959DL,TLH,ATL,530,527,-3,68,65,223
2016,1,17,6,OO,5267,N784SK,SAT,IAH,535,527,-8,60,48,191
2016,1,17,6,UA,1545,N71411,AUS,IAH,535,527,-8,57,47,140
2016,1,17,6,EV,5362,N920EV,SHV,ATL,600,527,-33,97,110,551
2016,1,18,7,EV,5534,N132EV,BTR,ATL,530,527,-3,86,81,448
2016,1,19,1,DL,1598,N942DL,JAX,ATL,530,527,-3,70,72,270
2016,1,19,1,DL,2222,N929AT,TLH,ATL,530,527,-3,68,64,223
2016,1,19,1,US,1904,N812AW,DCA,CLT,535,527,-8,87,79,331
2016,1,19,1,B6,2001,N346JB,BUF,JFK,535,527,-8,88,79,301
2016,1,20,2,US,1969,N128UW,RDU,CLT,530,527,-3,57,42,130
2016,1,20,2,DL,1906,N990AT,HSV,ATL,530,527,-3,65,42,151
2016,1,21,3,DL,1991,N956DN,MSP,ATL,530,527,-3,160,156,907
2016,1,22,4,US,1909,N949UW,BOS,PHL,530,527,-3,89,71,280
2016,1,22,4,DL,1598,N959DL,JAX,ATL,530,527,-3,70,62,270
2016,1,22,4,UA,334,N482UA,SEA,DEN,530,527,-3,157,155,1024
2016,1,22,4,US,1904,N758US,DCA,CLT,535,527,-8,87,87,331
2016,1,23,5,WN,141,N452WN,ALB,MDW,530,527,-3,160,140,717
2016,1,23,5,DL,2511,N907DL,BNA,ATL,530,527,-3,72,85,214
2016,1,23,5,OO,5249,N784SK,DSM,IAH,530,527,-3,162,139,802
2016,1,24,6,EV,4287,N11194,IAD,IAH,527,527,0,225,213,1190
2016,1,24,6,DL,2598,N360NB,ORD,DTW,530,527,-3,93,74,235
2016,1,24,6,OO,5267,N726SK,SAT,IAH,535,527,-8,60,62,191
2016,1,25,7,DL,1991,N688DL,MSP,ATL,530,527,-3,155,152,907
2016,1,25,7,MQ,3379,N853MQ,LEX,ORD,530,527,-3,98,83,323
2016,1,26,1,DL,844,N919DE,SAV,ATL,530,527,-3,68,56,214
2016,1,26,1,OO,7368,N915EV,ESC,DTW,534,527,-7,81,74,306
2016,1,27,2,OO,5235,N754SK,MKE,IAH,501,527,26,181,152,984
2016,1,27,2,EV,5534,N138EV,BTR,ATL,530,527,-3,86,86,448
2016,1,27,2,OO,6381,N745SK,SAT,IAH,535,527,-8,60,57,191
2016,1,27,2,UA,572,N819UA,AUS,IAH,535,527,-8,56,39,140
2016,1,28,3,AA,328,N3JRAA,DEN,DFW,530,527,-3,117,103,641
2016,1,28,3,DL,1906,N916DL,HSV,ATL,530,527,-3,65,50,151
2016,1,28,3,EV,5534,N678CA,BTR,ATL,530,527,-3,86,81,448
2016,1,28,3,NK,409,N614NK,ORD,FLL,530,527,-3,188,170,1182
2016,1,29,4,AA,1287,N3FYAA,MSP,MIA,530,527,-3,225,206,1501
2016,1,29,4,DL,2222,N964DL,TLH,ATL,530,527,-3,68,56,223
2016,1,29,4,DL,2511,N983DL,BNA,ATL,530,527,-3,72,53,214
2016,1,30,5,DL,2222,N987DL,TLH,ATL,530,527,-3,68,59,223
2016,1,30,5,DL,844,N929AT,SAV,ATL,530,527,-3,68,58,214
2016,1,30,5,NK,409,N605NK,ORD,FLL,530,527,-3,188,169,1182
2016,1,30,5,UA,1545,N12221,DFW,IAH,530,527,-3,68,55,224
2016,1,30,5,OO,7368,N433SW,ESC,DTW,534,527,-7,81,58,306
2016,1,30,5,OO,5167,N756SK,SAT,IAH,535,527,-8,60,51,191
2016,1,31,6,DL,1991,N6707A,MSP,ATL,530,527,-3,154,125,907
2016,1,31,6,MQ,3379,N853MQ,LEX,ORD,530,527,-3,98,89,323
2016,1,31,6,EV,4557,N16149,CRP,IAH,536,527,-9,62,50,201
2016,2,1,7,DL,2145,N956DN,LAS,MSP,530,527,-3,193,191,1299
2016,2,1,7,DL,2222,N891AT,TLH,ATL,530,527,-3,68,55,223
2016,2,1,7,EV,3258,N14972,SHV,IAH,530,527,-3,60,67,192
2016,2,1,7,US,1909,N740UW,BOS,PHL,530,527,-3,88,78,280
2016,2,1,7,OO,6481,N738SK,SEA,DEN,530,527,-3,157,169,1024
2016,2,1,7,B6,2001,N317JB,BUF,JFK,535,527,-8,88,86,301
2016,2,2,1,UA,1545,N76254,DFW,IAH,530,527,-3,68,72,224
2016,2,2,1,F9,1279,N918FR,PHL,MCO,530,527,-3,160,157,861
2016,2,3,2,DL,1906,N907DE,HSV,ATL,530,527,-3,65,58,151
2016,2,3,2,DL,844,N908DE,SAV,ATL,530,527,-3,68,66,214
2016,2,3,2,EV,5534,N135EV,BTR,ATL,530,527,-3,86,75,448
2016,2,3,2,MQ,3379,N825MQ,LEX,ORD,530,527,-3,98,78,323
2016,2,3,2,US,1904,N825AW,DCA,CLT,535,527,-8,87,90,331
2016,2,4,3,AA,1287,N3CNAA,MSP,MIA,530,527,-3,225,233,1501
2016,2,4,3,UA,1012,N78524,DFW,IAH,530,527,-3,68,53,224
2016,2,4,3,US,1904,N768US,DCA,CLT,535,527,-8,87,87,331
2016,2,5,4,DL,1598,N946DN,JAX,ATL,530,527,-3,70,63,270
2016,2,5,4,OO,6391,N770SK,EUG,DEN,530,527,-3,156,153,996
2016,2,5,4,EV,5007,N859AS,AGS,ATL,530,527,-3,57,44,143
2016,2,5,4,OO,5435,N923SW,PSC,SFO,530,527,-3,126,132,620
2016,2,5,4,DL,1121,N942DN,PBI,ATL,535,527,-8,110,100,545
2016,2,6,5,DL,1906,N983DL,HSV,ATL,530,527,-3,65,58,151
2016,2,6,5,US,1901,N117UW,RDU,CLT,530,527,-3,57,43,130
2016,2,7,6,UA,1201,N69839,PHL,IAH,519,527,8,234,198,1325
2016,2,7,6,DL,2598,N335NB,ORD,DTW,530,527,-3,93,81,235
2016,2,7,6,DL,1991,N3736C,MSP,ATL,530,527,-3,155,135,907
2016,2,9,1,US,1901,N117UW,RDU,CLT,530,527,-3,57,50,130
2016,2,9,1,OO,5167,N745SK,SAT,IAH,535,527,-8,60,63,191
2016,2,10,2,DL,2222,N986AT,TLH,ATL,530,527,-3,68,78,223
2016,2,10,2,DL,2511,N976DL,BNA,ATL,530,527,-3,72,56,214
2016,2,10,2,OO,5249,N797SK,DSM,IAH,530,527,-3,162,154,802
2016,2,10,2,WN,23,N963WN,MDW,DCA,535,527,-8,110,96,601
2016,2,11,3,DL,2511,N905DL,BNA,ATL,530,527,-3,72,67,214
2016,2,11,3,DL,844,N909DL,SAV,ATL,530,527,-3,68,51,214
2016,2,11,3,DL,1598,N954DN,JAX,ATL,530,527,-3,70,59,270
2016,2,12,4,DL,1906,N936DL,HSV,ATL,530,527,-3,65,50,151
2016,2,12,4,MQ,3379,N826MQ,LEX,ORD,530,527,-3,98,74,323
2016,2,12,4,EV,4557,N12900,CRP,IAH,535,527,-8,62,61,201
2016,2,12,4,EV,6022,N13914,BNA,ORD,535,527,-8,108,98,409
2016,2,13,5,EV,4209,N12921,BTR,IAH,525,527,2,72,78,253
2016,2,13,5,DL,667,N954DL,BHM,ATL,530,527,-3,58,46,134
2016,2,13,5,DL,1991,N340NB,MSP,ATL,530,527,-3,157,143,907
2016,2,13,5,OO,5460,N298SW,RDD,SFO,530,527,-3,86,79,199
2016,2,14,6,EV,4685,N13118,BRO,IAH,520,527,7,76,71,308
2016,2,14,6,DL,1991,N806DN,MSP,ATL,530,527,-3,156,131,907
2016,2,14,6,EV,4568,N18120,LFT,IAH,530,527,-3,67,60,201
2016,2,14,6,OO,4997,N748SK,SBN,ORD,530,527,-3,59,38,84
2016,2,14,6,OO,6391,N962SW,EUG,DEN,530,527,-3,163,149,996
2016,2,14,6,UA,259,N840UA,SAT,IAH,535,527,-8,59,48,191
2016,2,16,1,DL,2023,N303DQ,CHS,ATL,530,527,-3,73,64,259
2016,2,16,1,MQ,3379,N849MQ,LEX,ORD,530,527,-3,98,124,323
2016,2,17,2,DL,2517,N314NB,VPS,ATL,520,527,7,67,66,250
2016,2,17,2,B6,2228,N318JB,MCO,EWR,530,527,-3,150,143,937
2016,2,17,2,DL,1991,N3757D,MSP,ATL,530,527,-3,158,153,907
2016,2,17,2,DL,2007,N302NB,SAV,ATL,530,527,-3,66,59,214
2016,2,17,2,OO,4997,N705SK,SBN,ORD,530,527,-3,59,67,84
2016,2,17,2,OO,4461,N617QX,GRB,ATL,535,527,-8,147,148,774
2016,2,18,3,US,560,N675AW,MSP,PHX,520,527,7,202,181,1276
2016,2,18,3,DL,2007,N979AT,SAV,ATL,530,527,-3,66,59,214
2016,2,18,3,WN,141,N428WN,ALB,MDW,530,527,-3,160,141,717
2016,2,19,4,DL,1991,N3752,MSP,ATL,530,527,-3,158,126,907
