Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
CDG,JFK,DL,AF,485,3166.0
CDG,JFK,AF,DL,520,3166.0
CDG,DTW,KL,NW,540,3452.0
CDG,MIA,CO,AF,595,3996.0
CDG,IAD,DL,AF,535,3361.0
CDG,ATL,DL,AF,575,3828.0
CDG,EWR,AF,CO,515,3174.0
ARN,EWR,UA,SK,525,3412.0
CDG,IAH,CO,AF,670,4373.0
LAS,NRT,CO,NW,730,4781.0
YVR,FRA,AC,LH,595,4363.0
SFO,AMS,NW,KL,620,4760.0
BNE,SIN,AN,SQ,450,3332.0
EWR,CPH,UA,SK,460,3362.0
FRA,DTW,UA,LH,555,3622.0
MEL,SIN,AN,SQ,445,3282.0
MEL,SIN,SQ,AN,445,3282.0
MIA,FRA,TG,LH,525,4204.0
EWR,HNL,NW,CO,640,4313.0
MEL,SIN,LH,SQ,445,3282.0
FRA,MIA,SK,LH,610,4204.0
NAN,LAX,QF,FJ,615,4816.0
EWR,CDG,CO,AF,420,3174.0
FRA,SFO,UA,LH,690,4955.0
MEL,SIN,BA,QF,440,3282.0
FRA,JFK,TG,LH,515,3355.0
NAN,LAX,QF,FJ,615,4816.0
FRA,IAD,LH,UA,535,3549.0
FRA,YUL,LH,AC,490,3175.0
FRA,YYC,LH,AC,590,4073.0
BNE,SIN,BA,QF,460,3332.0
SYD,SIN,SQ,AN,460,3422.0
SYD,TPE,BR,QF,555,3971.0
EWR,GRU,NW,CO,510,4183.0
MIA,GRU,RG,UA,490,3577.0
DTW,AMS,KL,NW,450,3432.0
MIA,ZRH,AA,SR,545,4251.0
MIA,FCO,NW,RD,580,4511.0
MIA,MXP,NW,RD,565,4288.0
MEL,SIN,BA,QF,440,3282.0
SYD,KUL,ME,MH,480,3579.0
YYC,LHR,SK,AC,525,3795.0
SYD,GMP,QF,OZ,630,4543.0
EWR,LIM,NW,CO,480,3206.0
FRA,IAD,UA,LH,530,3549.0
FRA,DFW,TG,LH,665,4469.0
MEL,SIN,BA,QF,440,3282.0
EWR,OSL,AC,SK,440,3211.0
EWR,CPH,UA,SK,450,3362.0
DTW,LGW,KL,NW,460,3289.0
FRA,BOM,UA,LH,475,3558.0
VIE,BKK,OS,NG,610,4577.0
SFO,NRT,TG,UA,655,4445.0
SYD,SIN,SR,QF,465,3422.0
MIA,CDG,CO,AF,510,3996.0
FRA,ATL,UA,LH,615,4017.0
MEL,KUL,KL,MH,470,3434.0
MIA,MAD,AA,IB,495,3842.0
SFO,NRT,UA,NH,675,4445.0
MEL,BKK,BA,QF,530,3987.0
YYC,FRA,LH,AC,560,4073.0
MEL,SIN,LH,SQ,445,3282.0
MIA,GRU,AA,JJ,477,3577.0
EWR,FCO,AZ,CO,495,3732.0
MSP,LGW,KL,NW,490,3498.0
DTW,CDG,KL,NW,485,3452.0
FRA,IAD,UA,LH,555,3549.0
BNE,SIN,BA,QF,445,3332.0
TLV,BKK,TG,LY,640,3762.0
MSP,HNL,CO,NW,517,3456.0
SFO,AMS,NW,KL,620,4760.0
FRA,JFK,UA,LH,515,3355.0
MEL,SIN,BA,QF,440,3282.0
FRA,BKK,LH,TG,610,4873.0
TLV,BKK,TG,LY,640,3762.0
SYD,SIN,LH,SQ,460,3422.0
SFO,FRA,SK,LH,630,4955.0
FRA,ORD,TG,LH,560,3774.0
MIA,CDG,CO,AF,510,3996.0
TLV,BKK,TG,LY,640,3762.0
BNE,BKK,LH,TG,550,3939.0
FRA,MAA,UA,LH,530,4116.0
FRA,YYZ,SK,AC,510,3437.0
FRA,MIA,TG,LH,610,4204.0
MEL,SIN,SQ,AN,445,3282.0
MIA,GRU,UA,RG,465,3577.0
FRA,YUL,SK,AC,490,3175.0
MIA,FRA,SK,LH,525,4204.0
FRA,PEK,LH,CA,560,4212.0
FRA,BOS,UA,LH,490,3189.0
NAN,LAX,LH,NZ,630,4816.0
EWR,CPH,AC,SK,450,3362.0
PEK,FRA,CA,LH,610,4212.0
SYD,SIN,SQ,AN,460,3422.0
SYD,KUL,KL,MH,480,3579.0
SYD,KUL,OS,NG,480,3579.0
FRA,ORD,UA,LH,560,3774.0
SFO,FRA,UA,LH,630,4955.0
FRA,DFW,SK,LH,665,4469.0
SFO,KIX,NH,UA,710,4697.0
SYD,BKK,AY,QF,540,4085.0
SFO,CDG,DL,AF,635,4855.0
EWR,ARN,LH,SK,475,3412.0
SYD,GMP,QF,OZ,635,4543.0
DTW,AMS,KL,NW,465,3432.0
SFO,NRT,CO,NW,680,4445.0
FRA,ATL,TG,LH,615,4017.0
FRA,YYZ,LH,AC,510,3437.0
FRA,JFK,TW,KU,510,3355.0
EWR,LHR,SK,UA,405,3010.0
YYC,LHR,SK,AC,525,3795.0
FRA,BKK,TG,LH,615,4873.0
FRA,ORD,LH,UA,559,3774.0
DTW,FCO,KL,NW,530,4029.0
FRA,PVG,CA,LH,620,4795.0
FRA,JNB,SA,LH,615,4728.0
YYC,LHR,SK,AC,525,3795.0
EWR,AMS,NW,KL,455,3180.0
EWR,LGW,CO,VS,400,3020.0
FRA,YVR,AC,LH,630,4363.0
SYD,SIN,LH,SQ,460,3422.0
VIE,KIX,NH,OS,670,4875.0
VIE,NRT,NH,OS,690,4950.0
FRA,SFO,SK,LH,690,4955.0
SYD,HNL,AA,QF,600,4438.0
VIE,MRU,OS,MK,660,4709.0
SYD,PVG,QF,MU,595,4284.0
EWR,OSL,LH,SK,440,3211.0
VIE,NRT,OS,NH,655,4950.0
DTW,FRA,UA,LH,490,3622.0
DTW,FCO,AZ,NW,530,4029.0
EWR,GIG,NW,CO,585,4219.0
MSP,AMS,KL,NW,495,3619.0
FRA,YYC,SK,AC,590,4073.0
SYD,KIX,NH,AN,575,4242.0
YYC,FRA,SK,AC,560,4073.0
MIA,GIG,UA,RG,440,3652.0
NAN,LAX,AA,FJ,615,4816.0
SFO,NRT,AA,JL,660,4445.0
SFO,LHR,CO,VS,585,4666.0
FRA,ORD,LH,UA,559,3774.0
EWR,DUS,UA,LH,435,3267.0
FRA,PHL,UA,LH,545,3436.0
EWR,CDG,AF,CO,430,3174.0
FRA,ATL,SK,LH,615,4017.0
EWR,GIG,NW,CO,585,4219.0
MEL,SGN,QF,VN,515,3641.0
SYD,SIN,AN,SQ,460,3422.0
EWR,ARN,UA,SK,475,3412.0
TLV,JNB,SA,LY,545,3544.0
MIA,MAD,AA,IB,495,3842.0
EWR,CPH,LH,SK,450,3362.0
VIE,JNB,SK,OS,630,4540.0
FRA,DTW,KL,NW,550,3622.0
FRA,DFW,UA,LH,665,4469.0
FRA,IAH,UA,LH,685,4550.0
DTW,AMS,KL,NW,465,3432.0
MEL,SIN,SQ,LH,445,3282.0
BNE,SIN,LH,SQ,450,3332.0
FRA,IAD,LH,UA,545,3549.0
SYD,BKK,LH,TG,560,4085.0
MIA,CDG,CO,AF,510,3996.0
NAN,LAX,QF,FJ,615,4816.0
FRA,IAD,TG,LH,555,3549.0
SYD,KIX,QF,JL,570,4242.0
FRA,BKK,BA,QF,635,4873.0
EWR,FRA,UA,LH,445,3363.0
EWR,ZRH,AA,SR,450,3430.0
EWR,GRU,NW,CO,570,4183.0
EWR,PRG,CO,OK,490,3561.0
SYD,SIN,AN,SQ,460,3422.0
FRA,EWR,UA,LH,525,3363.0
VIE,JFK,UA,OS,595,3687.0
YVR,LHR,SK,AC,560,4100.0
VIE,IAD,UA,OS,610,3880.0
DTW,HNL,CO,NW,585,3887.0
FRA,IAH,SK,LH,685,4550.0
MEL,SIN,LH,SQ,445,3282.0
FRA,YUL,SK,AC,500,3175.0
SFO,NRT,NH,UA,655,4445.0
FRA,DTW,UA,LH,555,3622.0
EWR,MUC,UA,LH,460,3521.0
TLV,JNB,SA,LY,545,3544.0
SYD,GMP,QF,OZ,645,4543.0
EWR,WAW,AA,LO,495,3717.0
IAH,FRA,UA,LH,605,4550.0
WAW,ORD,AA,LO,615,4071.0
LHR,JFK,CO,VS,460,3002.0
GRU,MIA,RG,UA,490,3577.0
CMN,JFK,DL,AT,455,3141.0
GRU,JFK,UA,RG,575,4170.0
LHR,EWR,GF,AA,485,3010.0
AVI,ZRH,SR,SR,575,4354.0
LHR,LAX,SK,UA,680,4742.0
GRU,ORD,RG,UA,620,4584.0
WAW,JFK,AA,LO,590,3712.0
LHR,YYZ,SQ,AC,495,3091.0
YYZ,FCO,AZ,CP,505,3840.0
LHR,YVR,SK,AC,605,4100.0
GRU,JNB,RG,SA,480,4031.0
YYZ,FRA,SK,AC,445,3437.0
LHR,YYZ,SK,AC,475,3091.0
LHR,ORD,TG,UA,535,3434.0
YYZ,LHR,AY,BA,425,3091.0
IAH,CDG,CO,AF,560,4373.0
LHR,JFK,TW,KU,455,3002.0
LHR,EWR,CO,VS,460,3010.0
LHR,LAX,GF,AA,660,4742.0
YYZ,HNL,UA,AC,610,4045.0
IST,JFK,AA,TK,660,4349.0
NGO,LAX,NH,RG,585,4906.0
GRU,EWR,NW,CO,575,4183.0
LHR,SFO,CO,VS,665,4666.0
MCO,LGW,CO,VS,470,3779.0
GRU,MIA,AA,JJ,490,3577.0
CMN,BAH,AT,GF,420,3033.0
NGO,HNL,UA,NH,400,3494.0
IST,GMP,OZ,TK,590,4296.0
IAH,CDG,AF,CO,555,4373.0
GRU,MAD,JK,RG,610,4549.0
UVF,ORY,IJ,IW,500,3754.0
CMN,AUH,AT,GF,450,3276.0
WAW,ORD,AA,LO,615,4071.0
GIG,MIA,UA,RG,515,3652.0
LHR,JFK,TG,UA,485,3002.0
GRU,IAH,NW,CO,585,4294.0
YYZ,HNL,NZ,AC,600,4045.0
GIG,EWR,NW,CO,600,4219.0
IST,ORD,AA,TK,705,4755.0
IAH,HNL,NW,CS,495,3394.0
YYZ,MUC,SK,AC,480,3598.0
IST,KIX,JL,TK,630,4733.0
LHR,IAD,CO,VS,505,3196.0
LHR,MIA,GF,AA,555,3849.0
GRU,MCO,DL,TR,522,3740.0
YYZ,MUC,LH,AC,480,3598.0
YYZ,LHR,SK,AC,430,3091.0
IAH,GRU,NW,CO,590,4294.0
LHR,YYC,SK,AC,560,3795.0
YYZ,FRA,LH,AC,445,3437.0
IAH,AMS,NW,KL,540,4361.0
NGO,LAX,AA,JL,590,4906.0
YYZ,LHR,SQ,AC,430,3091.0
YYZ,FRA,AC,LH,450,3437.0
LHR,SFO,SK,UA,660,4666.0
ORY,PTP,AF,AF,510,3666.0
PTP,ORY,AF,AF,480,3666.0
FDF,ORY,AF,AF,490,3717.0
ORY,FDF,AF,AF,515,3717.0
KIX,BNE,AN,AN,505,3883.0
LHR,LAX,NZ,NZ,690,4742.0
SYD,KIX,AN,AN,575,4242.0
MXP,JFK,AZ,RD,535,3475.0
FCO,JFK,AZ,RD,565,3723.0
JFK,FCO,AZ,RD,485,3723.0
JFK,MXP,AZ,RD,460,3475.0
MAD,MEX,IB,IB,705,4906.0
MEX,MAD,IB,IB,610,4906.0
JFK,CDG,AF,AF,420,3166.0
CDG,EWR,AF,AF,500,3174.0
CDG,JFK,AF,AF,485,3166.0
EWR,CDG,AF,AF,420,3174.0
CDG,LAX,AF,AF,705,4930.0
LAX,CDG,AF,AF,630,4930.0
AMS,DTW,NW,NW,525,3432.0
DTW,AMS,NW,NW,450,3432.0
JFK,LHR,VS,VS,400,3002.0
IAD,LHR,VS,VS,410,3196.0
SFO,LHR,VS,VS,585,4666.0
EWR,LHR,VS,VS,400,3010.0
LAX,LHR,VS,VS,600,4742.0
LHR,SFO,VS,VS,665,4666.0
LHR,LAX,VS,VS,685,4742.0
LHR,IAD,VS,VS,505,3196.0
LHR,JFK,VS,VS,460,3002.0
LHR,EWR,VS,VS,460,3010.0
BOS,FRA,LH,LH,415,3189.0
FRA,EWR,LH,LH,525,3363.0
HNL,NGO,JL,JL,550,3494.0
IAD,FRA,LH,LH,455,3549.0
ORD,FRA,LH,LH,495,3774.0
LGW,EWR,VS,VS,460,3020.0
LGW,MIA,VS,VS,585,3857.0
LGW,MCO,VS,VS,565,3779.0
NRT,BNE,JL,JL,520,3901.0
LHR,YVR,BA,BA,580,4100.0
YYZ,FRA,LH,LH,450,3437.0
YYZ,AMS,KL,KL,425,3248.0
MCO,LGW,VS,VS,470,3779.0
LHR,DEL,BA,BA,505,3645.0
NGO,HNL,JL,JL,400,3494.0
LHR,MIA,BA,BA,590,3849.0
NGO,HNL,NH,NH,400,3494.0
YVR,LHR,BA,BA,555,4100.0
MIA,MAD,IB,IB,495,3842.0
SEA,NRT,NW,NW,625,4136.0
JFK,FRA,LH,LH,435,3355.0
LHR,SEA,BA,BA,590,4174.0
LHR,BOM,BA,BA,530,3908.0
FUK,HNL,JO,JO,435,3817.0
SEA,LHR,BA,BA,565,4174.0
SYD,NRT,JL,JL,575,4274.0
FRA,JFK,LH,LH,510,3355.0
FRA,PEK,LH,LH,550,4212.0
JNB,FRA,LH,LH,625,4728.0
HNL,MSP,NW,NW,457,3456.0
HNL,NRT,NW,NW,555,3314.0
DEL,FRA,LH,LH,505,3313.0
HNL,KIX,NW,NW,590,3570.0
HNL,NRT,JL,JO,530,3314.0
HNL,NRT,NW,NW,555,3314.0
DEL,LHR,BA,BA,595,3645.0
HNL,FUK,JO,JO,600,3817.0
HNL,NGO,NH,NH,555,3494.0
HKG,FRA,LH,LH,750,4957.0
KIX,LAX,NW,NW,605,4981.0
KIX,BNE,JL,JL,510,3883.0
KIX,HNL,NW,NW,430,3570.0
BOM,LHR,BA,BA,605,3908.0
NRT,HNL,NW,NW,395,3314.0
NRT,HNL,JL,JO,385,3314.0
HAV,MAD,IB,CC,520,4037.0
NRT,LAX,NW,NW,576,4728.0
NRT,SYD,JL,JL,570,4274.0
NRT,SFO,NW,NW,540,4445.0
NRT,SEA,NW,NW,520,4136.0
MAD,MIA,IB,IB,560,3842.0
AMS,MSP,NW,NW,540,3619.0
AMS,YYZ,KL,KL,495,3248.0
MAD,MIA,IB,IB,560,3842.0
MAD,MIA,IB,IB,560,3842.0
LAX,NRT,NW,NW,720,4728.0
GMP,FRA,LH,LH,695,4631.0
MAD,MIA,IB,IB,560,3842.0
MAD,MIA,IB,IB,560,3842.0
LAX,KIX,NW,NW,770,4981.0
MAD,MIA,IB,IB,560,3842.0
MAD,HAV,IB,CC,580,4037.0
FRA,JNB,LH,LH,615,4728.0
SFO,NRT,NW,NW,680,4445.0
FRA,YYZ,LH,LH,515,3437.0
EWR,FRA,LH,LH,445,3363.0
EWR,LGW,VS,VS,400,3020.0
MIA,MAD,IB,IB,495,3842.0
PEK,FRA,LH,LH,610,4212.0
FRA,HKG,LH,LH,665,4957.0
MSP,HNL,NW,NW,517,3456.0
MIA,FRA,LH,LH,525,4204.0
MIA,MAD,IB,IB,495,3842.0
MIA,MAD,IB,IB,495,3842.0
FRA,DEL,LH,LH,435,3313.0
FRA,IAD,LH,LH,530,3549.0
SYD,KIX,JL,JL,570,4242.0
FRA,GMP,LH,LH,620,4631.0
MIA,LGW,VS,VS,475,3857.0
MIA,MAD,IB,IB,495,3842.0
MSP,AMS,NW,NW,490,3619.0
FRA,ORD,LH,LH,560,3774.0
MIA,LHR,BA,BA,510,3849.0
MIA,MAD,IB,IB,495,3842.0
BNE,NRT,JL,JL,530,3901.0
FRA,MIA,LH,LH,610,4204.0
FRA,SFO,LH,LH,690,4955.0
SFO,FRA,LH,LH,630,4955.0
FRA,BOS,LH,LH,490,3189.0
JFK,LHR,BA,BA,425,3002.0
JFK,LHR,BA,BA,425,3002.0
JFK,LHR,BA,BA,415,3002.0
JFK,LHR,BA,BA,415,3002.0
JFK,LHR,BA,BA,415,3002.0
JFK,LHR,BA,BA,405,3002.0
SIN,SYD,BA,BA,450,3422.0
NBO,LGW,BA,BA,535,3707.0
LGW,MIA,BA,BA,585,3857.0
MIA,LGW,BA,BA,490,3857.0
PHX,LGW,BA,BA,590,4599.0
LGW,IAH,BA,BA,620,4214.0
LGW,PHX,BA,BA,665,4599.0
LGW,NBO,BA,BA,515,3707.0
LGW,MCO,BA,BA,575,3779.0
SFO,LHR,BA,BA,615,4666.0
SYD,SIN,BA,BA,470,3422.0
DTW,LHR,BA,BA,450,3278.0
SYD,BKK,BA,BA,560,4085.0
JNB,LHR,BA,BA,675,4936.0
JNB,LHR,BA,BA,670,4936.0
LAX,LHR,BA,BA,615,4742.0
LAX,LHR,BA,BA,620,4742.0
LHR,JFK,BA,BA,475,3002.0
IAH,LGW,BA,BA,525,4214.0
LHR,JNB,BA,BA,655,4936.0
LHR,JFK,BA,BA,480,3002.0
LHR,JFK,BA,BA,480,3002.0
LHR,LAX,BA,BA,680,4742.0
LHR,JFK,BA,BA,485,3002.0
LHR,LAX,BA,BA,680,4742.0
LHR,SFO,BA,BA,670,4666.0
LHR,JNB,BA,BA,655,4936.0
LHR,JFK,BA,BA,475,3002.0
LHR,DTW,BA,BA,515,3278.0
MCO,LGW,BA,BA,480,3779.0
LHR,JFK,BA,BA,485,3002.0
JFK,FRA,SQ,SQ,455,3355.0
SIN,AKL,SQ,SQ,580,4562.0
NRT,LAX,SQ,SQ,580,4728.0
AKL,SIN,SQ,SQ,605,4562.0
LAX,NRT,SQ,SQ,705,4728.0
SYD,SIN,SQ,SQ,460,3422.0
FRA,JFK,SQ,SQ,515,3355.0
BKK,FRA,TG,TG,710,4873.0
FRA,BKK,TG,TG,610,4873.0
BKK,SYD,TG,TG,560,4085.0
SYD,BKK,TG,TG,560,4085.0
MEL,BKK,TG,TG,550,3987.0
LAX,NRT,NH,NH,690,4728.0
BKK,SYD,TG,TG,550,4085.0
NRT,LAX,NH,NH,575,4728.0
SYD,HKG,CX,CX,550,4025.0
FRA,HKG,CX,CX,660,4957.0
HKG,SYD,CX,CX,530,4025.0
HKG,FRA,CX,CX,760,4957.0
SYD,GMP,KE,KE,635,4543.0
NRT,LAX,KE,KE,575,4728.0
GMP,SYD,KE,KE,605,4543.0
LAX,NRT,KE,KE,700,4728.0
AMS,BKK,CI,CI,685,4982.0
BKK,AMS,CI,CI,810,4982.0
CDG,MIA,AF,AF,595,3996.0
MIA,CDG,AF,AF,510,3996.0
JNB,SID,SA,SA,540,3969.0
KIX,SFO,UA,UA,575,4697.0
JNB,LHR,SA,SA,680,4936.0
LHR,SFO,UA,UA,660,4666.0
LHR,JNB,SA,SA,650,4936.0
NRT,HNL,UA,UA,380,3314.0
NRT,SFO,UA,UA,545,4445.0
NRT,LAX,UA,UA,570,4728.0
NRT,SFO,UA,UA,545,4445.0
SFO,NRT,UA,UA,655,4445.0
SFO,SEL,UA,UA,750,4897.0
SFO,KIX,UA,UA,710,4697.0
SFO,LHR,UA,UA,610,4666.0
ORD,FRA,UA,UA,490,3774.0
SEL,SFO,UA,UA,615,4897.0
LAX,NRT,UA,UA,700,4728.0
SFO,NRT,UA,UA,655,4445.0
HNL,NRT,UA,UA,535,3314.0
SIN,MEL,QF,QF,425,3282.0
HKG,SYD,QF,QF,540,4025.0
SYD,HKG,QF,QF,530,4025.0
MEL,KUL,MH,MH,470,3434.0
KUL,SYD,MH,MH,475,3579.0
JFK,MAD,IB,IB,430,3118.0
HNL,KIX,JL,JL,565,3570.0
KIX,HNL,JL,JL,410,3570.0
GRU,MAD,AR,AR,576,4549.0
MAD,GRU,AR,AR,615,4549.0
MAD,JFK,IB,IB,485,3118.0
MAD,MIA,IB,IB,560,3842.0
FRA,PVG,LH,LH,620,4795.0
MIA,EZE,AR,AR,515,3885.0
MIA,MAD,IB,IB,495,3842.0
PVG,FRA,LH,LH,695,4795.0
NRT,HNL,NW,NW,395,3314.0
IAD,LHR,BA,BA,435,3196.0
LHR,IAD,BA,BA,505,3196.0
FRA,QZX,SA,SA,59,3062.0
FRA,JNB,SA,SA,625,4728.0
JNB,ZRH,SA,SA,605,4584.0
JNB,FRA,SA,SA,630,4728.0
ORY,PTP,IJ,IJ,515,3666.0
PTP,ORY,IJ,IJ,480,3666.0
TLV,JFK,LY,LY,705,4936.0
HEL,JFK,AY,AY,520,3581.0
JFK,HEL,AY,AY,475,3581.0
HKG,SYD,AN,AN,530,4025.0
SYD,HKG,AN,AN,535,4025.0
HNL,NRT,JL,JL,530,3314.0
NRT,SFO,JL,JL,535,4445.0
SFO,NRT,JL,JL,660,4445.0
LAX,NRT,JL,JL,700,4728.0
KIX,LAX,JL,JL,595,4981.0
LAX,KIX,JL,JL,750,4981.0
CGK,NRT,JL,JL,410,3178.0
NRT,CGK,JL,JL,450,3178.0
NRT,LAX,JL,JL,570,4728.0
NRT,HNL,JL,JL,385,3314.0
GMP,HNL,KE,KE,460,3959.0
HNL,GMP,KE,KE,640,3959.0
HNL,NRT,JL,JO,530,3314.0
LHR,JNB,SA,SA,650,4936.0
AMS,NBO,KL,KL,490,3632.0
NBO,AMS,KL,KL,515,3632.0
MEM,AMS,KL,KL,510,3954.0
AMS,CUR,KL,KL,595,4251.0
AMS,MEM,KL,KL,595,3954.0
AMS,AUA,KL,KL,610,4279.0
AUA,AMS,KL,KL,550,4279.0
YYZ,LHR,AC,AC,410,3091.0
FRA,YYZ,AC,AC,510,3437.0
YYZ,FRA,AC,AC,445,3437.0
SYD,BKK,QF,QF,540,4085.0
HNL,HND,CI,CI,550,3342.0
ANC,TPE,CI,CI,620,4070.0
HND,HNL,CI,CI,390,3342.0
CGK,NRT,GA,GA,425,3178.0
NRT,CGK,GA,GA,470,3178.0
CDG,PHL,US,US,530,3247.0
PHL,CDG,US,US,450,3247.0
PHL,FRA,US,US,465,3436.0
LGW,CLT,US,US,565,3481.0
LGW,PHL,US,US,515,3093.0
FRA,PIT,US,US,570,3585.0
PIT,FRA,US,US,470,3585.0
FCO,PHL,US,US,610,3804.0
PHL,FCO,US,US,525,3804.0
BHX,DXB,EK,EK,420,3046.0
DXB,BHX,EK,EK,475,3046.0
DXB,MAN,EK,EK,485,3072.0
MAN,DXB,EK,EK,425,3072.0
JNB,DXB,EK,EK,490,3485.0
CUR,AMS,KL,LM,545,4251.0
BKK,CPH,TG,TG,705,4678.0
CPH,BKK,TG,TG,620,4678.0
JFK,LHR,VS,VS,400,3002.0
LHR,JFK,VS,VS,460,3002.0
GUM,HNL,CO,CS,435,3298.0
HNL,GUM,CO,CS,455,3298.0
IAH,HNL,CO,CO,495,3394.0
EWR,MXP,CO,CO,480,3483.0
EWR,MAD,CO,CO,440,3129.0
EWR,HNL,CO,CO,640,4313.0
HNL,EWR,CO,CO,555,4313.0
HNL,IAH,CO,CO,450,3394.0
AKL,HKG,CX,CX,670,4979.0
HKG,AKL,CX,CX,660,4979.0
ANC,HKG,CX,CX,720,4418.0
SYD,HKG,CX,CX,540,4025.0
HKG,SYD,CX,CX,550,4025.0
ZRH,JNB,SA,SA,610,4584.0
MIA,GRU,RG,RG,465,3577.0
GRU,JFK,RG,RG,575,4170.0
GRU,MIA,RG,RG,480,3577.0
JFK,GRU,RG,RG,510,4170.0
NGO,CNS,QF,QF,425,3176.0
CNS,NRT,QF,QF,440,3207.0
HNL,NRT,JL,JL,530,3314.0
LGW,MCO,VS,VS,565,3779.0
MCO,LGW,VS,VS,470,3779.0
YVR,NRT,JL,JL,595,4054.0
FRA,BOM,LH,LH,475,3558.0
JNB,PER,SA,SA,555,4493.0
BOM,FRA,LH,LH,555,3558.0
CDG,HAV,AF,AF,615,4201.0
BGI,LGW,VS,VS,485,3664.0
SYD,NRT,QF,QF,595,4274.0
NRT,CNS,QF,QF,435,3207.0
NRT,HNL,JL,JL,385,3314.0
NRT,YVR,JL,JL,510,4054.0
NRT,SYD,QF,QF,565,4274.0
LGW,EWR,CO,CO,480,3020.0
CDG,EWR,CO,CO,515,3174.0
EWR,CDG,CO,CO,440,3174.0
EWR,LGW,CO,CO,400,3020.0
IAH,LGW,CO,CO,530,4214.0
LGW,IAH,CO,CO,630,4214.0
LGW,IAH,CO,CO,630,4214.0
CDG,IAH,CO,CO,645,4373.0
IAH,CDG,CO,CO,555,4373.0
BKK,ZRH,TG,TG,720,4897.0
ZRH,BKK,TG,TG,625,4897.0
TLV,EWR,CO,CO,745,4945.0
IAH,LGW,CO,CO,540,4214.0
EWR,TLV,CO,CO,630,4945.0
FRA,EWR,CO,CO,530,3363.0
EWR,FRA,CO,CO,465,3363.0
BKK,SYD,BA,BA,540,4085.0
LHR,SFO,BA,BA,670,4666.0
DUB,ORD,EI,EI,500,3191.0
ORD,DUB,EI,EI,445,3191.0
BNE,KUL,MH,MH,480,3491.0
KUL,BNE,MH,MH,480,3491.0
AKL,KUL,MH,MH,655,4720.0
KUL,AKL,MH,MH,630,4720.0
DFW,HNL,DL,DL,490,3290.0
ATL,HNL,DL,DL,575,3911.0
HNL,DFW,DL,DL,425,3290.0
HNL,ATL,DL,DL,500,3911.0
HAV,MAD,UX,UX,550,4037.0
MAD,HAV,UX,UX,600,4037.0
IST,JFK,TK,TK,660,4349.0
JFK,IST,TK,TK,565,4349.0
BOS,AMS,NW,NW,410,3007.0
JFK,CDG,AF,AF,415,3166.0
AMS,IAD,NW,NW,530,3366.0
IAD,AMS,NW,NW,455,3366.0
AMS,DEL,NW,NW,485,3441.0
ORD,AMS,KL,KL,470,3582.0
LGW,MSP,NW,NW,545,3498.0
DTW,FRA,NW,NW,485,3622.0
DTW,AMS,NW,NW,465,3432.0
MSP,AMS,NW,NW,495,3619.0
AMS,BOM,NW,NW,505,3713.0
AMS,ORD,KL,KL,530,3582.0
HNL,DTW,NW,NW,516,3887.0
CTS,HNL,JO,JL,400,3261.0
DEL,AMS,NW,NW,595,3441.0
HNL,CTS,JO,JL,520,3261.0
SEA,AMS,NW,NW,585,4250.0
FCO,DTW,NW,NW,615,4029.0
JFK,AMS,KL,KL,415,3173.0
JFK,CDG,AF,AF,420,3166.0
IAH,AMS,KL,KL,540,4361.0
PEK,CDG,AF,AF,650,4425.0
DTW,CDG,NW,NW,485,3452.0
FRA,DTW,NW,NW,550,3622.0
DTW,AMS,NW,NW,465,3432.0
DTW,FCO,NW,NW,530,4029.0
DTW,AMS,NW,NW,465,3432.0
MSP,LGW,NW,NW,490,3498.0
DTW,HNL,NW,NW,585,3887.0
DTW,LGW,NW,NW,460,3289.0
AMS,BKK,KL,KL,640,4982.0
MEX,CDG,AF,AF,610,4988.0
MEX,AMS,KL,KL,610,4992.0
BKK,AMS,KL,KL,720,4982.0
AMS,DTW,NW,NW,530,3432.0
AMS,MSP,NW,NW,560,3619.0
AMS,DTW,NW,NW,525,3432.0
AMS,DTW,NW,NW,530,3432.0
AMS,BOS,NW,NW,480,3007.0
AMS,SEA,NW,NW,630,4250.0
AMS,IAH,KL,KL,630,4361.0
AMS,MEX,KL,KL,715,4992.0
BOM,AMS,NW,NW,605,3713.0
CDG,PEK,AF,AF,595,4425.0
CDG,JFK,AF,AF,480,3166.0
CDG,JFK,AF,AF,500,3166.0
CDG,DTW,NW,NW,540,3452.0
CDG,MEX,AF,AF,735,4988.0
AMS,JFK,KL,KL,490,3173.0
LGW,DTW,NW,NW,520,3289.0
NRT,SFO,NH,NH,550,4445.0
SFO,NRT,NH,NH,675,4445.0
FRA,GMP,KE,KE,630,4631.0
GMP,LHR,KE,KE,755,4803.0
GMP,FRA,KE,KE,715,4631.0
LHR,GMP,KE,KE,660,4803.0
BRU,JFK,SN,SN,510,3191.0
JFK,BRU,SN,SN,435,3191.0
MAN,ATL,DL,DL,550,3566.0
LGW,ATL,DL,DL,575,3675.0
LGW,ATL,DL,DL,555,3675.0
ATL,CDG,DL,DL,505,3828.0
ATL,MAN,DL,DL,460,3566.0
ATL,LGW,DL,DL,485,3675.0
ATL,CDG,DL,DL,490,3828.0
ATL,LGW,DL,DL,475,3675.0
CDG,ATL,DL,DL,590,3828.0
CDG,ATL,DL,DL,580,3828.0
JFK,LHR,AA,AA,430,3002.0
JFK,LHR,AA,AA,425,3002.0
