product_category,customer_age,region,sales_rep,quarter,sales_amount,profit_margin,units_sold,discount_rate,customer_satisfaction,sale_date,profit_amount,month
Clothing,18,North,Charlie,Q4,172.9008697534052,0.4042451984265954,8,0.24839476315793024,3.2661820219192377,2023-07-14,69.89434640159621,2023-07
Electronics,55,South,Eve,Q2,900.0,0.18867150517811498,20,0.1145982571179843,3.3250836990909978,2023-09-08,169.8043546603035,2023-09
Clothing,32,East,Eve,Q2,103.50185353822083,0.1728413475751464,4,0.1948807186187291,4.7817038528651,2023-10-30,17.889399842071523,2023-10
Sports,51,South,Diana,Q1,217.09101452129997,0.2276146546664938,5,0.11097815146901814,3.9100591699120546,2023-02-17,49.413096301464485,2023-02
Books,52,West,Eve,Q2,184.13914362165536,0.18824221567207056,6,0.31942234082734206,4.537139054232157,2023-08-23,34.66276038729802,2023-08
Electronics,66,East,Alice,Q1,344.85975842305214,0.3479668211630311,8,0.22218069035639476,5.0,2023-05-01,119.9997538855203,2023-05
Clothing,42,North,Eve,Q2,151.29810297765454,0.235311000089457,5,0.12746107930154144,2.9770234319047946,2023-11-16,35.60210792330954,2023-11
Electronics,41,North,Diana,Q2,162.63724145672262,0.29859948406493786,8,0.08359739102253624,3.180933427400548,2023-02-19,48.5633963887221,2023-02
Electronics,29,North,Charlie,Q2,454.83973307788096,0.4236648341731331,15,0.13535029924097017,3.2071799614280505,2023-02-10,192.69960008979257,2023-02
Books,35,North,Charlie,Q1,74.99185125860787,0.3878822897771309,5,0.19858381884254625,4.52729338964606,2023-01-22,29.088010980814836,2023-01
Sports,32,South,Eve,Q4,130.9840119762115,0.2682271362631159,5,0.27861044403822016,4.103584116981423,2023-07-01,35.133466428632886,2023-07
Electronics,61,South,Bob,Q2,554.7900517516399,0.21979378299581803,14,0.255458701627516,2.636313930356391,2023-01-05,121.9394042429386,2023-01
Clothing,33,North,Charlie,Q1,189.84934927343983,0.33063171649688705,8,0.20505831182189138,1.8571982214507408,2023-05-25,62.77021622609445,2023-05
Home,44,North,Eve,Q1,214.9371848670597,0.35511871621800434,5,0.16678456478284281,2.9400609978629975,2023-12-23,76.32821715750211,2023-12
Electronics,25,North,Diana,Q2,215.5447043939035,0.2210718109427609,4,0.14479038490797352,3.622413622789617,2023-03-19,47.65085813948232,2023-03
Electronics,63,South,Eve,Q2,394.92528419758986,0.29810697951390713,15,0.17640410829927478,1.015083736488274,2023-08-19,117.72998360581488,2023-08
Books,42,North,Charlie,Q4,184.16199489171532,0.21186447579543355,6,0.09796202343346791,1.6940600320757357,2023-10-24,39.017384509174576,2023-10
Sports,34,North,Diana,Q1,164.81214602324243,0.3457961548009821,9,0.14154353545675583,3.760077027464664,2023-12-14,56.9914063593352,2023-12
Home,46,West,Eve,Q1,267.0410802502539,0.17144876763602873,7,0.19950737891941936,3.1819301496020986,2023-07-28,45.78386411709988,2023-07
Clothing,70,West,Alice,Q3,225.77296958132501,0.4170236994696491,8,0.09514012284076218,3.2371008207109404,2023-06-12,94.15267901505271,2023-06
Home,25,North,Diana,Q1,266.5599403105906,0.3610673299949631,11,0.20226926625519998,3.7617358108708494,2023-06-17,96.24608593156168,2023-06
Clothing,32,East,Alice,Q4,72.58391683000147,0.15551797769712364,5,0.11167730052691424,3.4711195742830205,2023-10-05,11.288103958738045,2023-10
Sports,44,North,Bob,Q3,114.8877154333052,0.29992586990158776,4,0.2804550657219418,4.311150201178751,2023-08-25,34.45779799234013,2023-08
Clothing,63,West,Diana,Q3,222.26258252311715,0.21828623647322914,11,0.10187259047249178,5.0,2023-06-25,48.516862647791754,2023-06
Books,67,East,Alice,Q3,233.97934551122262,0.22882184561749086,10,0.2271788609428791,2.3598488136004887,2023-02-22,53.53958567625053,2023-02
Books,69,East,Charlie,Q2,205.76067222982653,0.2917682821174734,9,0.1681206043135717,3.521394732322406,2023-12-15,60.034437863833006,2023-12
Books,24,North,Charlie,Q2,111.13867705588717,0.22576050002652015,2,0.09626859556948739,4.372042147926051,2023-01-10,25.09072330442303,2023-01
Books,20,West,Bob,Q1,133.95774981726638,0.3209172611987549,5,0.29050010571095475,3.0579477167096494,2023-05-26,42.98935418770514,2023-05
Home,46,West,Diana,Q3,160.3261624538461,0.3163723269599474,4,0.1969771993844867,4.430089403317167,2023-08-15,50.72276108808184,2023-08
Sports,61,East,Diana,Q4,205.63906449910945,0.3081139819953588,9,0.09861943012020033,3.3357032305058647,2023-08-24,63.360271016621034,2023-08
Clothing,70,North,Diana,Q2,251.89522465492425,0.2984396377167308,8,0.15394424048262242,3.654843788808022,2023-08-30,75.17551958859012,2023-08
Clothing,41,South,Bob,Q4,133.29981889443508,0.2827854628755986,11,0.25647158025243894,4.264590419700567,2023-11-01,37.69525098729628,2023-11
Books,20,South,Diana,Q4,84.23138336810109,0.29331084048623873,4,0.10086420222872441,3.1688553198290133,2023-03-12,24.70597785101632,2023-03
Books,37,West,Charlie,Q2,133.13484474515806,0.2963934189393345,6,0.22203801888110186,3.411483713721112,2023-06-07,39.46029181397489,2023-06
Electronics,63,South,Alice,Q2,271.95691307774393,0.12505007814558097,7,0.10999820053238374,3.591406501231439,2023-01-19,34.00823323260285,2023-01
Sports,32,West,Charlie,Q2,156.9371901660055,0.1969291108904795,6,0.18162476023935584,4.731301146528407,2023-02-24,30.905501325041566,2023-02
Home,42,West,Charlie,Q2,141.03926938848937,0.23855512628063102,8,0.19286783633022261,4.721707928619878,2023-08-03,33.64564071949902,2023-08
Clothing,47,West,Alice,Q3,181.84174264465344,0.1419367281720242,12,0.16105446851793515,3.1234563348999305,2023-07-28,25.810021996081357,2023-07
Electronics,31,South,Charlie,Q3,386.93946410877385,0.24792025066652243,11,0.1412296620823065,3.9428047755436335,2023-01-21,95.93012893461707,2023-01
Electronics,24,West,Bob,Q3,485.90978631146345,0.37288041658588933,13,0.35298026099843416,5.0,2023-10-09,181.18624354297896,2023-10
Clothing,34,East,Alice,Q3,214.11665646432766,0.3801352293407674,9,0.2131122666411056,1.9626505795681242,2023-09-06,81.3932843107455,2023-09
Home,61,North,Charlie,Q1,221.77875746080076,0.35917009152039,6,0.22952062793747938,4.289556187882955,2023-01-28,79.65629661447419,2023-01
Electronics,37,North,Eve,Q3,188.2092271384562,0.35821695470972437,8,0.27166064874889306,5.0,2023-10-23,67.41973619380859,2023-10
Electronics,53,West,Charlie,Q2,341.73540063277767,0.43722364247707046,10,0.18343807738686918,4.0353773702722835,2023-07-30,149.41479662802402,2023-07
Sports,26,North,Bob,Q4,98.36104963270273,0.367509106574269,7,0.23143548492848154,1.7286580869190933,2023-10-12,36.14858147222191,2023-10
Home,55,South,Diana,Q3,260.34011208487743,0.3040508549430677,9,0.06554821122328011,3.8293633477153564,2023-01-20,79.15663365538106,2023-01
Electronics,65,South,Charlie,Q1,271.3516109790337,0.11488682445310762,9,0.14482842060236756,3.527224090958707,2023-01-20,31.174724895616194,2023-01
Home,74,North,Diana,Q2,265.5724483049338,0.4066255035485014,7,0.06929883098480027,4.8996712094721415,2023-11-26,107.98853052060207,2023-11
Clothing,39,South,Eve,Q4,126.2449726695006,0.261879788024445,7,0.17359472592887468,2.470072439866824,2023-04-30,33.06100668184067,2023-04
Books,71,North,Charlie,Q4,219.8292804244284,0.2936172523653858,9,0.1938237813066589,5.0,2023-04-07,64.54566930768055,2023-04
Electronics,70,North,Alice,Q3,519.170568287029,0.2737889500745409,13,0.19570124496057034,4.088799468597351,2023-04-30,142.1431648009084,2023-04
Sports,70,North,Diana,Q4,292.04141633777033,0.2561123650664604,6,0.16431767538944267,3.301575588495579,2023-01-25,74.79541783562519,2023-01
Clothing,19,West,Eve,Q3,110.3626409827906,0.36054215026887165,5,0.1414246177385537,3.6339742620256503,2023-06-02,39.79038388928682,2023-06
Home,41,North,Alice,Q3,194.85341468099878,0.2977312856594101,10,0.18445646594015025,3.6543414096746374,2023-09-02,58.01395766809994,2023-09
Clothing,25,West,Alice,Q2,142.19442889964853,0.21906571529038016,8,0.20719287187068547,3.4574104105568773,2023-09-17,31.14992427720861,2023-09
Electronics,28,North,Alice,Q2,231.89592179166914,0.23827625562159083,8,0.137288243572233,2.58938086111445,2023-01-04,55.25529193843619,2023-01
Home,30,North,Alice,Q1,152.3757105813792,0.31364790355702854,4,0.20988750137877693,5.0,2023-05-23,47.792322176862115,2023-05
Books,34,North,Charlie,Q2,41.58496602787088,0.27123122366257735,7,0.2237900130050104,4.722830865043798,2023-10-09,11.279141221706126,2023-10
Clothing,25,South,Charlie,Q2,64.04544670039172,0.18297955580002762,4,0.11677045287435159,2.724927511175928,2023-12-01,11.719007388252022,2023-12
Electronics,38,West,Charlie,Q3,218.65611171213513,0.1494275224579624,6,0.2895868093203935,2.2528429537141226,2023-12-12,32.67324104343581,2023-12
Sports,35,West,Eve,Q2,101.87677528253008,0.3367485887603598,5,0.16421762179250213,5.0,2023-08-08,34.30686030384831,2023-08
Home,47,North,Eve,Q3,155.04101944747893,0.2889581379640187,9,0.24787099739127616,4.49246104437835,2023-11-23,44.800364287586724,2023-11
Clothing,35,North,Eve,Q3,95.91067194556585,0.21318090743807838,3,0.2460611000199292,1.432608754330936,2023-06-09,20.446324078351577,2023-06
Clothing,63,South,Bob,Q2,167.90580593035293,0.20830110869336935,6,0.18879940491950126,5.0,2023-03-17,34.97496553134622,2023-03
Books,64,South,Eve,Q1,191.80013161364826,0.2739305644772494,5,0.2089489742253021,1.9862079337089558,2023-04-09,52.539918319737396,2023-04
Books,48,South,Charlie,Q1,150.34503238959883,0.23230726972826496,7,0.22544581552696047,3.676981583669812,2023-06-29,34.92624399163527,2023-06
Sports,55,West,Charlie,Q4,267.01661187379534,0.2752794998216488,6,0.11826933460076498,4.564441867900324,2023-05-07,73.50419936068971,2023-05
Sports,49,West,Bob,Q4,221.45891321910653,0.2634038606392248,6,0.2549808079923156,4.0706049396649275,2023-02-01,58.33313271487971,2023-02
Electronics,28,West,Bob,Q2,307.57764104161123,0.1578515378847135,11,0.29963365271844833,2.9811452677882273,2023-09-22,48.551603657370705,2023-09
Electronics,62,North,Eve,Q1,485.24835564165454,0.37588068346108244,12,0.25286202998935525,4.136201867678155,2023-11-30,182.3954835669515,2023-11
Sports,42,West,Diana,Q3,250.05787826324305,0.1233403071694454,8,0.10014634878576809,4.481493719866171,2023-01-13,30.84221551512818,2023-01
Sports,50,East,Bob,Q4,263.6073264020523,0.31692292596891536,9,0.32721846079544104,3.625418192373692,2023-12-18,83.54320519018133,2023-12
Home,55,East,Alice,Q3,272.83885504632156,0.32924567371963565,8,0.21527610291756663,3.900213652938714,2023-12-05,89.83101264662015,2023-12
Books,58,South,Charlie,Q4,189.68542423825355,0.2124125036976654,10,0.19206139819712,3.0949205042382855,2023-07-21,40.29155587740126,2023-07
Electronics,25,West,Alice,Q2,290.5781100149137,0.28827380190444457,9,0.11705242783664455,5.0,2023-01-18,83.76605652420713,2023-01
Books,28,East,Charlie,Q1,68.89324131765788,0.25782916246078236,4,0.1217074088983982,4.734523631240284,2023-04-03,17.762686708140297,2023-04
Books,39,South,Charlie,Q4,110.0248122023489,0.2592396162472892,5,0.1988772830724557,4.666012604100592,2023-10-07,28.52279009301699,2023-10
Sports,68,West,Bob,Q1,201.43723447638456,0.33943380348151236,6,0.3232256285528415,4.1504279100260515,2023-12-24,68.37460666111645,2023-12
Home,41,North,Bob,Q3,369.82110605237415,0.2366298858891731,10,0.24264236671114048,4.959230596890342,2023-11-12,87.51072612458108,2023-11
Clothing,58,East,Alice,Q2,272.0445406305191,0.33391718871618425,9,0.1070459078129389,2.423617680583016,2023-03-01,90.8403482129287,2023-03
Home,34,North,Charlie,Q1,266.81856595513125,0.4353918401910489,8,0.22124619425879977,3.724487357985149,2023-08-02,116.17062642834134,2023-08
Home,29,West,Alice,Q2,87.12751170428893,0.2811652210027489,5,0.15872562480919628,3.9454696039755763,2023-04-10,24.497226083755987,2023-04
Books,74,East,Diana,Q1,223.22280707155105,0.23975166204628703,7,0.14579524935992993,3.953738947086576,2023-01-01,53.51803900204204,2023-01
Home,63,West,Alice,Q3,296.53300196895435,0.44105862712684285,8,0.12373606645150548,5.0,2023-02-12,130.7884387462284,2023-02
Electronics,49,North,Eve,Q3,238.78238863623793,0.30709649912358056,10,0.1815074394281367,3.609904131985997,2023-11-07,73.32923560255492,2023-11
Books,32,East,Alice,Q2,136.3682841366873,0.29852239230423017,7,0.12350021681634346,1.9606955763442986,2023-06-17,40.70898641490689,2023-06
Electronics,33,North,Eve,Q3,327.1098939620446,0.32018993676268853,7,0.22495845614089177,3.2841235130933653,2023-07-11,104.73729626215682,2023-07
Clothing,71,West,Eve,Q4,255.56859939940483,0.29582906620794247,7,0.1830302159784444,2.133709709784853,2023-02-03,75.60462011239765,2023-02
Books,39,West,Eve,Q1,170.94479232997367,0.23289000436408117,8,0.22962121814855788,3.9152830025082297,2023-02-03,39.811333431744515,2023-02
Clothing,45,North,Diana,Q3,173.8250370447425,0.3151992688563337,6,0.08893141895290146,2.5014087786855677,2023-06-25,54.789524585427955,2023-06
Books,37,East,Alice,Q4,222.1864104836182,0.3561746994749416,5,0.17487507843173614,1.9903304933715986,2023-07-15,79.13717798141873,2023-07
Sports,50,North,Alice,Q2,213.82106639208138,0.2701279183012195,5,0.18518905851580472,3.5485645323683745,2023-06-07,57.75903955343979,2023-06
Home,27,West,Diana,Q4,127.10155050877245,0.22640048182986436,5,0.13657714748044059,5.0,2023-09-02,28.775852276508925,2023-09
Sports,57,North,Charlie,Q2,209.98243861499557,0.2766332419625079,6,0.22585217233797528,5.0,2023-12-06,58.088122749259526,2023-12
Clothing,49,West,Bob,Q2,140.67685687196592,0.17217817456126538,8,0.2259271753935405,4.7061622633386815,2023-12-12,24.221484419231494,2023-12
Home,67,North,Alice,Q1,207.9118358489405,0.24537284305187457,7,0.1846321066459173,4.7496677196516774,2023-12-01,51.015918266389185,2023-12
Books,50,East,Bob,Q1,205.66857356455253,0.22211360610879236,11,0.261667265642049,1.8590445951701597,2023-03-12,45.68178853767421,2023-03
Home,19,East,Diana,Q4,266.03725999610975,0.27995819810655775,10,0.07951330766215284,5.0,2023-11-23,74.4793119377167,2023-11
Electronics,50,North,Charlie,Q1,464.15789227786263,0.3668916524564614,12,0.08464839893194581,3.694286118662173,2023-04-24,170.29565609853321,2023-04
Home,50,North,Charlie,Q1,247.6512260209264,0.41629712775035776,11,0.0953419935763346,3.885936653363424,2023-10-12,103.09649407636633,2023-10
Electronics,58,East,Charlie,Q1,355.7159493638757,0.28457508937534914,11,0.06958192485457,3.799152926391952,2023-05-23,101.2278980824621,2023-05
Home,30,West,Diana,Q4,87.63867125006612,0.29651758011429663,4,0.14130646387842022,4.860041751579091,2023-04-07,25.986406723501986,2023-04
Electronics,47,East,Eve,Q3,211.7328873997331,0.2994715044726156,5,0.18376154891290897,4.099123396708833,2023-11-05,63.40796633592899,2023-11
Clothing,50,West,Eve,Q1,205.95984792262988,0.09252488358346732,7,0.20436061695252625,2.165319148870466,2023-11-16,19.056410951909964,2023-11
Sports,30,North,Bob,Q1,97.75076412769161,0.20816872705117806,4,0.2409799208268991,3.5569598059552088,2023-07-31,20.34865213674152,2023-07
Books,69,North,Eve,Q4,191.01564353948717,0.3609011432931792,8,0.2290835036444397,3.0979524292988923,2023-11-13,68.93776414028329,2023-11
Home,43,West,Eve,Q3,163.55466366600092,0.32867881375356633,9,0.23054562002239015,5.0,2023-07-04,53.7569528376047,2023-07
Sports,39,North,Charlie,Q1,444.039717801487,0.3668486420095976,11,0.1821450416867887,4.463267527803608,2023-07-24,162.89536747380043,2023-07
Books,56,West,Charlie,Q2,135.7680833804392,0.2457750412429289,6,0.18517102232970323,3.807442714279046,2023-12-30,33.368406292300854,2023-12
Books,19,South,Bob,Q4,30.0,0.07041324315192203,3,0.25716823441891684,5.0,2023-08-04,2.112397294557661,2023-08
Electronics,55,East,Alice,Q1,338.09818225476266,0.1977180011456662,13,0.21958914759169368,3.9899265202828946,2023-09-03,66.84809678639482,2023-09
Clothing,56,South,Bob,Q1,246.56292231022007,0.15995937234822707,6,0.14977007255862781,3.137836415690607,2023-08-27,39.440050297087474,2023-08
Clothing,43,West,Bob,Q2,186.97070639211086,0.31030148632725696,12,0.21647395525257257,2.8733356245253225,2023-10-20,58.01728809312916,2023-10
Sports,63,East,Diana,Q2,268.32539389371647,0.2514103122866723,8,0.1632630646761728,3.919255049278162,2023-01-08,67.45977107326361,2023-01
Clothing,67,West,Diana,Q4,327.8096935974572,0.3952320406504335,13,0.17539512491375492,4.780752814705846,2023-03-19,129.56089414551636,2023-03
Home,32,East,Bob,Q4,183.6879033634501,0.39741106702886064,5,0.27136000417591527,5.0,2023-11-20,72.99960567596294,2023-11
Clothing,51,East,Bob,Q2,172.31500696840632,0.41389587569766906,7,0.24079364957477312,5.0,2023-10-04,71.32047070503847,2023-10
Sports,59,East,Bob,Q4,495.63859262989394,0.20667896050854226,11,0.34307798538363976,2.0955668145396738,2023-07-21,102.43806911266331,2023-07
Clothing,72,East,Eve,Q2,297.5841495199024,0.3192712969713257,6,0.20889058749618877,3.3655137437354523,2023-08-02,95.01007737532815,2023-08
Home,61,West,Diana,Q1,281.42291095145555,0.22179807288497044,6,0.12153929950881481,2.369951958459509,2023-04-04,62.41905931471148,2023-04
Electronics,66,East,Bob,Q2,393.0597367583276,0.3062297454586632,12,0.31658926565214784,5.0,2023-03-16,120.36658313755183,2023-03
Sports,57,East,Charlie,Q2,325.13605360801307,0.21555090058048318,11,0.20377755673618408,2.3609492246336212,2023-06-06,70.08336916639148,2023-06
Electronics,28,South,Charlie,Q3,291.44107907568923,0.32809250940411644,10,0.22699151110945953,2.4688004269243278,2023-06-02,95.61963497738641,2023-06
Electronics,20,North,Eve,Q2,158.6685556957905,0.23704547598368914,5,0.2528486166699788,3.7100142578313795,2023-05-22,37.61166330855315,2023-05
Electronics,23,North,Eve,Q2,266.0328385456927,0.14422087802631217,8,0.18137641888049516,3.9103965810865224,2023-03-19,38.36748955889195,2023-03
Books,26,South,Alice,Q3,56.410099056265544,0.3927024652594529,4,0.23838659061819642,4.212684499837016,2023-11-18,22.152384964925417,2023-11
Books,23,South,Alice,Q4,79.70904095546773,0.2653997343654344,6,0.026893994453696862,3.73434112700637,2023-07-01,21.154758296104667,2023-07
Electronics,26,West,Alice,Q3,180.59212770475537,0.17446985884654975,11,0.051017154609637044,3.891023678646931,2023-07-14,31.507883029446756,2023-07
Sports,56,West,Eve,Q1,204.95412768908392,0.24701831079446904,4,0.16598926888638485,4.058325166343343,2023-06-07,50.62742241211142,2023-06
Home,48,West,Eve,Q3,170.47528637466885,0.21385143242264926,6,0.17883197218626218,4.930959339587134,2023-05-26,36.456384183884275,2023-05
Home,49,South,Eve,Q1,257.33022489338475,0.23045931574435521,9,0.21813123457177422,4.019805624802959,2023-02-23,59.304147549270496,2023-02
Clothing,58,South,Charlie,Q4,249.88688820546287,0.29422246687318565,9,0.1455277731245329,2.6563824834345278,2023-12-22,73.52233668707524,2023-12
Sports,67,East,Eve,Q3,192.30349772978764,0.3316623274322904,7,0.19940408050135883,2.9886735876948407,2023-10-04,63.77982563043154,2023-10
Books,29,West,Charlie,Q3,73.08151637176428,0.28029832164068114,4,0.1697428663716104,3.0402072198542536,2023-11-05,20.484626381961487,2023-11
Electronics,25,West,Alice,Q4,244.59752395467058,0.2604202490647607,8,0.2502232531969871,5.0,2023-03-24,63.69814810889908,2023-03
Clothing,25,West,Alice,Q1,136.73731767717607,0.34629366060224087,5,0.10975121703749455,1.9194111677352494,2023-06-05,47.3512662793608,2023-06
Home,67,North,Alice,Q3,329.57372955145576,0.1459633425330485,9,0.06584777217191759,4.804920868773348,2023-01-04,48.10568317641342,2023-01
Books,45,East,Bob,Q1,200.6105548627477,0.22008538453916496,8,0.30595001162700525,3.213883217835436,2023-11-07,44.15145110958308,2023-11
Books,37,West,Bob,Q3,189.22995703826655,0.18170697333950658,6,0.21430217166942567,4.047575318559957,2023-09-28,34.38440275858827,2023-09
Electronics,64,West,Diana,Q2,381.20647539009195,0.34050062184023133,12,0.11541683545748772,4.9047954633666135,2023-03-05,129.80104191984915,2023-03
Home,24,West,Diana,Q3,143.75670240379344,0.2008725907457223,7,0.08769122749368133,3.8458859614862324,2023-04-22,28.876781248911794,2023-04
Sports,28,North,Diana,Q4,94.06997918952831,0.1971235686167641,6,0.15685880490255966,4.078276497042012,2023-08-27,18.543409997544558,2023-08
Books,37,North,Bob,Q4,99.22466012273131,0.34394620368935463,6,0.1812862722222635,3.373867876302188,2023-05-24,34.12794516157992,2023-05
Electronics,33,South,Bob,Q1,208.1490842923411,0.157300193527222,8,0.11004040765520123,4.465384359670405,2023-01-20,32.7418912416993,2023-01
Sports,21,East,Diana,Q3,286.2804487240048,0.2519418813993314,8,0.1847858144236647,3.0740843058757035,2023-03-05,72.12603485937059,2023-03
Home,23,South,Diana,Q1,151.70262186769344,0.4204915120705358,5,0.13237354054115788,3.534494886566777,2023-10-16,63.789664854211146,2023-10
Books,39,East,Eve,Q1,79.41556835968173,0.3429710843202779,6,0.25363222085786225,4.8457440180976405,2023-03-22,27.237243592231195,2023-03
Sports,43,North,Diana,Q2,268.2144555611545,0.283116751406826,9,0.18311059864464535,2.8786349625172423,2023-07-16,75.93600533882457,2023-07
Sports,20,West,Eve,Q2,290.1542267338659,0.2503097499244653,13,0.15417668931038364,5.0,2023-03-10,72.62843193328058,2023-03
Sports,58,South,Charlie,Q4,341.4394885413767,0.30259900689771774,10,0.18303324989483657,4.0168739620481295,2023-07-05,103.31925014828526,2023-07
Books,59,West,Bob,Q1,174.02225192394565,0.31302963440837045,5,0.27526942395477766,3.7935105616491014,2023-06-16,54.47412189867405,2023-06
Books,31,South,Diana,Q4,83.59294727879254,0.236047959156075,4,0.11458539639017637,4.62450546742506,2023-07-24,19.73194460500035,2023-07
Clothing,28,North,Bob,Q3,172.1275496611073,0.30828479537915393,4,0.23439243913321042,3.739426930107072,2023-06-13,53.06430642638962,2023-06
Home,35,North,Bob,Q1,185.76967623250596,0.18161212156496226,4,0.23931744065692523,3.72839593493034,2023-04-04,33.73802502302155,2023-04
Electronics,71,North,Bob,Q1,298.8773219190603,0.16479915599448508,9,0.30417714356526915,4.486473098060818,2023-09-06,49.25473039815316,2023-09
Sports,29,South,Charlie,Q3,130.47527282971816,0.21585421793811965,5,0.16704939024562238,4.7691024181080115,2023-03-09,28.163637976921606,2023-03
Clothing,40,East,Alice,Q3,331.7991972307913,0.22933718517230844,9,0.18001147338017381,3.018040816714877,2023-12-09,76.09389393534128,2023-12
Electronics,29,South,Diana,Q4,225.02950195528604,0.2768863227472291,6,0.13734464018410467,4.2905324225042785,2023-01-21,62.30759130603955,2023-01
Clothing,30,East,Alice,Q4,169.4875147805382,0.29577437950445007,3,0.1017908497414945,4.058469485929796,2023-11-15,50.130064517964996,2023-11
Books,42,South,Alice,Q3,130.8764693234296,0.16817804852044962,7,0.1650984744757063,1.0,2023-03-26,22.01054920806088,2023-03
Sports,62,South,Alice,Q4,232.52518481607245,0.2430558767597086,6,0.07306644635337028,2.295525508339786,2023-01-24,56.516612664183775,2023-01
Electronics,68,North,Bob,Q3,419.31141056101404,0.26654137715560616,12,0.27007166184721887,3.1062561359110115,2023-04-21,111.76384082799247,2023-04
Electronics,36,West,Eve,Q1,195.19484224705758,0.4253281102411224,10,0.24455585931287502,3.3443536792437127,2023-12-17,83.021853381755,2023-12
Electronics,72,West,Bob,Q1,298.141016942279,0.29089938391703657,7,0.3060707014548461,5.0,2023-03-24,86.72903814890772,2023-03
Electronics,63,East,Bob,Q2,434.9904224420441,0.1551514410373657,12,0.20236549296853737,5.0,2023-12-24,67.4893908793356,2023-12
Electronics,53,West,Alice,Q1,229.004317335582,0.40564120801756653,7,0.1231922964301572,4.101550145929075,2023-03-19,92.89358792524364,2023-03
Clothing,62,South,Bob,Q3,556.081255307738,0.17934807968342,16,0.2642032603532261,2.4904290457086633,2023-05-20,99.73210528738844,2023-05
Sports,25,South,Alice,Q4,36.09604822230652,0.15202104073758646,4,0.12620375942322776,3.2551403110537676,2023-09-28,5.487358817269145,2023-09
Books,46,North,Eve,Q2,132.05632282487286,0.45,4,0.10355615086019958,4.338382542631863,2023-12-05,59.42534527119279,2023-12
Books,72,North,Diana,Q4,262.8488332898953,0.3276669326236451,6,0.09291517631217769,4.31092047721556,2023-06-18,86.12687094780385,2023-06
Books,70,West,Alice,Q3,184.0406371958919,0.31606128057643884,7,0.16401008191203137,2.227113197223205,2023-07-16,58.16811947023737,2023-07
Books,72,East,Eve,Q1,232.61022578637204,0.33864480926977203,7,0.25337641573202413,3.4627351461588556,2023-09-19,78.77224554562457,2023-09
Clothing,49,West,Diana,Q2,192.46950051963577,0.24352082270097572,8,0.20446042476131066,4.498559822619914,2023-08-03,46.87033111138758,2023-08
Home,68,West,Charlie,Q3,421.21644560165714,0.21420757838509438,13,0.18624739171450383,4.25525214485286,2023-03-08,90.22775478830782,2023-03
Sports,61,West,Alice,Q2,334.44540653570516,0.2272594036049808,10,0.17832472431988958,5.0,2023-08-17,76.0058636277297,2023-08
Electronics,35,West,Alice,Q2,246.4095037138055,0.3887093023395227,7,0.19803919956568955,3.788447980729474,2023-06-10,95.78166627842137,2023-06
Home,23,South,Charlie,Q1,229.367068848111,0.2463030042565447,9,0.07747202546916243,2.665871146870196,2023-05-02,56.49379813480746,2023-05
Books,35,East,Charlie,Q3,77.71702305536904,0.38503320317729095,3,0.1290391954245233,2.0787950410380542,2023-05-29,29.923634328412113,2023-05
Home,36,South,Alice,Q4,283.10765814809884,0.22388438982172013,10,0.15512811017862588,4.564383572923213,2023-12-06,63.38338529834324,2023-12
Sports,39,East,Charlie,Q2,221.45166757752435,0.21956931381250044,6,0.2577972434109891,3.949330646762853,2023-07-12,48.623990692630976,2023-07
Electronics,54,North,Bob,Q2,357.6631629657009,0.18462268209055566,10,0.2814880365936826,3.8934680579454195,2023-08-19,66.0327324317192,2023-08
Electronics,49,West,Diana,Q4,450.3703641920795,0.3118402548123232,12,0.1364849802294508,2.932662989099528,2023-04-21,140.44360912957686,2023-04
Sports,73,South,Diana,Q3,312.3933130060011,0.36552784627295787,7,0.108594398072755,4.56532930537159,2023-05-25,114.18845489315758,2023-05
Sports,58,East,Diana,Q2,315.3270358841514,0.20912215934027995,8,0.14133970653117534,1.0,2023-08-09,65.94187064246368,2023-08
Books,20,North,Bob,Q2,30.0,0.3410698054910416,3,0.2201779699233904,2.016022608183533,2023-03-05,10.232094164731247,2023-03
Electronics,45,North,Charlie,Q2,276.2676873948085,0.1899507427455399,10,0.14100853602340033,2.606353139469228,2023-05-06,52.47725241723651,2023-05
Home,27,West,Eve,Q3,96.97380157418061,0.2155442658350487,5,0.16535315007040094,4.282112211074736,2023-08-06,20.902146865540452,2023-08
Clothing,68,East,Charlie,Q3,233.76189006213357,0.30143494282996375,7,0.24702407555864725,1.9461243427679256,2023-10-11,70.4640019667035,2023-10
Clothing,52,South,Alice,Q4,265.63533920759244,0.09173647314636783,7,0.10798739646023603,2.3534924735833296,2023-12-20,24.368449161943616,2023-12
Sports,46,West,Diana,Q3,308.1668322585625,0.2585581397816494,9,0.100061145608444,3.262867866027281,2023-08-24,79.6790428911775,2023-08
Books,71,South,Charlie,Q3,222.31418865954626,0.16306396212662835,6,0.2035505615912779,3.9825607056094836,2023-01-13,36.25143243979236,2023-01
Clothing,32,North,Eve,Q1,166.50539110555053,0.3483807380590619,6,0.15599075737403895,4.0396382606969725,2023-06-02,58.007271044164455,2023-06
Electronics,50,South,Alice,Q4,508.47905256928163,0.21676794862771762,14,0.16130819561620968,4.273456983371648,2023-08-27,110.22196114560856,2023-08
