order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
2/1/2021,Retail,West,Coffee,Decaf Irish Cream,550,755,55,755,76,677,557,67,793
2/1/2021,Wholesale,West,Espresso,Caffe Latte,755,755,750,730,677,6736,679,677,757
2/1/2021,Wholesale,West,Espresso,Caffe Mocha,755,798,30,770,677,767,769,76,790
2/1/2021,Wholesale,West,Espresso,Decaf Espresso,755,300,550,555,737,6767,367,557,575
2/1/2021,Wholesale,West,Herbal tea,Chamomile,55,755,550,550,95,559,737,550,737
2/1/2021,Wholesale,West,Herbal tea,Lemon,755,755,798,550,673,967,757,767,765
2/1/2021,Wholesale,West,Herbal tea,Mint,70,90,98,798,73,673,557,67,790
2/1/2021,Wholesale,West,Tea,Darjeeling,98,550,90,798,99,766,677,556,673
2/1/2021,Wholesale,West,Tea,Earl Grey,50,70,98,755,77,679,677,55,679
2/1/2021,Wholesale,West,Tea,Green Tea,55,55,50,755,75,579,677,57,679
2/1/2021,Wholesale,West,Coffee,Amaretto,730,30,-55,798,557,675,67,-77,737
2/1/2021,Wholesale,West,Coffee,Columbian,355,755,398,550,757,5567,377,675,675
2/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,755,-30,-755,750,677,5577,-76,-677,677
2/1/2021,Retail,West,Espresso,Caffe Latte,0,55,30,55,0,777,73,37,73
2/1/2021,Retail,West,Espresso,Caffe Mocha,55,30,55,55,67,677,77,55,75
2/1/2021,Retail,West,Espresso,Decaf Espresso,55,30,55,55,79,777,67,67,77
2/1/2021,Retail,West,Coffee,Decaf Irish Cream,30,55,55,70,67,967,35,6,63
2/1/2021,Retail,West,Herbal tea,Chamomile,550,750,55,750,677,767,769,76,790
2/1/2021,Retail,West,Herbal tea,Lemon,755,790,755,355,677,677,556,675,357
2/1/2021,Retail,West,Herbal tea,Mint,55,755,755,755,557,596,750,97,757
2/1/2021,Retail,West,Tea,Darjeeling,750,755,750,370,737,6767,367,557,575
2/1/2021,Retail,West,Tea,Earl Grey,750,798,550,355,677,6736,679,677,757
2/1/2021,Retail,West,Tea,Green Tea,750,-750,-755,0,755,7937,-755,-367,73
2/1/2021,Retail,West,Coffee,Columbian,55,50,55,90,33,793,67,-5,77
2/1/2021,Retail,West,Espresso,Caffe Latte,50,70,55,755,59,337,73,67,737
2/1/2021,Retail,West,Espresso,Caffe Mocha,50,55,50,730,98,379,55,33,755
2/1/2021,Retail,West,Espresso,Decaf Espresso,798,798,550,355,770,5573,770,99,355
2/1/2021,Retail,West,Coffee,Decaf Irish Cream,98,550,70,798,57,357,76,37,677
2/1/2021,Retail,West,Herbal tea,Chamomile,55,50,50,70,33,777,67,67,67
2/1/2021,Retail,West,Herbal tea,Lemon,30,50,30,55,67,667,56,30,550
2/1/2021,Retail,West,Tea,Darjeeling,55,55,55,30,67,757,37,77,56
2/1/2021,Retail,West,Tea,Earl Grey,50,55,50,730,55,655,755,67,550
2/1/2021,Retail,West,Tea,Green Tea,50,90,98,755,76,790,755,77,556
2/1/2021,Retail,West,Coffee,Amaretto,98,550,55,798,57,677,75,-7,679
2/1/2021,Retail,West,Coffee,Columbian,55,755,50,790,65,397,90,75,755
2/1/2021,Retail,West,Espresso,Caffe Latte,55,98,55,550,67,677,67,35,755
2/1/2021,Retail,West,Espresso,Caffe Mocha,50,98,55,755,53,306,65,67,677
2/1/2021,Retail,West,Espresso,Decaf Espresso,98,55,98,755,70,957,67,67,757
2/1/2021,Retail,West,Coffee,Decaf Irish Cream,755,798,98,770,97,567,677,75,755
2/1/2021,Retail,West,Herbal tea,Chamomile,755,770,755,755,730,975,795,677,375
2/1/2021,Retail,West,Herbal tea,Lemon,30,50,50,55,37,777,56,37,97
2/1/2021,Retail,West,Tea,Darjeeling,55,70,55,755,65,377,559,66,777
2/1/2021,Retail,West,Tea,Earl Grey,30,98,55,90,56,367,67,67,737
2/1/2021,Retail,West,Tea,Green Tea,55,98,55,550,65,573,90,3,755
2/1/2021,Retail,West,Coffee,Columbian,70,550,70,770,57,337,67,67,677
3/1/2021,Wholesale,Central,Coffee,Amaretto,90,730,550,755,77,756,676,90,673
3/1/2021,Wholesale,Central,Coffee,Columbian,55,755,90,550,67,983,559,69,793
3/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,550,755,755,755,95,799,739,557,737
3/1/2021,Wholesale,Central,Tea,Green Tea,30,50,30,55,73,673,55,79,97
3/1/2021,Wholesale,Central,Espresso,Caffe Mocha,90,755,755,730,67,677,677,67,797
3/1/2021,Wholesale,Central,Espresso,Decaf Espresso,55,730,55,755,77,567,557,57,755
3/1/2021,Wholesale,Central,Herbal tea,Chamomile,730,750,550,755,767,5559,763,97,375
3/1/2021,Wholesale,Central,Herbal tea,Lemon,55,70,55,755,57,677,73,-7,675
3/1/2021,Wholesale,Central,Herbal tea,Mint,55,70,55,755,57,373,77,37,737
3/1/2021,Wholesale,Central,Tea,Darjeeling,55,70,55,755,57,375,77,76,679
3/1/2021,Wholesale,Central,Tea,Earl Grey,50,98,30,755,67,957,73,37,735
3/1/2021,Wholesale,Central,Coffee,Columbian,798,755,755,355,757,679,673,679,367
3/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,755,770,755,755,559,575,757,557,767
3/1/2021,Wholesale,Central,Espresso,Caffe Mocha,755,355,798,698,673,6798,367,677,567
3/1/2021,Wholesale,Central,Espresso,Decaf Espresso,770,790,550,598,739,6777,739,677,777
3/1/2021,Wholesale,Central,Herbal tea,Chamomile,70,755,90,755,77,756,676,97,673
3/1/2021,Wholesale,Central,Herbal tea,Lemon,70,90,98,798,67,983,559,70,793
3/1/2021,Wholesale,Central,Herbal tea,Mint,55,755,550,550,95,799,739,557,737
3/1/2021,Wholesale,Central,Tea,Darjeeling,98,755,55,770,67,677,677,67,797
3/1/2021,Wholesale,Central,Tea,Earl Grey,98,90,55,750,77,567,557,53,755
3/1/2021,Retail,Central,Coffee,Amaretto,55,30,55,55,67,676,77,55,75
3/1/2021,Retail,Central,Coffee,Columbian,55,55,55,98,67,957,35,6,63
3/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,30,55,50,73,677,37,67,57
3/1/2021,Retail,Central,Espresso,Caffe Mocha,55,30,55,55,76,777,75,9,67
3/1/2021,Retail,Central,Espresso,Decaf Espresso,0,50,55,50,0,737,73,37,73
3/1/2021,Retail,Central,Herbal tea,Chamomile,550,790,755,790,673,6798,367,677,567
3/1/2021,Retail,Central,Herbal tea,Lemon,90,755,755,730,559,575,757,557,767
3/1/2021,Retail,Central,Tea,Darjeeling,550,755,755,755,739,6777,739,677,777
3/1/2021,Retail,Central,Tea,Earl Grey,755,770,798,755,675,7369,307,775,576
3/1/2021,Retail,Central,Coffee,Columbian,90,550,55,790,75,776,557,39,679
3/1/2021,Retail,Central,Coffee,Decaf Irish Cream,70,550,98,770,77,979,79,75,763
3/1/2021,Retail,Central,Tea,Green Tea,55,55,0,98,33,790,67,-7,75
3/1/2021,Retail,Central,Espresso,Caffe Mocha,50,90,70,755,79,559,77,77,677
3/1/2021,Retail,Central,Espresso,Decaf Espresso,50,55,98,730,67,766,70,75,677
3/1/2021,Retail,Central,Herbal tea,Chamomile,30,98,55,90,67,757,63,-6,557
3/1/2021,Retail,Central,Herbal tea,Lemon,70,55,-55,90,67,775,67,-37,556
3/1/2021,Retail,Central,Tea,Darjeeling,30,55,55,70,36,677,79,67,75
3/1/2021,Retail,Central,Tea,Earl Grey,55,55,0,98,33,767,67,-3,75
3/1/2021,Wholesale,Central,Coffee,Amaretto,98,55,50,755,57,373,77,37,737
3/1/2021,Wholesale,Central,Coffee,Columbian,50,70,55,755,79,357,77,35,677
3/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,50,55,55,730,57,677,73,-7,675
3/1/2021,Wholesale,Central,Tea,Darjeeling,70,755,98,755,67,637,676,67,755
3/1/2021,Wholesale,Central,Tea,Earl Grey,70,755,70,755,79,677,675,77,677
3/1/2021,Wholesale,Central,Espresso,Decaf Espresso,98,90,55,750,57,375,77,75,679
3/1/2021,Wholesale,Central,Espresso,Caffe Mocha,755,550,730,355,767,5559,763,97,375
3/1/2021,Wholesale,Central,Herbal tea,Chamomile,55,30,30,55,67,679,37,75,53
3/1/2021,Wholesale,Central,Herbal tea,Lemon,55,55,55,98,37,673,77,67,79
3/1/2021,Retail,Central,Coffee,Amaretto,50,70,30,755,57,307,66,73,755
3/1/2021,Retail,Central,Coffee,Columbian,550,730,30,730,95,537,737,77,677
3/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,755,70,790,55,675,557,55,677
3/1/2021,Retail,Central,Tea,Darjeeling,55,70,55,755,57,376,77,37,679
3/1/2021,Retail,Central,Tea,Earl Grey,50,55,55,730,63,506,77,7,750
3/1/2021,Retail,Central,Espresso,Decaf Espresso,50,55,98,730,79,667,63,37,677
3/1/2021,Retail,Central,Espresso,Caffe Mocha,55,550,98,755,77,950,67,67,755
3/1/2021,Retail,Central,Herbal tea,Chamomile,50,90,70,755,67,376,555,63,767
3/1/2021,Retail,Central,Herbal tea,Lemon,55,98,50,550,79,767,77,77,677
3/1/2021,Retail,East,Tea,Darjeeling,50,55,98,730,79,559,77,77,677
3/1/2021,Retail,East,Tea,Green Tea,55,55,30,98,75,769,37,67,67
3/1/2021,Retail,East,Espresso,Decaf Espresso,50,70,55,755,53,799,77,76,677
3/1/2021,Retail,East,Espresso,Caffe Mocha,98,55,55,755,63,506,77,0,750
3/1/2021,Retail,East,Coffee,Columbian,755,755,730,790,673,937,676,677,309
3/1/2021,Retail,East,Herbal tea,Lemon,98,55,55,755,75,776,557,39,679
3/1/2021,Retail,East,Herbal tea,Mint,50,70,50,755,77,979,79,76,763
3/1/2021,Wholesale,East,Tea,Darjeeling,30,50,55,55,33,673,67,77,67
3/1/2021,Wholesale,East,Tea,Green Tea,50,55,98,730,79,767,77,77,677
3/1/2021,Wholesale,East,Espresso,Decaf Espresso,70,755,70,755,55,675,557,57,677
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,90,730,30,755,95,537,737,77,677
3/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,55,755,55,550,79,677,675,77,677
3/1/2021,Wholesale,East,Coffee,Columbian,55,755,70,790,67,637,676,67,755
3/1/2021,Wholesale,East,Herbal tea,Chamomile,30,50,30,55,79,667,63,35,677
3/1/2021,Wholesale,East,Herbal tea,Lemon,55,50,55,90,57,307,66,67,755
3/1/2021,Wholesale,East,Herbal tea,Mint,50,70,50,755,77,950,67,55,755
3/1/2021,Wholesale,East,Tea,Darjeeling,30,50,55,55,37,673,77,67,79
3/1/2021,Wholesale,East,Tea,Green Tea,55,30,55,50,67,679,37,75,53
3/1/2021,Wholesale,East,Espresso,Regular Espresso,750,798,550,355,767,5559,763,97,375
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,55,55,55,755,57,676,73,-7,675
3/1/2021,Wholesale,East,Coffee,Columbian,98,550,398,798,77,-57,755,366,797
3/1/2021,Wholesale,East,Herbal tea,Lemon,55,98,30,550,57,375,77,76,679
3/1/2021,Retail,East,Tea,Darjeeling,55,30,55,55,67,676,77,67,75
3/1/2021,Retail,East,Tea,Green Tea,0,55,30,55,0,737,73,37,73
3/1/2021,Retail,East,Espresso,Regular Espresso,30,55,0,70,33,767,67,-7,75
3/1/2021,Retail,East,Espresso,Caffe Mocha,55,98,55,550,67,757,63,-7,557
3/1/2021,Retail,East,Coffee,Amaretto,55,98,55,550,73,737,67,79,557
3/1/2021,Retail,East,Coffee,Columbian,55,70,55,755,77,367,77,76,679
3/1/2021,Retail,East,Herbal tea,Lemon,55,30,0,50,33,790,67,-3,75
3/1/2021,Wholesale,East,Tea,Darjeeling,550,750,755,750,95,799,739,557,737
3/1/2021,Wholesale,East,Tea,Earl Grey,90,755,755,730,77,756,676,97,673
3/1/2021,Wholesale,East,Tea,Green Tea,55,730,550,755,67,677,677,73,797
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,755,-98,-790,98,675,6767,-67,-557,63
3/1/2021,Wholesale,East,Espresso,Regular Espresso,755,790,755,555,739,6798,677,797,573
3/1/2021,Wholesale,East,Coffee,Columbian,750,390,770,655,770,5567,555,759,675
3/1/2021,Wholesale,East,Herbal tea,Lemon,755,755,730,550,675,6777,767,677,573
3/1/2021,Wholesale,East,Herbal tea,Mint,798,-55,-55,755,677,6755,-37,-679,677
3/1/2021,Retail,South,Espresso,Caffe Latte,50,70,0,755,63,677,77,7,750
3/1/2021,Retail,South,Espresso,Caffe Mocha,50,90,70,755,67,376,555,63,767
3/1/2021,Retail,South,Espresso,Decaf Espresso,55,70,50,755,57,376,77,37,679
3/1/2021,Retail,South,Herbal tea,Chamomile,55,98,55,550,67,667,67,37,755
3/1/2021,Retail,South,Herbal tea,Lemon,55,550,55,755,75,776,557,39,679
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,98,90,70,750,79,767,77,77,677
3/1/2021,Retail,South,Coffee,Columbian,55,98,50,550,33,767,79,79,67
3/1/2021,Retail,South,Espresso,Caffe Latte,55,55,55,98,33,36,67,-3,75
3/1/2021,Retail,South,Espresso,Caffe Mocha,30,98,55,90,67,757,63,-7,557
3/1/2021,Retail,South,Espresso,Decaf Espresso,30,55,55,70,36,677,79,67,75
3/1/2021,Retail,South,Herbal tea,Chamomile,55,30,55,55,67,676,77,55,75
3/1/2021,Retail,South,Herbal tea,Lemon,55,55,55,98,67,957,35,5,63
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,755,55,-55,730,67,775,67,-33,556
3/1/2021,Retail,South,Coffee,Columbian,50,90,50,755,77,367,77,76,679
3/1/2021,Retail,South,Espresso,Caffe Latte,70,755,55,755,79,97,675,77,677
3/1/2021,Retail,South,Espresso,Caffe Mocha,55,30,30,55,67,679,37,75,53
3/1/2021,Retail,South,Espresso,Decaf Espresso,70,755,70,755,67,637,676,67,755
3/1/2021,Retail,South,Herbal tea,Chamomile,50,98,55,755,57,307,66,73,755
3/1/2021,Retail,South,Herbal tea,Lemon,90,730,30,755,95,537,737,77,677
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,55,50,55,90,37,673,77,77,79
3/1/2021,Retail,South,Coffee,Columbian,50,70,50,755,73,673,55,79,97
3/1/2021,Wholesale,South,Espresso,Caffe Latte,98,90,50,750,77,679,557,57,755
3/1/2021,Wholesale,South,Espresso,Caffe Mocha,70,755,90,755,77,756,676,97,673
3/1/2021,Wholesale,South,Espresso,Decaf Espresso,98,755,90,770,67,677,677,67,797
3/1/2021,Wholesale,South,Herbal tea,Chamomile,50,55,50,730,57,373,77,37,737
3/1/2021,Wholesale,South,Herbal tea,Lemon,55,70,55,755,79,357,77,35,677
3/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,550,755,755,755,67,983,559,70,793
3/1/2021,Wholesale,South,Coffee,Columbian,798,355,755,555,677,973,753,766,767
3/1/2021,Retail,West,Espresso,Caffe Latte,55,70,50,755,67,766,70,75,677
3/1/2021,Retail,West,Espresso,Caffe Mocha,55,98,55,550,67,667,67,37,755
3/1/2021,Retail,West,Espresso,Decaf Espresso,55,70,50,755,79,559,77,77,677
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,550,730,70,730,75,776,557,37,679
3/1/2021,Retail,West,Herbal tea,Chamomile,30,98,55,90,73,737,67,67,557
3/1/2021,Retail,West,Herbal tea,Lemon,55,98,30,550,77,367,77,76,679
3/1/2021,Retail,West,Herbal tea,Mint,70,55,-55,90,67,775,67,-37,556
3/1/2021,Retail,West,Tea,Darjeeling,55,50,55,70,67,757,63,-7,557
3/1/2021,Retail,West,Tea,Earl Grey,55,30,55,50,36,677,79,55,75
3/1/2021,Retail,West,Tea,Green Tea,55,30,55,50,33,767,67,-7,75
3/1/2021,Retail,West,Coffee,Amaretto,90,755,70,550,77,979,79,75,763
3/1/2021,Retail,West,Coffee,Columbian,98,90,98,750,53,799,77,76,677
3/1/2021,Wholesale,West,Espresso,Caffe Latte,755,730,750,750,739,6777,739,679,777
3/1/2021,Wholesale,West,Espresso,Caffe Mocha,755,798,30,755,675,700,773,77,797
3/1/2021,Wholesale,West,Espresso,Decaf Espresso,730,355,755,555,673,6798,367,677,567
3/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,790,-55,-755,750,757,6767,-77,-677,677
3/1/2021,Wholesale,West,Herbal tea,Chamomile,55,755,550,550,95,799,739,557,737
3/1/2021,Wholesale,West,Herbal tea,Lemon,755,730,770,755,677,973,753,765,767
3/1/2021,Wholesale,West,Herbal tea,Mint,70,90,98,798,67,983,559,69,793
3/1/2021,Wholesale,West,Tea,Darjeeling,50,90,55,755,77,756,676,97,673
3/1/2021,Wholesale,West,Tea,Earl Grey,50,55,70,730,67,677,677,67,797
3/1/2021,Wholesale,West,Tea,Green Tea,55,55,50,755,77,567,557,57,755
3/1/2021,Wholesale,West,Coffee,Amaretto,730,55,-30,750,559,796,76,-67,675
3/1/2021,Wholesale,West,Coffee,Columbian,355,500,370,755,770,5567,555,759,675
3/1/2021,Retail,West,Espresso,Caffe Latte,0,55,30,55,0,737,73,37,73
3/1/2021,Retail,West,Espresso,Caffe Mocha,55,30,55,55,67,676,77,55,75
3/1/2021,Retail,West,Espresso,Decaf Espresso,55,55,55,30,76,777,75,55,67
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,30,55,55,70,67,957,35,6,63
3/1/2021,Retail,West,Herbal tea,Chamomile,550,798,50,798,675,700,773,77,797
3/1/2021,Retail,West,Herbal tea,Lemon,730,790,755,355,757,679,673,679,367
3/1/2021,Retail,West,Herbal tea,Mint,90,755,755,730,559,575,757,557,767
3/1/2021,Retail,West,Tea,Darjeeling,798,755,750,355,673,6798,367,677,567
3/1/2021,Retail,West,Tea,Earl Grey,750,770,755,355,739,6777,739,677,777
3/1/2021,Retail,West,Tea,Green Tea,798,-798,-755,0,675,6779,-675,-355,37
3/1/2021,Retail,West,Coffee,Columbian,55,50,55,90,33,790,67,-7,75
3/1/2021,Retail,West,Espresso,Caffe Latte,50,70,55,755,57,375,77,75,679
3/1/2021,Retail,West,Espresso,Caffe Mocha,50,70,55,755,57,373,77,37,737
3/1/2021,Retail,West,Espresso,Decaf Espresso,750,798,550,355,767,5559,763,97,375
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,98,90,98,750,79,357,77,37,677
3/1/2021,Retail,West,Herbal tea,Chamomile,30,50,50,55,37,767,55,33,97
3/1/2021,Retail,West,Herbal tea,Lemon,30,50,30,55,73,673,55,79,97
3/1/2021,Retail,West,Tea,Darjeeling,55,55,55,30,67,679,37,76,53
3/1/2021,Retail,West,Tea,Earl Grey,50,90,98,755,67,637,676,67,755
3/1/2021,Retail,West,Tea,Green Tea,50,90,98,755,79,677,675,77,677
3/1/2021,Retail,West,Coffee,Amaretto,98,90,30,750,57,677,73,-3,675
3/1/2021,Retail,West,Coffee,Columbian,70,755,98,755,67,375,77,67,679
3/1/2021,Retail,West,Espresso,Caffe Latte,55,98,55,550,79,667,63,35,677
3/1/2021,Retail,West,Espresso,Caffe Mocha,50,98,55,755,57,307,66,67,755
3/1/2021,Retail,West,Espresso,Decaf Espresso,98,55,50,755,77,950,67,55,755
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,755,770,70,755,95,537,737,76,677
3/1/2021,Retail,West,Herbal tea,Chamomile,550,770,755,770,673,937,676,675,309
3/1/2021,Retail,West,Herbal tea,Lemon,55,50,50,70,33,767,79,79,67
3/1/2021,Retail,West,Tea,Darjeeling,55,70,55,755,67,376,555,67,767
3/1/2021,Retail,West,Tea,Earl Grey,30,50,30,55,57,376,77,37,679
3/1/2021,Retail,West,Tea,Green Tea,55,98,55,550,63,506,77,0,750
3/1/2021,Retail,West,Coffee,Columbian,70,755,55,755,67,375,79,67,750
4/1/2021,Wholesale,Central,Coffee,Amaretto,90,755,755,730,97,777,737,96,673
4/1/2021,Wholesale,Central,Coffee,Columbian,55,550,70,755,77,593,550,63,777
4/1/2021,Wholesale,Central,Tea,Darjeeling,55,98,55,550,57,337,67,73,677
4/1/2021,Wholesale,Central,Tea,Earl Grey,50,70,55,755,63,965,75,37,737
4/1/2021,Wholesale,Central,Tea,Green Tea,30,98,55,90,76,987,98,37,556
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,90,755,755,730,67,798,677,67,797
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,70,730,55,550,67,559,557,67,770
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,550,750,755,750,550,677,675,555,675
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,730,750,550,755,767,5597,763,97,375
4/1/2021,Wholesale,Central,Herbal tea,Lemon,55,70,55,755,57,733,73,-7,675
4/1/2021,Wholesale,Central,Herbal tea,Mint,55,70,55,755,55,336,77,79,679
4/1/2021,Wholesale,Central,Coffee,Columbian,550,770,770,770,797,765,765,756,756
4/1/2021,Wholesale,Central,Tea,Darjeeling,98,755,55,770,67,798,677,73,797
4/1/2021,Wholesale,Central,Tea,Earl Grey,50,90,55,755,67,559,557,79,770
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,790,550,755,690,757,7376,335,755,577
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,770,790,550,598,739,6767,739,679,777
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,730,755,730,355,673,667,777,676,307
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,70,755,550,790,97,777,737,95,673
4/1/2021,Wholesale,Central,Herbal tea,Lemon,98,90,98,750,77,593,550,67,777
4/1/2021,Wholesale,Central,Herbal tea,Mint,55,730,755,755,550,677,675,556,675
4/1/2021,Retail,Central,Coffee,Amaretto,55,55,55,55,79,755,67,67,77
4/1/2021,Retail,Central,Tea,Darjeeling,550,755,755,755,739,6767,739,677,777
4/1/2021,Retail,Central,Tea,Earl Grey,755,755,798,500,798,6773,367,676,577
4/1/2021,Retail,Central,Espresso,Caffe Mocha,55,55,30,50,77,776,76,55,73
4/1/2021,Retail,Central,Espresso,Decaf Espresso,0,50,55,50,0,667,73,37,73
4/1/2021,Retail,Central,Coffee,Columbian,55,55,55,98,67,967,33,3,67
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,30,55,50,67,667,67,9,79
4/1/2021,Retail,Central,Herbal tea,Chamomile,755,300,755,555,757,7376,335,755,577
4/1/2021,Retail,Central,Herbal tea,Lemon,550,798,755,798,673,667,777,675,307
4/1/2021,Retail,Central,Tea,Darjeeling,30,55,55,70,37,795,57,67,67
4/1/2021,Retail,Central,Tea,Earl Grey,55,30,-55,50,79,769,36,-9,65
4/1/2021,Retail,Central,Tea,Green Tea,30,30,-55,98,35,797,67,-7,79
4/1/2021,Retail,Central,Espresso,Caffe Mocha,50,55,98,730,77,677,67,73,675
4/1/2021,Retail,Central,Espresso,Decaf Espresso,50,55,98,730,75,777,67,67,677
4/1/2021,Retail,Central,Coffee,Columbian,55,550,50,755,55,797,97,35,777
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,90,50,770,76,965,97,77,767
4/1/2021,Retail,Central,Herbal tea,Chamomile,30,98,55,90,67,767,63,-6,557
4/1/2021,Retail,Central,Herbal tea,Lemon,70,55,55,755,93,755,55,-67,733
4/1/2021,Wholesale,Central,Tea,Darjeeling,70,755,70,790,67,653,737,73,677
4/1/2021,Wholesale,Central,Tea,Earl Grey,90,755,90,730,677,507,755,97,767
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,755,550,730,355,767,5597,763,93,375
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,98,55,30,755,57,337,67,73,677
4/1/2021,Wholesale,Central,Coffee,Amaretto,50,55,50,730,55,336,77,67,679
4/1/2021,Wholesale,Central,Coffee,Columbian,55,70,55,755,73,363,67,77,557
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,50,55,55,730,57,733,73,-3,675
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,55,30,30,55,67,757,37,76,53
4/1/2021,Wholesale,Central,Herbal tea,Lemon,55,55,55,98,30,755,75,76,75
4/1/2021,Retail,Central,Tea,Darjeeling,30,70,55,550,76,367,67,37,677
4/1/2021,Retail,Central,Tea,Earl Grey,50,55,55,730,63,567,77,7,750
4/1/2021,Retail,Central,Espresso,Caffe Mocha,55,90,50,770,69,965,67,39,757
4/1/2021,Retail,Central,Espresso,Decaf Espresso,50,70,50,755,75,985,57,37,553
4/1/2021,Retail,Central,Coffee,Amaretto,98,70,55,730,57,373,70,76,677
4/1/2021,Retail,Central,Coffee,Columbian,550,730,30,730,95,557,737,77,677
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,755,55,550,73,733,677,57,795
4/1/2021,Retail,Central,Herbal tea,Chamomile,55,70,50,755,79,367,67,76,733
4/1/2021,Retail,Central,Herbal tea,Lemon,55,98,50,550,79,779,77,77,677
4/1/2021,Retail,East,Tea,Darjeeling,55,55,98,755,77,677,67,73,675
4/1/2021,Retail,East,Tea,Green Tea,55,55,30,98,75,775,37,67,67
4/1/2021,Retail,East,Espresso,Caffe Mocha,98,55,55,755,63,567,77,0,750
4/1/2021,Retail,East,Espresso,Decaf Espresso,55,70,55,755,57,367,67,67,679
4/1/2021,Retail,East,Coffee,Columbian,755,798,755,770,676,967,776,557,797
4/1/2021,Retail,East,Herbal tea,Lemon,98,70,30,730,55,797,97,37,777
4/1/2021,Retail,East,Herbal tea,Mint,50,55,98,730,76,965,97,76,767
4/1/2021,Wholesale,East,Tea,Darjeeling,30,98,50,90,37,677,57,30,75
4/1/2021,Wholesale,East,Tea,Green Tea,50,55,98,730,79,779,77,77,677
4/1/2021,Wholesale,East,Espresso,Caffe Mocha,90,730,30,755,95,557,737,77,677
4/1/2021,Wholesale,East,Espresso,Decaf Espresso,70,755,55,790,73,733,677,57,795
4/1/2021,Wholesale,East,Coffee,Columbian,55,730,90,755,67,653,737,73,677
4/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,550,750,550,750,677,507,755,97,767
4/1/2021,Wholesale,East,Herbal tea,Chamomile,30,50,30,55,75,985,57,37,553
4/1/2021,Wholesale,East,Herbal tea,Lemon,55,50,55,90,57,373,70,75,677
4/1/2021,Wholesale,East,Herbal tea,Mint,50,98,55,755,69,965,67,39,757
4/1/2021,Wholesale,East,Tea,Darjeeling,30,50,55,55,30,755,75,76,75
4/1/2021,Wholesale,East,Tea,Green Tea,55,30,55,50,67,757,37,76,53
4/1/2021,Wholesale,East,Espresso,Caffe Mocha,55,70,55,755,57,757,65,-67,677
4/1/2021,Wholesale,East,Espresso,Regular Espresso,750,798,550,355,767,5597,763,97,375
4/1/2021,Wholesale,East,Coffee,Columbian,98,730,550,790,67,-367,757,397,579
4/1/2021,Wholesale,East,Herbal tea,Lemon,55,50,55,90,57,337,67,73,677
4/1/2021,Retail,East,Tea,Darjeeling,55,30,55,50,79,755,67,67,77
