order_date,market,region,product_category,product,cost,inventory,net_profit,sales
3/1/2021,Wholesale,Central,Herbal tea,Lemon,88,988,89,77
3/1/2021,Retail,Central,Coffee,Amaretto,73,818,88,881
3/1/2021,Retail,Central,Coffee,Columbian,78,888,79,879
3/1/2021,Retail,Central,Coffee,Decaf Irish Cream,91,488,88,899
3/1/2021,Retail,Central,Tea,Darjeeling,88,796,89,879
3/1/2021,Retail,Central,Tea,Earl Grey,68,816,8,881
3/1/2021,Retail,Central,Espresso,Decaf Espresso,47,688,73,888
3/1/2021,Retail,Central,Espresso,Caffe Mocha,78,781,48,888
3/1/2021,Retail,Central,Herbal tea,Chamomile,68,736,68,867
3/1/2021,Retail,Central,Herbal tea,Lemon,47,767,47,888
3/1/2021,Retail,East,Tea,Darjeeling,47,917,47,888
3/1/2021,Retail,East,Tea,Green Tea,88,767,89,68
3/1/2021,Retail,East,Espresso,Decaf Espresso,88,797,86,793
3/1/2021,Retail,East,Espresso,Caffe Mocha,68,816,1,881
3/1/2021,Retail,East,Coffee,Columbian,888,788,793,817
3/1/2021,Retail,East,Herbal tea,Lemon,98,476,79,897
3/1/2021,Retail,East,Herbal tea,Mint,74,747,46,868
3/1/2021,Wholesale,East,Tea,Darjeeling,88,988,79,98
3/1/2021,Wholesale,East,Tea,Green Tea,47,767,47,888
3/1/2021,Wholesale,East,Espresso,Decaf Espresso,91,488,73,899
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,78,888,79,879
3/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,97,498,74,793
3/1/2021,Wholesale,East,Coffee,Columbian,94,688,67,881
3/1/2021,Wholesale,East,Herbal tea,Chamomile,47,688,88,888
3/1/2021,Wholesale,East,Herbal tea,Lemon,73,818,88,881
3/1/2021,Wholesale,East,Herbal tea,Mint,78,781,41,888
3/1/2021,Wholesale,East,Tea,Darjeeling,88,988,89,77
3/1/2021,Wholesale,East,Tea,Green Tea,88,447,88,88
3/1/2021,Wholesale,East,Espresso,Regular Espresso,868,8179,74,888
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,88,446,-4,888
3/1/2021,Wholesale,East,Coffee,Columbian,78,-73,866,478
3/1/2021,Wholesale,East,Herbal tea,Lemon,89,888,86,879
3/1/2021,Retail,East,Tea,Darjeeling,89,986,88,48
3/1/2021,Retail,East,Tea,Green Tea,1,788,88,48
3/1/2021,Retail,East,Espresso,Regular Espresso,88,868,-4,78
3/1/2021,Retail,East,Espresso,Caffe Mocha,44,888,-7,817
3/1/2021,Retail,East,Coffee,Amaretto,48,888,79,817
3/1/2021,Retail,East,Coffee,Columbian,47,868,86,879
3/1/2021,Retail,East,Herbal tea,Lemon,88,791,-8,78
3/1/2021,Wholesale,East,Tea,Darjeeling,78,777,818,793
3/1/2021,Wholesale,East,Tea,Earl Grey,97,786,78,888
3/1/2021,Wholesale,East,Tea,Green Tea,98,448,98,799
3/1/2021,Wholesale,East,Espresso,Caffe Mocha,888,8889,-819,68
3/1/2021,Wholesale,East,Espresso,Regular Espresso,879,8861,794,888
3/1/2021,Wholesale,East,Coffee,Columbian,791,8148,879,678
3/1/2021,Wholesale,East,Herbal tea,Lemon,738,7378,738,888
3/1/2021,Wholesale,East,Herbal tea,Mint,793,7391,-879,898
3/1/2021,Retail,South,Espresso,Caffe Latte,68,897,8,881
3/1/2021,Retail,South,Espresso,Caffe Mocha,68,736,68,867
3/1/2021,Retail,South,Espresso,Decaf Espresso,88,796,89,879
3/1/2021,Retail,South,Herbal tea,Chamomile,49,688,73,881
3/1/2021,Retail,South,Herbal tea,Lemon,98,476,79,897
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,47,767,47,888
3/1/2021,Retail,South,Coffee,Columbian,88,769,79,98
3/1/2021,Retail,South,Espresso,Caffe Latte,88,86,-8,78
3/1/2021,Retail,South,Espresso,Caffe Mocha,44,888,-7,817
3/1/2021,Retail,South,Espresso,Decaf Espresso,86,897,88,98
3/1/2021,Retail,South,Herbal tea,Chamomile,89,986,81,48
3/1/2021,Retail,South,Herbal tea,Lemon,89,789,8,68
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,99,788,-88,816
3/1/2021,Retail,South,Coffee,Columbian,47,868,86,879
3/1/2021,Retail,South,Espresso,Caffe Latte,97,74,74,793
3/1/2021,Retail,South,Espresso,Caffe Mocha,88,447,88,88
3/1/2021,Retail,South,Espresso,Decaf Espresso,94,688,69,881
3/1/2021,Retail,South,Herbal tea,Chamomile,73,818,88,881
3/1/2021,Retail,South,Herbal tea,Lemon,78,888,79,879
3/1/2021,Retail,South,Coffee,Decaf Irish Cream,88,988,79,77
3/1/2021,Retail,South,Coffee,Columbian,48,688,79,79
3/1/2021,Wholesale,South,Espresso,Caffe Latte,78,897,73,891
3/1/2021,Wholesale,South,Espresso,Caffe Mocha,97,786,78,888
3/1/2021,Wholesale,South,Espresso,Decaf Espresso,98,448,94,799
3/1/2021,Wholesale,South,Herbal tea,Chamomile,79,888,88,793
3/1/2021,Wholesale,South,Herbal tea,Lemon,47,888,88,888
3/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,94,618,71,798
3/1/2021,Wholesale,South,Coffee,Columbian,793,788,866,467
3/1/2021,Retail,West,Espresso,Caffe Latte,49,766,48,889
3/1/2021,Retail,West,Espresso,Caffe Mocha,49,688,73,881
3/1/2021,Retail,West,Espresso,Decaf Espresso,47,917,47,888
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,98,476,89,897
3/1/2021,Retail,West,Herbal tea,Chamomile,48,888,89,817
3/1/2021,Retail,West,Herbal tea,Lemon,47,868,86,879
3/1/2021,Retail,West,Herbal tea,Mint,99,788,-88,816
3/1/2021,Retail,West,Tea,Darjeeling,44,888,-7,817
3/1/2021,Retail,West,Tea,Earl Grey,86,897,81,98
3/1/2021,Retail,West,Tea,Green Tea,88,868,-4,78
3/1/2021,Retail,West,Coffee,Amaretto,74,747,48,868
3/1/2021,Retail,West,Coffee,Columbian,88,797,86,793
3/1/2021,Wholesale,West,Espresso,Caffe Latte,879,7379,737,479
3/1/2021,Wholesale,West,Espresso,Caffe Mocha,888,711,79,799
3/1/2021,Wholesale,West,Espresso,Decaf Espresso,738,8861,888,867
3/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,793,8899,-888,879
3/1/2021,Wholesale,West,Herbal tea,Chamomile,78,777,818,793
3/1/2021,Wholesale,West,Herbal tea,Lemon,793,788,868,467
3/1/2021,Wholesale,West,Herbal tea,Mint,94,618,67,798
3/1/2021,Wholesale,West,Tea,Darjeeling,97,786,78,888
3/1/2021,Wholesale,West,Tea,Earl Grey,98,448,94,799
3/1/2021,Wholesale,West,Tea,Green Tea,78,738,73,891
3/1/2021,Wholesale,West,Coffee,Amaretto,817,776,-48,888
3/1/2021,Wholesale,West,Coffee,Columbian,791,8148,879,678
3/1/2021,Retail,West,Espresso,Caffe Latte,1,788,88,48
3/1/2021,Retail,West,Espresso,Caffe Mocha,89,986,81,48
3/1/2021,Retail,West,Espresso,Decaf Espresso,86,778,81,48
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,89,789,6,68
3/1/2021,Retail,West,Herbal tea,Chamomile,888,711,79,799
3/1/2021,Retail,West,Herbal tea,Lemon,793,979,879,867
3/1/2021,Retail,West,Herbal tea,Mint,817,898,818,867
3/1/2021,Retail,West,Tea,Darjeeling,738,8861,888,867
3/1/2021,Retail,West,Tea,Earl Grey,879,7379,739,479
3/1/2021,Retail,West,Tea,Green Tea,738,7347,-731,88
3/1/2021,Retail,West,Coffee,Columbian,88,791,-4,78
3/1/2021,Retail,West,Espresso,Caffe Latte,89,888,88,879
3/1/2021,Retail,West,Espresso,Caffe Mocha,79,888,88,793
3/1/2021,Retail,West,Espresso,Decaf Espresso,868,8179,74,888
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,47,888,73,888
3/1/2021,Retail,West,Herbal tea,Chamomile,79,769,88,78
3/1/2021,Retail,West,Herbal tea,Lemon,48,688,79,79
3/1/2021,Retail,West,Tea,Darjeeling,88,447,86,88
3/1/2021,Retail,West,Tea,Earl Grey,94,688,69,881
3/1/2021,Retail,West,Tea,Green Tea,97,498,74,793
3/1/2021,Retail,West,Coffee,Amaretto,88,488,-8,888
3/1/2021,Retail,West,Coffee,Columbian,68,898,73,737
3/1/2021,Retail,West,Espresso,Caffe Latte,47,688,88,888
3/1/2021,Retail,West,Espresso,Caffe Mocha,73,818,88,881
3/1/2021,Retail,West,Espresso,Decaf Espresso,78,781,41,888
3/1/2021,Retail,West,Coffee,Decaf Irish Cream,78,888,86,879
3/1/2021,Retail,West,Herbal tea,Chamomile,888,788,888,817
3/1/2021,Retail,West,Herbal tea,Lemon,88,769,79,98
3/1/2021,Retail,West,Tea,Darjeeling,68,736,68,867
3/1/2021,Retail,West,Tea,Earl Grey,88,796,89,879
3/1/2021,Retail,West,Tea,Green Tea,68,816,1,881
3/1/2021,Retail,West,Coffee,Columbian,68,888,49,881
4/1/2021,Wholesale,Central,Coffee,Amaretto,78,777,76,888
4/1/2021,Wholesale,Central,Coffee,Columbian,79,798,68,799
4/1/2021,Wholesale,Central,Tea,Darjeeling,73,879,88,888
4/1/2021,Wholesale,Central,Tea,Earl Grey,68,768,73,889
4/1/2021,Wholesale,Central,Tea,Green Tea,46,619,88,816
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,98,461,94,799
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,69,879,49,791
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,811,988,818,738
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,868,8178,74,888
4/1/2021,Wholesale,Central,Herbal tea,Lemon,88,488,-4,888
4/1/2021,Wholesale,Central,Herbal tea,Mint,88,886,79,879
4/1/2021,Wholesale,Central,Coffee,Columbian,798,968,886,486
4/1/2021,Wholesale,Central,Tea,Darjeeling,98,461,98,799
4/1/2021,Wholesale,Central,Tea,Earl Grey,69,879,47,791
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,888,8886,881,897
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,879,7364,737,479
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,888,688,886,818
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,78,777,78,888
4/1/2021,Wholesale,Central,Herbal tea,Lemon,79,798,68,799
4/1/2021,Wholesale,Central,Herbal tea,Mint,811,988,816,738
4/1/2021,Retail,Central,Coffee,Amaretto,79,981,88,47
4/1/2021,Retail,Central,Tea,Darjeeling,879,7364,739,479
4/1/2021,Retail,Central,Tea,Earl Grey,861,7388,896,799
4/1/2021,Retail,Central,Espresso,Caffe Mocha,79,776,81,48
4/1/2021,Retail,Central,Espresso,Decaf Espresso,1,699,88,48
4/1/2021,Retail,Central,Coffee,Columbian,89,764,8,68
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,88,673,7,47
4/1/2021,Retail,Central,Herbal tea,Chamomile,888,8886,881,897
4/1/2021,Retail,Central,Herbal tea,Lemon,888,688,888,818
4/1/2021,Retail,Central,Tea,Darjeeling,79,798,88,99
4/1/2021,Retail,Central,Tea,Earl Grey,79,867,-7,68
4/1/2021,Retail,Central,Tea,Green Tea,88,797,-8,77
4/1/2021,Retail,Central,Espresso,Caffe Mocha,47,988,48,888
4/1/2021,Retail,Central,Espresso,Decaf Espresso,48,777,44,888
4/1/2021,Retail,Central,Coffee,Columbian,91,474,88,799
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,76,768,47,867
4/1/2021,Retail,Central,Herbal tea,Chamomile,44,868,-6,817
4/1/2021,Retail,Central,Herbal tea,Lemon,78,941,-88,888
4/1/2021,Wholesale,Central,Tea,Darjeeling,99,688,78,888
4/1/2021,Wholesale,Central,Tea,Earl Grey,888,818,77,867
4/1/2021,Wholesale,Central,Espresso,Caffe Mocha,868,8178,78,888
4/1/2021,Wholesale,Central,Espresso,Decaf Espresso,73,879,88,888
4/1/2021,Wholesale,Central,Coffee,Amaretto,88,886,89,879
4/1/2021,Wholesale,Central,Coffee,Columbian,48,868,79,817
4/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,88,488,-8,888
4/1/2021,Wholesale,Central,Herbal tea,Chamomile,88,473,86,88
4/1/2021,Wholesale,Central,Herbal tea,Lemon,81,981,86,78
4/1/2021,Retail,Central,Tea,Darjeeling,46,899,88,793
4/1/2021,Retail,Central,Tea,Earl Grey,68,888,8,881
4/1/2021,Retail,Central,Espresso,Caffe Mocha,67,768,79,888
4/1/2021,Retail,Central,Espresso,Decaf Espresso,48,618,88,818
4/1/2021,Retail,Central,Coffee,Amaretto,79,888,86,879
4/1/2021,Retail,Central,Coffee,Columbian,78,793,79,879
4/1/2021,Retail,Central,Coffee,Decaf Irish Cream,98,488,89,798
4/1/2021,Retail,Central,Herbal tea,Chamomile,47,738,46,888
4/1/2021,Retail,Central,Herbal tea,Lemon,47,777,47,888
4/1/2021,Retail,East,Tea,Darjeeling,47,988,48,888
4/1/2021,Retail,East,Tea,Green Tea,88,778,89,68
4/1/2021,Retail,East,Espresso,Caffe Mocha,68,888,1,881
4/1/2021,Retail,East,Espresso,Decaf Espresso,88,888,73,879
4/1/2021,Retail,East,Coffee,Columbian,886,768,817,798
4/1/2021,Retail,East,Herbal tea,Lemon,91,474,73,799
4/1/2021,Retail,East,Herbal tea,Mint,76,768,46,867
4/1/2021,Wholesale,East,Tea,Darjeeling,73,988,81,98
4/1/2021,Wholesale,East,Tea,Green Tea,47,777,47,888
4/1/2021,Wholesale,East,Espresso,Caffe Mocha,78,793,79,879
4/1/2021,Wholesale,East,Espresso,Decaf Espresso,98,488,89,798
4/1/2021,Wholesale,East,Coffee,Columbian,99,688,78,888
4/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,888,818,79,867
4/1/2021,Wholesale,East,Herbal tea,Chamomile,48,618,88,818
4/1/2021,Wholesale,East,Herbal tea,Lemon,79,888,88,879
4/1/2021,Wholesale,East,Herbal tea,Mint,67,768,79,888
4/1/2021,Wholesale,East,Tea,Darjeeling,81,981,86,78
4/1/2021,Wholesale,East,Tea,Green Tea,88,473,86,88
4/1/2021,Wholesale,East,Espresso,Caffe Mocha,88,489,-88,879
4/1/2021,Wholesale,East,Espresso,Regular Espresso,868,8178,74,888
4/1/2021,Wholesale,East,Coffee,Columbian,69,-739,797,879
4/1/2021,Wholesale,East,Herbal tea,Lemon,73,879,88,888
4/1/2021,Retail,East,Tea,Darjeeling,79,981,88,47
4/1/2021,Retail,East,Tea,Green Tea,1,699,88,48
4/1/2021,Retail,East,Espresso,Caffe Mocha,44,868,-6,817
4/1/2021,Retail,East,Espresso,Regular Espresso,79,867,-7,68
4/1/2021,Retail,East,Coffee,Amaretto,47,738,88,888
4/1/2021,Retail,East,Coffee,Columbian,81,798,79,888
4/1/2021,Retail,East,Herbal tea,Lemon,88,797,-8,77
4/1/2021,Wholesale,East,Tea,Darjeeling,811,988,818,738
4/1/2021,Wholesale,East,Tea,Earl Grey,78,777,78,888
4/1/2021,Wholesale,East,Tea,Green Tea,98,461,98,799
4/1/2021,Wholesale,East,Espresso,Caffe Mocha,888,8898,-818,66
4/1/2021,Wholesale,East,Espresso,Regular Espresso,879,8868,888,864
4/1/2021,Wholesale,East,Coffee,Columbian,894,8819,796,788
4/1/2021,Wholesale,East,Herbal tea,Lemon,861,8889,737,689
4/1/2021,Wholesale,East,Herbal tea,Mint,817,8988,-818,897
4/1/2021,Retail,South,Espresso,Caffe Latte,68,79,8,881
4/1/2021,Retail,South,Espresso,Caffe Mocha,47,738,48,888
4/1/2021,Retail,South,Espresso,Decaf Espresso,46,899,88,793
4/1/2021,Retail,South,Herbal tea,Chamomile,88,618,89,879
4/1/2021,Retail,South,Herbal tea,Lemon,91,474,88,799
4/1/2021,Retail,South,Coffee,Columbian,88,776,81,96
4/1/2021,Retail,South,Coffee,Decaf Irish Cream,47,777,49,888
4/1/2021,Retail,South,Espresso,Caffe Latte,79,-79,-7,68
4/1/2021,Retail,South,Espresso,Caffe Mocha,44,868,-6,817
4/1/2021,Retail,South,Espresso,Decaf Espresso,79,798,88,99
4/1/2021,Retail,South,Herbal tea,Chamomile,79,981,88,47
4/1/2021,Retail,South,Herbal tea,Lemon,89,764,8,68
4/1/2021,Retail,South,Coffee,Columbian,81,798,79,888
4/1/2021,Retail,South,Coffee,Decaf Irish Cream,78,941,-88,888
4/1/2021,Retail,South,Espresso,Decaf Espresso,99,688,74,888
4/1/2021,Retail,South,Espresso,Caffe Latte,888,-881,79,867
4/1/2021,Retail,South,Espresso,Caffe Mocha,88,473,86,88
4/1/2021,Retail,South,Herbal tea,Chamomile,79,888,88,879
4/1/2021,Retail,South,Herbal tea,Lemon,78,793,86,879
4/1/2021,Retail,South,Coffee,Columbian,46,619,88,816
4/1/2021,Retail,South,Coffee,Decaf Irish Cream,81,981,88,78
4/1/2021,Wholesale,South,Espresso,Decaf Espresso,98,461,94,799
4/1/2021,Wholesale,South,Espresso,Caffe Latte,69,7,49,791
4/1/2021,Wholesale,South,Espresso,Caffe Mocha,78,777,76,888
4/1/2021,Wholesale,South,Herbal tea,Chamomile,88,886,89,879
4/1/2021,Wholesale,South,Herbal tea,Lemon,48,868,79,817
4/1/2021,Wholesale,South,Coffee,Columbian,817,767,868,486
4/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,79,798,68,799
4/1/2021,Retail,West,Espresso,Caffe Mocha,88,618,79,879
4/1/2021,Retail,West,Espresso,Decaf Espresso,47,988,48,888
4/1/2021,Retail,West,Espresso,Caffe Latte,48,777,48,888
4/1/2021,Retail,West,Coffee,Amaretto,76,768,47,867
4/1/2021,Retail,West,Coffee,Columbian,88,888,88,879
4/1/2021,Retail,West,Coffee,Decaf Irish Cream,91,474,73,799
4/1/2021,Retail,West,Herbal tea,Chamomile,47,738,73,888
4/1/2021,Retail,West,Herbal tea,Lemon,81,798,89,888
4/1/2021,Retail,West,Herbal tea,Mint,78,941,-88,888
4/1/2021,Retail,West,Tea,Darjeeling,44,868,-6,817
4/1/2021,Retail,West,Tea,Earl Grey,79,798,88,99
4/1/2021,Retail,West,Tea,Green Tea,79,867,-9,68
4/1/2021,Wholesale,West,Espresso,Caffe Latte,879,7364,739,479
4/1/2021,Wholesale,West,Espresso,Caffe Mocha,888,779,86,799
4/1/2021,Wholesale,West,Espresso,Decaf Espresso,888,8886,881,897
4/1/2021,Wholesale,West,Coffee,Amaretto,888,764,-76,881
4/1/2021,Wholesale,West,Coffee,Columbian,894,8819,796,788
4/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,798,8864,-738,879
4/1/2021,Wholesale,West,Herbal tea,Chamomile,811,988,816,738
4/1/2021,Wholesale,West,Herbal tea,Lemon,817,767,868,486
4/1/2021,Wholesale,West,Herbal tea,Mint,79,798,68,799
4/1/2021,Wholesale,West,Tea,Darjeeling,78,777,76,888
4/1/2021,Wholesale,West,Tea,Earl Grey,98,461,98,799
4/1/2021,Wholesale,West,Tea,Green Tea,69,879,49,791
4/1/2021,Retail,West,Espresso,Caffe Latte,1,699,88,48
4/1/2021,Retail,West,Espresso,Caffe Mocha,79,981,88,47
4/1/2021,Retail,West,Espresso,Decaf Espresso,79,776,81,48
4/1/2021,Retail,West,Coffee,Columbian,88,797,-8,77
4/1/2021,Retail,West,Coffee,Decaf Irish Cream,89,764,4,68
4/1/2021,Retail,West,Herbal tea,Chamomile,888,779,79,799
4/1/2021,Retail,West,Herbal tea,Lemon,798,968,886,486
4/1/2021,Retail,West,Herbal tea,Mint,888,688,888,818
4/1/2021,Retail,West,Tea,Darjeeling,888,8886,879,897
4/1/2021,Retail,West,Tea,Earl Grey,879,7364,737,479
4/1/2021,Retail,West,Tea,Green Tea,861,8147,-868,86
4/1/2021,Retail,West,Espresso,Caffe Latte,73,879,88,888
4/1/2021,Retail,West,Espresso,Caffe Mocha,88,886,89,879
4/1/2021,Retail,West,Espresso,Decaf Espresso,868,8178,78,888
4/1/2021,Retail,West,Coffee,Amaretto,88,488,-8,888
4/1/2021,Retail,West,Coffee,Columbian,47,797,9,879
4/1/2021,Retail,West,Herbal tea,Chamomile,88,777,88,97
4/1/2021,Retail,West,Herbal tea,Lemon,46,619,88,816
4/1/2021,Retail,West,Tea,Darjeeling,88,473,88,88
4/1/2021,Retail,West,Tea,Earl Grey,99,688,78,888
4/1/2021,Retail,West,Tea,Green Tea,888,818,79,867
4/1/2021,Retail,West,Coffee,Decaf Irish Cream,48,868,89,817
4/1/2021,Retail,West,Espresso,Caffe Latte,48,618,88,818
4/1/2021,Retail,West,Espresso,Caffe Mocha,79,888,88,879
4/1/2021,Retail,West,Espresso,Decaf Espresso,67,768,79,888
4/1/2021,Retail,West,Coffee,Columbian,67,731,73,867
4/1/2021,Retail,West,Herbal tea,Chamomile,886,768,816,798
4/1/2021,Retail,West,Herbal tea,Lemon,88,776,81,96
4/1/2021,Retail,West,Tea,Darjeeling,47,738,48,888
4/1/2021,Retail,West,Tea,Earl Grey,46,899,81,793
4/1/2021,Retail,West,Tea,Green Tea,68,888,1,881
4/1/2021,Retail,West,Coffee,Decaf Irish Cream,78,793,79,879
5/1/2021,Wholesale,Central,Coffee,Amaretto,814,988,888,886
5/1/2021,Wholesale,Central,Coffee,Columbian,98,894,69,791
5/1/2021,Wholesale,Central,Tea,Darjeeling,88,868,88,889
5/1/2021,Wholesale,Central,Tea,Earl Grey,86,778,79,888
5/1/2021,Wholesale,Central,Tea,Green Tea,48,618,81,77
5/1/2021,Wholesale,Central,Espresso,Caffe Mocha,96,477,99,881
5/1/2021,Wholesale,Central,Espresso,Decaf Espresso,64,798,44,861
5/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,814,978,888,886
5/1/2021,Wholesale,Central,Herbal tea,Chamomile,737,8886,98,799
5/1/2021,Wholesale,Central,Herbal tea,Lemon,88,489,-8,889
5/1/2021,Wholesale,Central,Herbal tea,Mint,88,868,86,888
5/1/2021,Wholesale,Central,Coffee,Columbian,798,786,868,468
5/1/2021,Wholesale,Central,Tea,Darjeeling,96,477,99,881
5/1/2021,Wholesale,Central,Tea,Earl Grey,64,798,44,861
5/1/2021,Wholesale,Central,Espresso,Caffe Mocha,868,7388,881,688
5/1/2021,Wholesale,Central,Espresso,Decaf Espresso,861,8879,868,888
5/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,879,678,888,888
5/1/2021,Wholesale,Central,Herbal tea,Chamomile,814,988,888,886
5/1/2021,Wholesale,Central,Herbal tea,Lemon,98,894,69,791
5/1/2021,Wholesale,Central,Herbal tea,Mint,814,978,888,886
5/1/2021,Retail,Central,Coffee,Amaretto,81,979,88,47
5/1/2021,Retail,Central,Tea,Darjeeling,861,8879,868,888
5/1/2021,Retail,Central,Tea,Earl Grey,868,8889,791,897
5/1/2021,Retail,Central,Espresso,Caffe Mocha,81,794,88,47
5/1/2021,Retail,Central,Espresso,Decaf Espresso,1,648,88,48
5/1/2021,Retail,Central,Coffee,Columbian,88,776,7,69
5/1/2021,Retail,Central,Coffee,Decaf Irish Cream,88,688,88,88
5/1/2021,Retail,Central,Herbal tea,Chamomile,868,7388,888,688
5/1/2021,Retail,Central,Herbal tea,Lemon,879,678,888,888
5/1/2021,Retail,Central,Tea,Darjeeling,79,888,73,78
5/1/2021,Retail,Central,Tea,Earl Grey,73,898,-4,76
5/1/2021,Retail,Central,Tea,Green Tea,86,888,-8,98
5/1/2021,Retail,Central,Espresso,Caffe Mocha,44,944,48,817
5/1/2021,Retail,Central,Espresso,Decaf Espresso,79,777,86,77
5/1/2021,Retail,Central,Coffee,Columbian,77,879,88,798
5/1/2021,Retail,Central,Coffee,Decaf Irish Cream,69,779,89,739
5/1/2021,Retail,Central,Herbal tea,Chamomile,48,898,-9,814
5/1/2021,Retail,Central,Herbal tea,Lemon,79,778,-88,886
5/1/2021,Wholesale,Central,Tea,Darjeeling,74,677,77,888
5/1/2021,Wholesale,Central,Tea,Earl Grey,793,888,818,798
5/1/2021,Wholesale,Central,Espresso,Caffe Mocha,737,8886,94,799
5/1/2021,Wholesale,Central,Espresso,Decaf Espresso,88,868,88,889
5/1/2021,Wholesale,Central,Coffee,Amaretto,88,868,79,888
5/1/2021,Wholesale,Central,Coffee,Columbian,48,894,73,818
5/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,88,489,-8,889
5/1/2021,Wholesale,Central,Herbal tea,Chamomile,81,464,88,47
5/1/2021,Wholesale,Central,Herbal tea,Lemon,79,988,88,78
5/1/2021,Retail,Central,Tea,Darjeeling,48,481,79,881
5/1/2021,Retail,Central,Tea,Earl Grey,64,888,8,793
5/1/2021,Retail,Central,Espresso,Caffe Mocha,79,778,47,791
5/1/2021,Retail,Central,Espresso,Decaf Espresso,49,797,88,881
5/1/2021,Retail,Central,Coffee,Amaretto,89,889,79,881
5/1/2021,Retail,Central,Coffee,Columbian,78,797,79,888
5/1/2021,Retail,Central,Coffee,Decaf Irish Cream,97,478,68,814
5/1/2021,Retail,Central,Herbal tea,Chamomile,49,888,48,881
5/1/2021,Retail,Central,Herbal tea,Lemon,88,918,88,881
5/1/2021,Retail,East,Tea,Darjeeling,44,944,48,817
5/1/2021,Retail,East,Tea,Green Tea,88,797,79,79
5/1/2021,Retail,East,Espresso,Caffe Mocha,64,888,8,793
5/1/2021,Retail,East,Espresso,Decaf Espresso,49,793,88,888
5/1/2021,Retail,East,Coffee,Columbian,881,8181,79,798
5/1/2021,Retail,East,Herbal tea,Lemon,77,879,88,798
5/1/2021,Retail,East,Herbal tea,Mint,69,779,89,739
5/1/2021,Wholesale,East,Tea,Darjeeling,86,989,88,97
5/1/2021,Wholesale,East,Tea,Green Tea,88,918,88,881
5/1/2021,Wholesale,East,Espresso,Caffe Mocha,78,797,79,888
5/1/2021,Wholesale,East,Espresso,Decaf Espresso,97,478,68,814
5/1/2021,Wholesale,East,Coffee,Columbian,74,677,79,888
5/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,793,888,811,798
5/1/2021,Wholesale,East,Herbal tea,Chamomile,49,797,88,881
5/1/2021,Wholesale,East,Herbal tea,Lemon,89,889,79,881
5/1/2021,Wholesale,East,Herbal tea,Mint,79,778,47,791
5/1/2021,Wholesale,East,Tea,Darjeeling,79,988,88,78
5/1/2021,Wholesale,East,Tea,Green Tea,81,464,88,47
5/1/2021,Wholesale,East,Espresso,Caffe Mocha,88,478,-86,793
5/1/2021,Wholesale,East,Espresso,Regular Espresso,737,8886,94,799
5/1/2021,Wholesale,East,Coffee,Columbian,64,-668,473,888
5/1/2021,Wholesale,East,Herbal tea,Lemon,88,868,88,889
5/1/2021,Retail,East,Tea,Darjeeling,81,979,88,47
5/1/2021,Retail,East,Tea,Green Tea,1,648,88,48
5/1/2021,Retail,East,Espresso,Caffe Mocha,48,898,-7,814
5/1/2021,Retail,East,Espresso,Regular Espresso,73,898,-8,76
5/1/2021,Retail,East,Coffee,Amaretto,88,868,88,888
5/1/2021,Retail,East,Coffee,Columbian,88,797,88,888
5/1/2021,Retail,East,Herbal tea,Lemon,86,888,-8,98
5/1/2021,Wholesale,East,Tea,Darjeeling,814,978,888,886
5/1/2021,Wholesale,East,Tea,Earl Grey,814,988,888,886
